"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5843770,0.00,5
2021-01-16,Nationalt,7,5843770,0.00,12
2021-01-17,Nationalt,703,5843770,0.01,715
2021-01-18,Nationalt,2114,5843770,0.05,2829
2021-01-19,Nationalt,2072,5843770,0.08,4901
2021-01-20,Nationalt,1877,5843770,0.12,6778
2021-01-21,Nationalt,2341,5843770,0.16,9119
2021-01-22,Nationalt,5645,5843770,0.25,14764
2021-01-23,Nationalt,7136,5843770,0.37,21900
2021-01-24,Nationalt,6527,5843770,0.49,28427
2021-01-25,Nationalt,2498,5843770,0.53,30925
2021-01-26,Nationalt,1736,5843770,0.56,32661
2021-01-27,Nationalt,4357,5843770,0.63,37018
2021-01-28,Nationalt,8105,5843770,0.77,45123
2021-01-29,Nationalt,18272,5843770,1.08,63395
2021-01-30,Nationalt,12917,5843770,1.31,76312
2021-01-31,Nationalt,12284,5843770,1.52,88596
2021-02-01,Nationalt,7890,5843770,1.65,96486
2021-02-02,Nationalt,3026,5843770,1.70,99512
2021-02-03,Nationalt,6187,5843770,1.81,105699
2021-02-04,Nationalt,10893,5843770,2.00,116592
2021-02-05,Nationalt,13444,5843770,2.23,130036
2021-02-06,Nationalt,6758,5843770,2.34,136794
2021-02-07,Nationalt,3638,5843770,2.40,140432
2021-02-08,Nationalt,7034,5843770,2.52,147466
2021-02-09,Nationalt,4909,5843770,2.61,152375
2021-02-10,Nationalt,3909,5843770,2.67,156284
2021-02-11,Nationalt,2450,5843770,2.72,158734
2021-02-12,Nationalt,7621,5843770,2.85,166355
2021-02-13,Nationalt,972,5843770,2.86,167327
2021-02-14,Nationalt,627,5843770,2.87,167954
2021-02-15,Nationalt,3137,5843770,2.93,171091
2021-02-16,Nationalt,1335,5843770,2.95,172426
2021-02-17,Nationalt,429,5843770,2.96,172855
2021-02-18,Nationalt,306,5843770,2.96,173161
2021-02-19,Nationalt,969,5843770,2.98,174130
2021-02-20,Nationalt,574,5843770,2.99,174704
2021-02-21,Nationalt,352,5843770,3.00,175056
2021-02-22,Nationalt,1102,5843770,3.01,176158
2021-02-23,Nationalt,1955,5843770,3.05,178113
2021-02-24,Nationalt,1970,5843770,3.08,180083
2021-02-25,Nationalt,641,5843770,3.09,180724
2021-02-26,Nationalt,1001,5843770,3.11,181725
2021-02-27,Nationalt,1480,5843770,3.14,183205
2021-02-28,Nationalt,1426,5843770,3.16,184631
2021-03-01,Nationalt,1050,5843770,3.18,185681
2021-03-02,Nationalt,1307,5843770,3.20,186988
2021-03-03,Nationalt,1030,5843770,3.22,188018
2021-03-04,Nationalt,1816,5843770,3.25,189834
2021-03-05,Nationalt,5683,5843770,3.35,195517
2021-03-06,Nationalt,4011,5843770,3.41,199528
2021-03-07,Nationalt,4360,5843770,3.49,203888
2021-03-08,Nationalt,6487,5843770,3.60,210375
2021-03-09,Nationalt,7260,5843770,3.72,217635
2021-03-10,Nationalt,7303,5843770,3.85,224938
2021-03-11,Nationalt,8069,5843770,3.99,233007
2021-03-12,Nationalt,10687,5843770,4.17,243694
2021-03-13,Nationalt,5977,5843770,4.27,249671
2021-03-14,Nationalt,9434,5843770,4.43,259105
2021-03-15,Nationalt,9966,5843770,4.60,269071
2021-03-16,Nationalt,9521,5843770,4.77,278592
2021-03-17,Nationalt,9251,5843770,4.93,287843
2021-03-18,Nationalt,7257,5843770,5.05,295100
2021-03-19,Nationalt,11830,5843770,5.25,306930
2021-03-20,Nationalt,4876,5843770,5.34,311806
2021-03-21,Nationalt,4694,5843770,5.42,316500
2021-03-22,Nationalt,7845,5843770,5.55,324345
2021-03-23,Nationalt,7652,5843770,5.68,331997
2021-03-24,Nationalt,13542,5843770,5.91,345539
2021-03-25,Nationalt,8495,5843770,6.06,354034
2021-03-26,Nationalt,7921,5843770,6.19,361955
2021-03-27,Nationalt,3140,5843770,6.25,365095
2021-03-28,Nationalt,2817,5843770,6.30,367912
2021-03-29,Nationalt,6199,5843770,6.40,374111
2021-03-30,Nationalt,6104,5843770,6.51,380215
2021-03-31,Nationalt,9898,5843770,6.68,390113
2021-04-01,Nationalt,6985,5843770,6.80,397098
2021-04-02,Nationalt,7056,5843770,6.92,404154
2021-04-03,Nationalt,2192,5843770,6.95,406346
2021-04-04,Nationalt,1783,5843770,6.98,408129
2021-04-05,Nationalt,1299,5843770,7.01,409428
2021-04-06,Nationalt,6166,5843770,7.11,415594
2021-04-07,Nationalt,8038,5843770,7.25,423632
