"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-06,København,K,38417,18503,37833,18500,584,3
2021-04-06,København,M,23005,11507,22527,11503,478,4
2021-04-06,Frederiksberg,K,8640,4383,8472,4380,168,3
2021-04-06,Frederiksberg,M,5119,2558,4983,2558,136,0
2021-04-06,Ballerup,K,4650,2227,4550,2227,100,0
2021-04-06,Ballerup,M,2631,1299,2557,1299,74,0
2021-04-06,Brøndby,K,3323,1769,3248,1768,75,1
2021-04-06,Brøndby,M,1986,1020,1917,1021,69,-1
2021-04-06,Dragør,K,1367,715,1321,715,46,0
2021-04-06,Dragør,M,918,464,881,464,37,0
2021-04-06,Gentofte,K,6909,3779,6763,3777,146,2
2021-04-06,Gentofte,M,4045,2100,3909,2100,136,0
2021-04-06,Gladsaxe,K,6165,3359,6066,3359,99,0
2021-04-06,Gladsaxe,M,3231,1673,3146,1671,85,2
2021-04-06,Glostrup,K,2392,1387,2333,1387,59,0
2021-04-06,Glostrup,M,1346,795,1299,794,47,1
2021-04-06,Herlev,K,2942,1610,2905,1609,37,1
2021-04-06,Herlev,M,1460,761,1429,761,31,0
2021-04-06,Albertslund,K,2377,1290,2323,1290,54,0
2021-04-06,Albertslund,M,1476,785,1414,785,62,0
2021-04-06,Hvidovre,K,4986,2849,4912,2849,74,0
2021-04-06,Hvidovre,M,2777,1620,2707,1619,70,1
2021-04-06,Høje Tåstrup,K,4430,2223,4309,2223,121,0
2021-04-06,Høje Tåstrup,M,2852,1490,2737,1490,115,0
2021-04-06,Lyngby-Taarbæk,K,5330,3005,5239,3005,91,0
2021-04-06,Lyngby-Taarbæk,M,2905,1534,2820,1534,85,0
2021-04-06,Rødovre,K,3791,2075,3720,2074,71,1
2021-04-06,Rødovre,M,1895,994,1853,994,42,0
2021-04-06,Ishøj,K,1782,874,1734,874,48,0
2021-04-06,Ishøj,M,1093,547,1039,547,54,0
2021-04-06,Tårnby,K,3783,1993,3697,1993,86,0
2021-04-06,Tårnby,M,2171,1175,2086,1175,85,0
2021-04-06,Vallensbæk,K,1513,749,1464,749,49,0
2021-04-06,Vallensbæk,M,1045,518,998,518,47,0
2021-04-06,Furesø,K,3989,2219,3907,2218,82,1
2021-04-06,Furesø,M,2322,1217,2254,1217,68,0
2021-04-06,Allerød,K,2400,1290,2356,1290,44,0
2021-04-06,Allerød,M,1459,810,1415,809,44,1
2021-04-06,Fredensborg,K,3817,2165,3751,2165,66,0
2021-04-06,Fredensborg,M,2358,1280,2286,1280,72,0
2021-04-06,Helsingør,K,6377,3268,6249,3268,128,0
2021-04-06,Helsingør,M,3742,2001,3624,2001,118,0
2021-04-06,Hillerød,K,5316,2750,5235,2749,81,1
2021-04-06,Hillerød,M,3040,1608,2961,1606,79,2
