"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,0-9,K,4,1
Hovedstaden,0-9,M,2,0
Hovedstaden,10-19,K,29446,2416
Hovedstaden,10-19,M,29220,2084
Hovedstaden,20-29,K,68598,15409
Hovedstaden,20-29,M,62035,12569
Hovedstaden,30-39,K,35386,16293
Hovedstaden,30-39,M,36795,16429
Hovedstaden,40-49,K,100414,24689
Hovedstaden,40-49,M,97659,15025
Hovedstaden,50-59,K,108602,88017
Hovedstaden,50-59,M,107056,84470
Hovedstaden,60-69,K,87502,85015
Hovedstaden,60-69,M,82918,80095
Hovedstaden,70-79,K,82560,81686
Hovedstaden,70-79,M,69338,68555
Hovedstaden,80-89,K,37947,37560
Hovedstaden,80-89,M,25593,25350
Hovedstaden,90+,K,8963,8803
Hovedstaden,90+,M,3314,3265
Midtjylland,0-9,K,0,0
Midtjylland,0-9,M,3,0
Midtjylland,10-19,K,24824,791
Midtjylland,10-19,M,24360,419
Midtjylland,20-29,K,32473,11542
Midtjylland,20-29,M,27440,7419
Midtjylland,30-39,K,15615,12191
Midtjylland,30-39,M,11473,8295
Midtjylland,40-49,K,66242,16722
Midtjylland,40-49,M,63340,7222
Midtjylland,50-59,K,81422,40444
Midtjylland,50-59,M,81401,32096
Midtjylland,60-69,K,73300,69644
Midtjylland,60-69,M,71571,66770
Midtjylland,70-79,K,64345,63684
Midtjylland,70-79,M,59934,59198
Midtjylland,80-89,K,29070,28814
Midtjylland,80-89,M,22377,22194
Midtjylland,90+,K,6677,6565
Midtjylland,90+,M,2981,2936
Nordjylland,0-9,K,1,0
Nordjylland,0-9,M,0,0
Nordjylland,10-19,K,10385,298
Nordjylland,10-19,M,10374,150
Nordjylland,20-29,K,13582,4546
Nordjylland,20-29,M,12680,2945
Nordjylland,30-39,K,8834,5203
Nordjylland,30-39,M,6872,3234
Nordjylland,40-49,K,28525,7124
Nordjylland,40-49,M,27550,2879
Nordjylland,50-59,K,36952,14130
Nordjylland,50-59,M,36992,9521
Nordjylland,60-69,K,35364,33531
Nordjylland,60-69,M,34554,32015
Nordjylland,70-79,K,31882,31512
Nordjylland,70-79,M,30047,29660
Nordjylland,80-89,K,14753,14618
Nordjylland,80-89,M,11530,11426
Nordjylland,90+,K,3387,3358
Nordjylland,90+,M,1574,1552
Sjælland,0-9,K,0,0
Sjælland,0-9,M,2,1
Sjælland,10-19,K,16029,427
Sjælland,10-19,M,16397,332
Sjælland,20-29,K,15735,4311
Sjælland,20-29,M,15941,2643
Sjælland,30-39,K,12192,6645
Sjælland,30-39,M,9203,3742
Sjælland,40-49,K,44434,11100
Sjælland,40-49,M,41255,4705
Sjælland,50-59,K,57428,38218
Sjælland,50-59,M,57328,34562
Sjælland,60-69,K,51917,49317
Sjælland,60-69,M,50263,47520
Sjælland,70-79,K,49677,49066
Sjælland,70-79,M,45504,44847
Sjælland,80-89,K,21004,20759
Sjælland,80-89,M,16194,16034
Sjælland,90+,K,4400,4334
Sjælland,90+,M,1906,1882
Syddanmark,0-9,K,1,1
Syddanmark,0-9,M,1,0
Syddanmark,10-19,K,21749,604
Syddanmark,10-19,M,21187,399
Syddanmark,20-29,K,21112,8110
Syddanmark,20-29,M,18505,5223
Syddanmark,30-39,K,12098,9987
Syddanmark,30-39,M,8324,6653
Syddanmark,40-49,K,56943,14844
Syddanmark,40-49,M,52569,6895
Syddanmark,50-59,K,78396,38471
Syddanmark,50-59,M,78558,31559
Syddanmark,60-69,K,72604,64838
Syddanmark,60-69,M,71137,62232
Syddanmark,70-79,K,65327,64475
Syddanmark,70-79,M,60579,59628
Syddanmark,80-89,K,31304,30981
Syddanmark,80-89,M,23824,23603
Syddanmark,90+,K,7140,7016
Syddanmark,90+,M,3091,3044
