"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-17,Nationalt,1,5850239,0.00,1
2020-12-18,Nationalt,1,5850239,0.00,2
2020-12-19,Nationalt,1,5850239,0.00,3
2020-12-21,Nationalt,1,5850239,0.00,4
2020-12-22,Nationalt,1,5850239,0.00,5
2020-12-23,Nationalt,3,5850239,0.00,8
2020-12-24,Nationalt,2,5850239,0.00,10
2020-12-26,Nationalt,1,5850239,0.00,11
2020-12-27,Nationalt,6241,5850239,0.11,6252
2020-12-28,Nationalt,1996,5850239,0.14,8248
2020-12-29,Nationalt,8689,5850239,0.29,16937
2020-12-30,Nationalt,11104,5850239,0.48,28041
2020-12-31,Nationalt,5921,5850239,0.58,33962
2021-01-01,Nationalt,2258,5850239,0.62,36220
2021-01-02,Nationalt,8506,5850239,0.76,44726
2021-01-03,Nationalt,5725,5850239,0.86,50451
2021-01-04,Nationalt,2395,5850239,0.90,52846
2021-01-05,Nationalt,13052,5850239,1.13,65898
2021-01-06,Nationalt,19028,5850239,1.45,84926
2021-01-07,Nationalt,16875,5850239,1.74,101801
2021-01-08,Nationalt,8173,5850239,1.88,109974
2021-01-09,Nationalt,1876,5850239,1.91,111850
2021-01-10,Nationalt,817,5850239,1.93,112667
2021-01-11,Nationalt,659,5850239,1.94,113326
2021-01-12,Nationalt,461,5850239,1.94,113787
2021-01-13,Nationalt,12524,5850239,2.16,126311
2021-01-14,Nationalt,17560,5850239,2.46,143871
2021-01-15,Nationalt,14870,5850239,2.71,158741
2021-01-16,Nationalt,4502,5850239,2.79,163243
2021-01-17,Nationalt,2430,5850239,2.83,165673
2021-01-18,Nationalt,3764,5850239,2.90,169437
2021-01-19,Nationalt,2425,5850239,2.94,171862
2021-01-20,Nationalt,1479,5850239,2.96,173341
2021-01-21,Nationalt,1490,5850239,2.99,174831
2021-01-22,Nationalt,651,5850239,3.00,175482
2021-01-23,Nationalt,718,5850239,3.01,176200
2021-01-24,Nationalt,586,5850239,3.02,176786
2021-01-25,Nationalt,275,5850239,3.03,177061
2021-01-26,Nationalt,210,5850239,3.03,177271
2021-01-27,Nationalt,201,5850239,3.03,177472
2021-01-28,Nationalt,216,5850239,3.04,177688
2021-01-29,Nationalt,1084,5850239,3.06,178772
2021-01-30,Nationalt,1175,5850239,3.08,179947
2021-01-31,Nationalt,1177,5850239,3.10,181124
2021-02-01,Nationalt,745,5850239,3.11,181869
2021-02-02,Nationalt,1978,5850239,3.14,183847
2021-02-03,Nationalt,1502,5850239,3.17,185349
2021-02-04,Nationalt,1401,5850239,3.19,186750
2021-02-05,Nationalt,1556,5850239,3.22,188306
2021-02-06,Nationalt,1001,5850239,3.24,189307
2021-02-07,Nationalt,1867,5850239,3.27,191174
2021-02-08,Nationalt,2499,5850239,3.31,193673
2021-02-09,Nationalt,3500,5850239,3.37,197173
2021-02-10,Nationalt,3257,5850239,3.43,200430
2021-02-11,Nationalt,5670,5850239,3.52,206100
2021-02-12,Nationalt,12045,5850239,3.73,218145
2021-02-13,Nationalt,6515,5850239,3.84,224660
2021-02-14,Nationalt,6183,5850239,3.95,230843
2021-02-15,Nationalt,13716,5850239,4.18,244559
2021-02-16,Nationalt,13139,5850239,4.40,257698
2021-02-17,Nationalt,10393,5850239,4.58,268091
2021-02-18,Nationalt,11430,5850239,4.78,279521
2021-02-19,Nationalt,13803,5850239,5.01,293324
2021-02-20,Nationalt,10412,5850239,5.19,303736
2021-02-21,Nationalt,10714,5850239,5.37,314450
2021-02-22,Nationalt,13434,5850239,5.60,327884
2021-02-23,Nationalt,14310,5850239,5.85,342194
2021-02-24,Nationalt,13638,5850239,6.08,355832
2021-02-25,Nationalt,14490,5850239,6.33,370322
2021-02-26,Nationalt,35902,5850239,6.94,406224
2021-02-27,Nationalt,6622,5850239,7.06,412846
2021-02-28,Nationalt,10906,5850239,7.24,423752
2021-03-01,Nationalt,19659,5850239,7.58,443411
2021-03-02,Nationalt,16660,5850239,7.86,460071
2021-03-03,Nationalt,12962,5850239,8.09,473033
2021-03-04,Nationalt,17410,5850239,8.38,490443
2021-03-05,Nationalt,16561,5850239,8.67,507004
2021-03-06,Nationalt,14581,5850239,8.92,521585
2021-03-07,Nationalt,11989,5850239,9.12,533574
2021-03-08,Nationalt,9570,5850239,9.28,543144
2021-03-09,Nationalt,10885,5850239,9.47,554029
2021-03-10,Nationalt,12039,5850239,9.68,566068
2021-03-11,Nationalt,4556,5850239,9.75,570624
2021-03-12,Nationalt,3346,5850239,9.81,573970
2021-03-13,Nationalt,4506,5850239,9.89,578476
2021-03-14,Nationalt,1231,5850239,9.91,579707
2021-03-15,Nationalt,2817,5850239,9.96,582524
2021-03-16,Nationalt,6802,5850239,10.1,589326
