"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-07-05,København,K,168694,89866,167747,88006,947,1860
2021-07-05,København,M,159836,82707,158979,80721,857,1986
2021-07-05,Frederiksberg,K,32879,20251,32744,19851,135,400
2021-07-05,Frederiksberg,M,28396,16447,28271,16061,125,386
2021-07-05,Ballerup,K,15488,10858,15469,10646,19,212
2021-07-05,Ballerup,M,13716,8832,13698,8565,18,267
2021-07-05,Brøndby,K,10284,7496,10242,7406,42,90
2021-07-05,Brøndby,M,9163,6167,9108,6082,55,85
2021-07-05,Dragør,K,5023,3537,5013,3493,10,44
2021-07-05,Dragør,M,4617,3066,4607,3018,10,48
2021-07-05,Gentofte,K,25091,17161,25020,16786,71,375
2021-07-05,Gentofte,M,22175,14211,22122,13892,53,319
2021-07-05,Gladsaxe,K,20809,13888,20767,13575,42,313
2021-07-05,Gladsaxe,M,19109,11382,19051,11060,58,322
2021-07-05,Glostrup,K,7098,5070,7068,4983,30,87
2021-07-05,Glostrup,M,6322,4027,6286,3959,36,68
2021-07-05,Herlev,K,8990,6366,8973,6227,17,139
2021-07-05,Herlev,M,7908,4932,7889,4810,19,122
2021-07-05,Albertslund,K,7755,5522,7717,5426,38,96
2021-07-05,Albertslund,M,7045,4549,7005,4449,40,100
2021-07-05,Hvidovre,K,15868,10865,15798,10708,70,157
2021-07-05,Hvidovre,M,14448,8902,14406,8749,42,153
2021-07-05,Høje Tåstrup,K,14506,10189,14420,10065,86,124
2021-07-05,Høje Tåstrup,M,13669,8815,13573,8665,96,150
2021-07-05,Lyngby-Taarbæk,K,18835,12304,18785,12056,50,248
2021-07-05,Lyngby-Taarbæk,M,17124,9933,17086,9692,38,241
2021-07-05,Rødovre,K,12289,8474,12253,8326,36,148
2021-07-05,Rødovre,M,10800,6728,10751,6555,49,173
2021-07-05,Ishøj,K,5894,4306,5858,4261,36,45
2021-07-05,Ishøj,M,5525,3666,5474,3627,51,39
2021-07-05,Tårnby,K,13408,8993,13374,8866,34,127
2021-07-05,Tårnby,M,12304,7516,12275,7380,29,136
2021-07-05,Vallensbæk,K,4734,3335,4696,3286,38,49
2021-07-05,Vallensbæk,M,4446,2965,4416,2936,30,29
2021-07-05,Furesø,K,13478,9385,13455,9209,23,176
2021-07-05,Furesø,M,12258,7841,12233,7623,25,218
2021-07-05,Allerød,K,8723,5877,8699,5740,24,137
2021-07-05,Allerød,M,8119,5078,8083,4946,36,132
2021-07-05,Fredensborg,K,13522,9508,13484,9391,38,117
2021-07-05,Fredensborg,M,12127,7943,12091,7817,36,126
2021-07-05,Helsingør,K,21257,15135,21227,15053,30,82
2021-07-05,Helsingør,M,18817,12397,18786,12311,31,86
2021-07-05,Hillerød,K,17152,11739,17096,11426,56,313
2021-07-05,Hillerød,M,15688,9739,15620,9456,68,283
