"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-04,Nationalt,1,5850239,0.00,1
2021-01-08,Nationalt,1,5850239,0.00,2
2021-01-09,Nationalt,1,5850239,0.00,3
2021-01-13,Nationalt,1,5850239,0.00,4
2021-01-14,Nationalt,1,5850239,0.00,5
2021-01-15,Nationalt,5,5850239,0.00,10
2021-01-16,Nationalt,8,5850239,0.00,18
2021-01-17,Nationalt,679,5850239,0.01,697
2021-01-18,Nationalt,2080,5850239,0.05,2777
2021-01-19,Nationalt,2023,5850239,0.08,4800
2021-01-20,Nationalt,1821,5850239,0.11,6621
2021-01-21,Nationalt,2288,5850239,0.15,8909
2021-01-22,Nationalt,5577,5850239,0.25,14486
2021-01-23,Nationalt,6951,5850239,0.37,21437
2021-01-24,Nationalt,6341,5850239,0.47,27778
2021-01-25,Nationalt,2421,5850239,0.52,30199
2021-01-26,Nationalt,1695,5850239,0.55,31894
2021-01-27,Nationalt,4284,5850239,0.62,36178
2021-01-28,Nationalt,8044,5850239,0.76,44222
2021-01-29,Nationalt,18003,5850239,1.06,62225
2021-01-30,Nationalt,12627,5850239,1.28,74852
2021-01-31,Nationalt,11956,5850239,1.48,86808
2021-02-01,Nationalt,7781,5850239,1.62,94589
2021-02-02,Nationalt,2977,5850239,1.67,97566
2021-02-03,Nationalt,6130,5850239,1.77,103696
2021-02-04,Nationalt,10816,5850239,1.96,114512
2021-02-05,Nationalt,13262,5850239,2.18,127774
2021-02-06,Nationalt,6693,5850239,2.30,134467
2021-02-07,Nationalt,3607,5850239,2.36,138074
2021-02-08,Nationalt,6971,5850239,2.48,145045
2021-02-09,Nationalt,4833,5850239,2.56,149878
2021-02-10,Nationalt,3868,5850239,2.63,153746
2021-02-11,Nationalt,2447,5850239,2.67,156193
2021-02-12,Nationalt,7607,5850239,2.80,163800
2021-02-13,Nationalt,961,5850239,2.82,164761
2021-02-14,Nationalt,623,5850239,2.83,165384
2021-02-15,Nationalt,3124,5850239,2.88,168508
