"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5873693;0.00;1
2021-01-01;Nationalt;1;5873693;0.00;2
2021-01-04;Nationalt;1;5873693;0.00;3
2021-01-05;Nationalt;1;5873693;0.00;4
2021-01-07;Nationalt;2;5873693;0.00;6
2021-01-08;Nationalt;1;5873693;0.00;7
2021-01-09;Nationalt;2;5873693;0.00;9
2021-01-12;Nationalt;2;5873693;0.00;11
2021-01-13;Nationalt;5;5873693;0.00;16
2021-01-14;Nationalt;1;5873693;0.00;17
2021-01-15;Nationalt;5;5873693;0.00;22
2021-01-16;Nationalt;10;5873693;0.00;32
2021-01-17;Nationalt;633;5873693;0.01;665
2021-01-18;Nationalt;1932;5873693;0.04;2597
2021-01-19;Nationalt;1885;5873693;0.08;4482
2021-01-20;Nationalt;1712;5873693;0.11;6194
2021-01-21;Nationalt;2148;5873693;0.14;8342
2021-01-22;Nationalt;5235;5873693;0.23;13577
2021-01-23;Nationalt;6401;5873693;0.34;19978
2021-01-24;Nationalt;5786;5873693;0.44;25764
2021-01-25;Nationalt;2268;5873693;0.48;28032
2021-01-26;Nationalt;1603;5873693;0.50;29635
2021-01-27;Nationalt;4063;5873693;0.57;33698
2021-01-28;Nationalt;7763;5873693;0.71;41461
2021-01-29;Nationalt;17074;5873693;1.00;58535
2021-01-30;Nationalt;11822;5873693;1.20;70357
2021-01-31;Nationalt;11146;5873693;1.39;81503
2021-02-01;Nationalt;7475;5873693;1.51;88978
2021-02-02;Nationalt;2853;5873693;1.56;91831
2021-02-03;Nationalt;5920;5873693;1.66;97751
2021-02-04;Nationalt;10390;5873693;1.84;108141
2021-02-05;Nationalt;12647;5873693;2.06;120788
2021-02-06;Nationalt;6391;5873693;2.17;127179
2021-02-07;Nationalt;3425;5873693;2.22;130604
2021-02-08;Nationalt;6706;5873693;2.34;137310
2021-02-09;Nationalt;4638;5873693;2.42;141948
2021-02-10;Nationalt;3738;5873693;2.48;145686
2021-02-11;Nationalt;2371;5873693;2.52;148057
2021-02-12;Nationalt;7507;5873693;2.65;155564
2021-02-13;Nationalt;916;5873693;2.66;156480
2021-02-14;Nationalt;601;5873693;2.67;157081
2021-02-15;Nationalt;3079;5873693;2.73;160160
2021-02-16;Nationalt;1297;5873693;2.75;161457
2021-02-17;Nationalt;409;5873693;2.76;161866
2021-02-18;Nationalt;320;5873693;2.76;162186
2021-02-19;Nationalt;939;5873693;2.78;163125
2021-02-20;Nationalt;556;5873693;2.79;163681
2021-02-21;Nationalt;346;5873693;2.79;164027
2021-02-22;Nationalt;1077;5873693;2.81;165104
2021-02-23;Nationalt;1875;5873693;2.84;166979
2021-02-24;Nationalt;1833;5873693;2.87;168812
2021-02-25;Nationalt;605;5873693;2.88;169417
2021-02-26;Nationalt;1000;5873693;2.90;170417
2021-02-27;Nationalt;1354;5873693;2.92;171771
2021-02-28;Nationalt;1299;5873693;2.95;173070
2021-03-01;Nationalt;1029;5873693;2.96;174099
2021-03-02;Nationalt;1248;5873693;2.99;175347
2021-03-03;Nationalt;988;5873693;3.00;176335
2021-03-04;Nationalt;1769;5873693;3.03;178104
2021-03-05;Nationalt;5519;5873693;3.13;183623
2021-03-06;Nationalt;3812;5873693;3.19;187435
2021-03-07;Nationalt;4136;5873693;3.26;191571
2021-03-08;Nationalt;6229;5873693;3.37;197800
2021-03-09;Nationalt;6904;5873693;3.49;204704
2021-03-10;Nationalt;6936;5873693;3.60;211640
2021-03-11;Nationalt;7676;5873693;3.73;219316
2021-03-12;Nationalt;10186;5873693;3.91;229502
2021-03-13;Nationalt;5670;5873693;4.00;235172
2021-03-14;Nationalt;9099;5873693;4.16;244271
2021-03-15;Nationalt;9574;5873693;4.32;253845
2021-03-16;Nationalt;9162;5873693;4.48;263007
2021-03-17;Nationalt;8843;5873693;4.63;271850
2021-03-18;Nationalt;7059;5873693;4.75;278909
2021-03-19;Nationalt;11440;5873693;4.94;290349
2021-03-20;Nationalt;4677;5873693;5.02;295026
2021-03-21;Nationalt;4557;5873693;5.10;299583
2021-03-22;Nationalt;7564;5873693;5.23;307147
2021-03-23;Nationalt;7405;5873693;5.36;314552
2021-03-24;Nationalt;13118;5873693;5.58;327670
2021-03-25;Nationalt;8215;5873693;5.72;335885
2021-03-26;Nationalt;7656;5873693;5.85;343541
