"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-01-13;Nyborg;M;13496;13043;9147;13481;13018;9040;15;25;107
2022-01-13;Odense;K;87933;85229;57834;87923;85116;57083;10;113;751
2022-01-13;Odense;M;83922;81043;51585;83891;80903;50667;31;140;918
2022-01-13;Svendborg;K;25558;24922;18524;25547;24888;18432;11;34;92
2022-01-13;Svendborg;M;24903;24193;16975;24893;24163;16857;10;30;118
2022-01-13;Nordfyn;K;12506;12101;8791;12508;12074;8715;-2;27;76
2022-01-13;Nordfyn;M;12401;11983;8259;12399;11964;8184;2;19;75
2022-01-13;Langeland;K;5279;5172;4101;5281;5171;4090;-2;1;11
2022-01-13;Langeland;M;5258;5133;3903;5254;5130;3894;4;3;9
2022-01-13;Ærø;K;2635;2568;2096;2634;2556;2086;1;12;10
2022-01-13;Ærø;M;2646;2561;1963;2642;2555;1948;4;6;15
2022-01-13;Haderslev;K;22894;22304;15863;22893;22291;15733;1;13;130
2022-01-13;Haderslev;M;22639;21987;14769;22628;21974;14588;11;13;181
2022-01-13;Billund;K;11031;10750;7733;11022;10711;7655;9;39;78
2022-01-13;Billund;M;11126;10843;7435;11117;10805;7374;9;38;61
2022-01-13;Sønderborg;K;31063;30146;22086;31059;30104;21921;4;42;165
2022-01-13;Sønderborg;M;30461;29473;20543;30435;29415;20368;26;58;175
2022-01-13;Tønder;K;15027;14635;10577;15022;14616;10452;5;19;125
2022-01-13;Tønder;M;14843;14411;9790;14830;14390;9658;13;21;132
2022-01-13;Esbjerg;K;48066;46851;33093;48047;46763;32702;19;88;391
2022-01-13;Esbjerg;M;47502;46173;30684;47489;46102;30228;13;71;456
2022-01-13;Fanø;K;1536;1500;1181;1536;1500;1179;0;0;2
2022-01-13;Fanø;M;1431;1404;1067;1430;1403;1063;1;1;4
2022-01-13;Varde;K;20480;19921;14571;20470;19895;14474;10;26;97
2022-01-13;Varde;M;20651;20087;13958;20643;20062;13854;8;25;104
2022-01-13;Vejen;K;17349;16894;12070;17345;16868;11984;4;26;86
2022-01-13;Vejen;M;17571;17029;11463;17567;17003;11354;4;26;109
2022-01-13;Aabenraa;K;23844;23240;16775;23833;23225;16656;11;15;119
2022-01-13;Aabenraa;M;23321;22701;15784;23320;22685;15642;1;16;142
2022-01-13;Fredericia;K;21737;21190;15433;21725;21164;15313;12;26;120
2022-01-13;Fredericia;M;21208;20634;14457;21201;20608;14315;7;26;142
2022-01-13;Horsens;K;38734;37619;26386;38715;37533;26172;19;86;214
2022-01-13;Horsens;M;37979;36784;24587;37959;36676;24325;20;108;262
2022-01-13;Kolding;K;38892;37892;26078;38882;37846;25792;10;46;286
2022-01-13;Kolding;M;37916;36898;24227;37908;36855;23949;8;43;278
2022-01-13;Vejle;K;49267;48044;33101;49257;47978;32743;10;66;358
2022-01-13;Vejle;M;48414;47083;30986;48392;47019;30585;22;64;401
2022-01-13;Herning;K;37333;36384;25441;37313;36321;25246;20;63;195
2022-01-13;Herning;M;37135;36107;24026;37124;36036;23768;11;71;258
2022-01-13;Holstebro;K;24944;24286;17230;24926;24242;17058;18;44;172
2022-01-13;Holstebro;M;24355;23645;15728;24347;23591;15533;8;54;195
2022-01-13;Lemvig;K;8183;7980;6067;8179;7972;6007;4;8;60
2022-01-13;Lemvig;M;8377;8157;5941;8372;8147;5866;5;10;75
2022-01-13;Struer;K;8931;8718;6436;8928;8706;6385;3;12;51
2022-01-13;Struer;M;8904;8673;6064;8898;8653;6018;6;20;46
2022-01-13;Syddjurs;K;18532;17982;13483;18519;17923;13344;13;59;139
2022-01-13;Syddjurs;M;18303;17731;12839;18296;17672;12710;7;59;129
2022-01-13;Norddjurs;K;15409;15001;11411;15401;14964;11313;8;37;98
2022-01-13;Norddjurs;M;15833;15399;10926;15825;15369;10843;8;30;83
2022-01-13;Favrskov;K;20742;20016;14262;20729;19972;14157;13;44;105
2022-01-13;Favrskov;M;20634;19877;13645;20629;19841;13525;5;36;120
2022-01-13;Odder;K;10161;9818;7546;10160;9812;7508;1;6;38
2022-01-13;Odder;M;9762;9409;6957;9765;9399;6921;-3;10;36
2022-01-13;Randers;K;41757;40576;28894;41740;40489;28640;17;87;254
2022-01-13;Randers;M;40687;39408;26665;40679;39344;26373;8;64;292
2022-01-13;Silkeborg;K;40862;39630;28097;40855;39557;27878;7;73;219
2022-01-13;Silkeborg;M;39883;38665;26651;39872;38594;26385;11;71;266
2022-01-13;Samsø;K;1642;1618;1337;1638;1572;1304;4;46;33
2022-01-13;Samsø;M;1605;1584;1248;1603;1534;1210;2;50;38
2022-01-13;Skanderborg;K;27278;26299;18958;27266;26244;18819;12;55;139
2022-01-13;Skanderborg;M;26568;25538;18113;26554;25482;17943;14;56;170
2022-01-13;Århus;K;151428;146971;100742;151380;146807;99579;48;164;1163
2022-01-13;Århus;M;143913;139164;90909;143884;139012;89664;29;152;1245
2022-01-13;Ikast-Brande;K;17027;16620;11528;17021;16594;11442;6;26;86
2022-01-13;Ikast-Brande;M;17225;16746;11142;17217;16716;11064;8;30;78
2022-01-13;Ringkøbing-Skjern;K;23251;22650;16501;23245;22619;16421;6;31;80
2022-01-13;Ringkøbing-Skjern;M;23572;22916;15729;23571;22867;15625;1;49;104
2022-01-13;Hedensted;K;19557;19093;14048;19545;19057;13946;12;36;102
2022-01-13;Hedensted;M;19963;19414;13543;19947;19372;13403;16;42;140
2022-01-13;Morsø;K;8501;8234;6153;8500;8213;6102;1;21;51
2022-01-13;Morsø;M;8511;8229;5809;8503;8213;5751;8;16;58
2022-01-13;Skive;K;19228;18745;13798;19222;18711;13692;6;34;106
2022-01-13;Skive;M;19571;19055;13332;19563;19018;13204;8;37;128
2022-01-13;Thisted;K;18194;17652;13145;18187;17540;13078;7;112;67
2022-01-13;Thisted;M;18074;17496;12302;18061;17402;12246;13;94;56
2022-01-13;Viborg;K;41053;39975;28389;41044;39939;28193;9;36;196
2022-01-13;Viborg;M;40804;39559;26753;40786;39502;26456;18;57;297
2022-01-13;Brønderslev;K;15184;14745;10533;15178;14730;10493;6;15;40
2022-01-13;Brønderslev;M;15240;14738;9990;15240;14723;9942;0;15;48
2022-01-13;Frederikshavn;K;25178;24653;18752;25171;24627;18686;7;26;66
2022-01-13;Frederikshavn;M;24895;24282;17487;24889;24248;17425;6;34;62
2022-01-13;Vesthimmerland;K;14965;14540;10825;14960;14490;10762;5;50;63
2022-01-13;Vesthimmerland;M;15040;14541;10296;15034;14492;10222;6;49;74
2022-01-13;Læsø;K;769;753;635;769;753;635;0;0;0
2022-01-13;Læsø;M;761;749;637;761;748;637;0;1;0
2022-01-13;Rebild;K;12656;12232;8743;12653;12211;8715;3;21;28
2022-01-13;Rebild;M;12787;12344;8452;12784;12324;8404;3;20;48
2022-01-13;Mariagerfjord;K;17394;16852;12493;17391;16833;12426;3;19;67
2022-01-13;Mariagerfjord;M;17775;17167;12060;17770;17142;11977;5;25;83
2022-01-13;Jammerbugt;K;16076;15613;11524;16074;15582;11469;2;31;55
2022-01-13;Jammerbugt;M;16158;15644;10939;16152;15606;10878;6;38;61
2022-01-13;Aalborg;K;92933;90196;62263;92904;90026;61813;29;170;450
2022-01-13;Aalborg;M;92982;90038;57872;92953;89849;57320;29;189;552
2022-01-13;Hjørring;K;27443;26787;19381;27433;26757;19233;10;30;148
2022-01-13;Hjørring;M;26924;26189;17560;26917;26157;17348;7;32;212
