"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6375,5844961,0.11,6375
2020-12-28,Nationalt,2018,5844961,0.14,8393
2020-12-29,Nationalt,8812,5844961,0.29,17205
2020-12-30,Nationalt,11282,5844961,0.49,28487
2020-12-31,Nationalt,6067,5844961,0.59,34554
2021-01-01,Nationalt,2294,5844961,0.63,36848
2021-01-02,Nationalt,8719,5844961,0.78,45567
2021-01-03,Nationalt,5869,5844961,0.88,51436
2021-01-04,Nationalt,2395,5844961,0.92,53831
2021-01-05,Nationalt,13318,5844961,1.15,67149
2021-01-06,Nationalt,19439,5844961,1.48,86588
2021-01-07,Nationalt,17248,5844961,1.78,103836
2021-01-08,Nationalt,8335,5844961,1.92,112171
2021-01-09,Nationalt,1895,5844961,1.95,114066
2021-01-10,Nationalt,813,5844961,1.97,114879
2021-01-11,Nationalt,658,5844961,1.98,115537
2021-01-12,Nationalt,462,5844961,1.98,115999
2021-01-13,Nationalt,12642,5844961,2.20,128641
2021-01-14,Nationalt,17772,5844961,2.50,146413
2021-01-15,Nationalt,15089,5844961,2.76,161502
2021-01-16,Nationalt,4574,5844961,2.84,166076
2021-01-17,Nationalt,2491,5844961,2.88,168567
2021-01-18,Nationalt,3832,5844961,2.95,172399
2021-01-19,Nationalt,2467,5844961,2.99,174866
2021-01-20,Nationalt,1493,5844961,3.02,176359
2021-01-21,Nationalt,1508,5844961,3.04,177867
2021-01-22,Nationalt,658,5844961,3.05,178525
2021-01-23,Nationalt,743,5844961,3.07,179268
2021-01-24,Nationalt,600,5844961,3.08,179868
2021-01-25,Nationalt,276,5844961,3.08,180144
2021-01-26,Nationalt,216,5844961,3.09,180360
2021-01-27,Nationalt,202,5844961,3.09,180562
2021-01-28,Nationalt,219,5844961,3.09,180781
2021-01-29,Nationalt,1103,5844961,3.11,181884
2021-01-30,Nationalt,1193,5844961,3.13,183077
2021-01-31,Nationalt,1208,5844961,3.15,184285
2021-02-01,Nationalt,748,5844961,3.17,185033
2021-02-02,Nationalt,2023,5844961,3.20,187056
2021-02-03,Nationalt,1532,5844961,3.23,188588
2021-02-04,Nationalt,1421,5844961,3.25,190009
2021-02-05,Nationalt,1585,5844961,3.28,191594
2021-02-06,Nationalt,1019,5844961,3.30,192613
2021-02-07,Nationalt,1898,5844961,3.33,194511
2021-02-08,Nationalt,2531,5844961,3.37,197042
2021-02-09,Nationalt,3550,5844961,3.43,200592
2021-02-10,Nationalt,3271,5844961,3.49,203863
2021-02-11,Nationalt,5671,5844961,3.58,209534
2021-02-12,Nationalt,12046,5844961,3.79,221580
2021-02-13,Nationalt,6556,5844961,3.90,228136
2021-02-14,Nationalt,6219,5844961,4.01,234355
2021-02-15,Nationalt,13839,5844961,4.25,248194
2021-02-16,Nationalt,13237,5844961,4.47,261431
2021-02-17,Nationalt,10455,5844961,4.65,271886
2021-02-18,Nationalt,11466,5844961,4.85,283352
