"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-04-26,København,K,55039,23691,53837,23675,1202,16
2021-04-26,København,M,36678,15855,35532,15842,1146,13
2021-04-26,Frederiksberg,K,13101,5942,12794,5937,307,5
2021-04-26,Frederiksberg,M,8276,3700,8039,3697,237,3
2021-04-26,Ballerup,K,6982,3095,6964,3093,18,2
2021-04-26,Ballerup,M,4494,1976,4472,1973,22,3
2021-04-26,Brøndby,K,4819,2338,4629,2336,190,2
2021-04-26,Brøndby,M,3294,1469,3125,1467,169,2
2021-04-26,Dragør,K,2244,1002,2175,1002,69,0
2021-04-26,Dragør,M,1676,751,1626,750,50,1
2021-04-26,Gentofte,K,10589,5026,10391,5024,198,2
2021-04-26,Gentofte,M,7082,3058,6884,3056,198,2
2021-04-26,Gladsaxe,K,8882,4236,8818,4235,64,1
2021-04-26,Gladsaxe,M,5611,2320,5542,2318,69,2
2021-04-26,Glostrup,K,3342,1685,3288,1684,54,1
2021-04-26,Glostrup,M,2115,1024,2054,1023,61,1
2021-04-26,Herlev,K,4173,2014,4159,2013,14,1
2021-04-26,Herlev,M,2519,1076,2506,1075,13,1
2021-04-26,Albertslund,K,3554,1687,3499,1687,55,0
2021-04-26,Albertslund,M,2446,1126,2397,1123,49,3
2021-04-26,Hvidovre,K,7070,3590,6862,3586,208,4
2021-04-26,Hvidovre,M,4574,2207,4397,2206,177,1
2021-04-26,Høje Tåstrup,K,6480,3117,6316,3108,164,9
2021-04-26,Høje Tåstrup,M,4535,2222,4376,2208,159,14
2021-04-26,Lyngby-Taarbæk,K,7950,3810,7845,3806,105,4
2021-04-26,Lyngby-Taarbæk,M,5043,2181,4950,2180,93,1
2021-04-26,Rødovre,K,5430,2657,5354,2657,76,0
2021-04-26,Rødovre,M,3263,1418,3188,1417,75,1
2021-04-26,Ishøj,K,2699,1185,2606,1185,93,0
2021-04-26,Ishøj,M,1869,822,1780,822,89,0
2021-04-26,Tårnby,K,5729,2606,5547,2606,182,0
2021-04-26,Tårnby,M,3834,1656,3671,1656,163,0
2021-04-26,Vallensbæk,K,2252,1049,2164,1048,88,1
2021-04-26,Vallensbæk,M,1650,808,1565,807,85,1
2021-04-26,Furesø,K,6194,2885,6146,2884,48,1
2021-04-26,Furesø,M,4129,1815,4087,1813,42,2
2021-04-26,Allerød,K,3758,1678,3681,1676,77,2
2021-04-26,Allerød,M,2629,1136,2558,1128,71,8
2021-04-26,Fredensborg,K,6352,2715,6271,2711,81,4
2021-04-26,Fredensborg,M,4499,1795,4413,1790,86,5
2021-04-26,Helsingør,K,10151,4319,10113,4313,38,6
2021-04-26,Helsingør,M,6937,2757,6896,2756,41,1
2021-04-26,Hillerød,K,7877,3546,7723,3542,154,4
2021-04-26,Hillerød,M,5126,2250,4967,2245,159,5
2021-04-26,Hørsholm,K,4438,2009,4388,2009,50,0
2021-04-26,Hørsholm,M,3051,1322,2993,1322,58,0
2021-04-26,Rudersdal,K,8599,4101,8494,4095,105,6
2021-04-26,Rudersdal,M,5994,2741,5880,2738,114,3
2021-04-26,Egedal,K,5878,2403,5861,2386,17,17
2021-04-26,Egedal,M,3992,1538,3969,1528,23,10
2021-04-26,Frederikssund,K,7416,3152,7311,3117,105,35
2021-04-26,Frederikssund,M,5107,2149,5006,2107,101,42
2021-04-26,Greve,K,6325,2990,6181,2902,144,88
2021-04-26,Greve,M,4480,2139,4372,2077,108,62
2021-04-26,Køge,K,7443,3706,7328,3625,115,81
2021-04-26,Køge,M,4949,2588,4861,2518,88,70
2021-04-26,Halsnæs,K,5376,2241,5237,2222,139,19
2021-04-26,Halsnæs,M,4038,1639,3925,1615,113,24
2021-04-26,Roskilde,K,11254,5672,11031,5540,223,132
2021-04-26,Roskilde,M,7377,3822,7213,3719,164,103
2021-04-26,Solrød,K,2797,1355,2742,1322,55,33
2021-04-26,Solrød,M,1943,956,1896,932,47,24
2021-04-26,Gribskov,K,6975,2711,6782,2707,193,4
2021-04-26,Gribskov,M,5489,2089,5304,2079,185,10
2021-04-26,Odsherred,K,5072,2283,5067,2218,5,65
2021-04-26,Odsherred,M,4014,1860,4013,1765,1,95
2021-04-26,Holbæk,K,9606,4717,9593,4558,13,159
2021-04-26,Holbæk,M,6405,3295,6401,3154,4,141
2021-04-26,Faxe,K,4393,2257,4347,2203,46,54
2021-04-26,Faxe,M,3034,1684,3011,1628,23,56
2021-04-26,Kalundborg,K,6287,3009,6284,2891,3,118
2021-04-26,Kalundborg,M,4511,2389,4508,2290,3,99
2021-04-26,Ringsted,K,3721,1912,3698,1881,23,31
2021-04-26,Ringsted,M,2473,1344,2453,1309,20,35
2021-04-26,Slagelse,K,10960,5571,10953,5211,7,360
2021-04-26,Slagelse,M,7089,3915,7083,3576,6,339
2021-04-26,Stevns,K,3043,1592,2988,1563,55,29
2021-04-26,Stevns,M,2229,1231,2178,1203,51,28
2021-04-26,Sorø,K,4033,1986,4031,1907,2,79
2021-04-26,Sorø,M,2655,1500,2653,1424,2,76
2021-04-26,Lejre,K,3654,1798,3612,1761,42,37
2021-04-26,Lejre,M,2671,1353,2639,1316,32,37
2021-04-26,Lolland,K,5469,2761,5468,2696,1,65
2021-04-26,Lolland,M,4283,2304,4281,2230,2,74
2021-04-26,Næstved,K,10671,5688,10663,5464,8,224
2021-04-26,Næstved,M,7029,4051,7020,3848,9,203
2021-04-26,Guldborgsund,K,8831,4487,8827,4305,4,182
2021-04-26,Guldborgsund,M,6258,3389,6258,3250,0,139
2021-04-26,Vordingborg,K,6189,3038,6184,2922,5,116
2021-04-26,Vordingborg,M,4592,2434,4587,2323,5,111
2021-04-26,Bornholm,K,7282,2973,7137,2972,145,1
2021-04-26,Bornholm,M,5480,2013,5332,2011,148,2
