"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-01-21;København;K;260282;253261;171075;260223;253089;169489;59;172;1586
2022-01-21;København;M;247126;239826;161715;247066;239661;160176;60;165;1539
2022-01-21;Frederiksberg;K;46165;45142;33115;46153;45108;32925;12;34;190
2022-01-21;Frederiksberg;M;40582;39528;28500;40580;39506;28295;2;22;205
2022-01-21;Ballerup;K;20207;19672;14644;20202;19654;14586;5;18;58
2022-01-21;Ballerup;M;18772;18197;13051;18768;18187;12978;4;10;73
2022-01-21;Brøndby;K;13412;12968;9176;13412;12959;9143;0;9;33
2022-01-21;Brøndby;M;12434;11996;8245;12432;11991;8201;2;5;44
2022-01-21;Dragør;K;6345;6138;4690;6344;6135;4674;1;3;16
2022-01-21;Dragør;M;5924;5737;4209;5925;5737;4200;-1;0;9
2022-01-21;Gentofte;K;32744;31892;23828;32741;31863;23753;3;29;75
2022-01-21;Gentofte;M;29447;28565;20837;29443;28538;20768;4;27;69
2022-01-21;Gladsaxe;K;28214;27369;19694;28205;27338;19585;9;31;109
2022-01-21;Gladsaxe;M;27262;26338;18274;27257;26312;18155;5;26;119
2022-01-21;Glostrup;K;9306;9040;6526;9304;9034;6505;2;6;21
2022-01-21;Glostrup;M;8945;8665;5954;8940;8656;5919;5;9;35
2022-01-21;Herlev;K;11773;11412;8364;11771;11404;8325;2;8;39
2022-01-21;Herlev;M;10859;10472;7321;10857;10464;7284;2;8;37
2022-01-21;Albertslund;K;10533;10163;6956;10531;10163;6934;2;0;22
2022-01-21;Albertslund;M;10088;9688;6430;10080;9680;6388;8;8;42
2022-01-21;Hvidovre;K;21247;20523;14504;21248;20519;14419;-1;4;85
2022-01-21;Hvidovre;M;20219;19495;13379;20211;19475;13277;8;20;102
2022-01-21;Høje Tåstrup;K;19988;19367;13656;19983;19354;13587;5;13;69
2022-01-21;Høje Tåstrup;M;19647;18959;13011;19634;18943;12934;13;16;77
2022-01-21;Lyngby-Taarbæk;K;24889;24224;18104;24889;24194;18023;0;30;81
2022-01-21;Lyngby-Taarbæk;M;23769;22994;16508;23761;22951;16425;8;43;83
2022-01-21;Rødovre;K;16701;16166;11626;16699;16160;11554;2;6;72
2022-01-21;Rødovre;M;15429;14855;10221;15427;14850;10159;2;5;62
2022-01-21;Ishøj;K;8207;7936;5215;8208;7938;5194;-1;-2;21
2022-01-21;Ishøj;M;7934;7634;4964;7932;7630;4945;2;4;19
2022-01-21;Tårnby;K;17534;17024;12512;17528;17006;12458;6;18;54
2022-01-21;Tårnby;M;16663;16093;11395;16654;16078;11342;9;15;53
2022-01-21;Vallensbæk;K;6374;6180;4349;6373;6173;4321;1;7;28
2022-01-21;Vallensbæk;M;6177;5979;4129;6176;5970;4103;1;9;26
2022-01-21;Furesø;K;17662;17161;12924;17658;17138;12866;4;23;58
2022-01-21;Furesø;M;16576;16078;11695;16576;16073;11639;0;5;56
2022-01-21;Allerød;K;11284;11017;8358;11283;11008;8332;1;9;26
2022-01-21;Allerød;M;10704;10427;7807;10704;10417;7772;0;10;35
2022-01-21;Fredensborg;K;17474;17048;12817;17463;17024;12762;11;24;55
2022-01-21;Fredensborg;M;16060;15600;11539;16047;15579;11480;13;21;59
2022-01-21;Helsingør;K;26987;26392;20264;26983;26372;20185;4;20;79
2022-01-21;Helsingør;M;24722;24087;17925;24718;24075;17834;4;12;91
2022-01-21;Hillerød;K;22689;22163;16555;22690;22153;16489;-1;10;66
2022-01-21;Hillerød;M;21390;20806;15111;21389;20794;15042;1;12;69
2022-01-21;Hørsholm;K;11311;11067;8593;11311;11067;8568;0;0;25
2022-01-21;Hørsholm;M;9807;9560;7288;9806;9555;7251;1;5;37
2022-01-21;Rudersdal;K;24954;24349;18568;24948;24325;18491;6;24;77
2022-01-21;Rudersdal;M;23508;22869;16994;23503;22845;16919;5;24;75
2022-01-21;Egedal;K;18773;18296;13420;18766;18277;13340;7;19;80
2022-01-21;Egedal;M;18158;17644;12729;18154;17624;12636;4;20;93
2022-01-21;Frederikssund;K;19701;19296;14786;19694;19279;14618;7;17;168
2022-01-21;Frederikssund;M;18809;18306;13513;18805;18287;13324;4;19;189
2022-01-21;Greve;K;20833;20295;14955;20833;20287;14898;0;8;57
2022-01-21;Greve;M;19893;19343;13962;19890;19325;13907;3;18;55
2022-01-21;Køge;K;25663;24979;18726;25658;24945;18636;5;34;90
2022-01-21;Køge;M;24742;23992;17336;24736;23959;17253;6;33;83
2022-01-21;Halsnæs;K;13227;12906;9989;13226;12902;9948;1;4;41
2022-01-21;Halsnæs;M;12759;12425;9402;12760;12423;9343;-1;2;59
2022-01-21;Roskilde;K;38600;37759;28549;38593;37727;28381;7;32;168
2022-01-21;Roskilde;M;36391;35479;25956;36391;35454;25776;0;25;180
2022-01-21;Solrød;K;9983;9732;7158;9979;9724;7125;4;8;33
2022-01-21;Solrød;M;9508;9263;6712;9508;9251;6681;0;12;31
2022-01-21;Gribskov;K;17298;16920;13240;17296;16907;13193;2;13;47
2022-01-21;Gribskov;M;16850;16461;12547;16849;16448;12496;1;13;51
2022-01-21;Odsherred;K;13903;13632;10836;13896;13625;10772;7;7;64
2022-01-21;Odsherred;M;13722;13475;10333;13724;13479;10236;-2;-4;97
2022-01-21;Holbæk;K;30843;30193;22766;30841;30181;22656;2;12;110
2022-01-21;Holbæk;M;29797;29070;21057;29797;29051;20948;0;19;109
2022-01-21;Faxe;K;15186;14833;11313;15183;14824;11289;3;9;24
2022-01-21;Faxe;M;15240;14864;10867;15238;14855;10821;2;9;46
2022-01-21;Kalundborg;K;19938;19542;15086;19927;19532;14941;11;10;145
2022-01-21;Kalundborg;M;19825;19389;14257;19817;19376;14113;8;13;144
2022-01-21;Ringsted;K;14253;13903;10353;14248;13892;10316;5;11;37
2022-01-21;Ringsted;M;13927;13564;9739;13920;13553;9701;7;11;38
2022-01-21;Slagelse;K;32998;32179;24513;32988;32143;24394;10;36;119
2022-01-21;Slagelse;M;31938;31167;22738;31936;31139;22607;2;28;131
2022-01-21;Stevns;K;9709;9495;7320;9706;9487;7302;3;8;18
2022-01-21;Stevns;M;9746;9501;7056;9742;9490;7033;4;11;23
2022-01-21;Sorø;K;12715;12481;9518;12714;12478;9497;1;3;21
2022-01-21;Sorø;M;12468;12190;8893;12466;12179;8868;2;11;25
2022-01-21;Lejre;K;12035;11764;8939;12028;11754;8883;7;10;56
2022-01-21;Lejre;M;11704;11460;8627;11701;11452;8553;3;8;74
2022-01-21;Lolland;K;16474;16163;12785;16471;16159;12754;3;4;31
2022-01-21;Lolland;M;16354;15996;12134;16355;15998;12087;-1;-2;47
2022-01-21;Næstved;K;35291;34566;26169;35284;34546;26050;7;20;119
