"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5874306;0.00;1
2020-12-08;Nationalt;1;5874306;0.00;2
2020-12-16;Nationalt;1;5874306;0.00;3
2020-12-17;Nationalt;1;5874306;0.00;4
2020-12-18;Nationalt;1;5874306;0.00;5
2020-12-19;Nationalt;1;5874306;0.00;6
2020-12-20;Nationalt;1;5874306;0.00;7
2020-12-21;Nationalt;3;5874306;0.00;10
2020-12-22;Nationalt;5;5874306;0.00;15
2020-12-23;Nationalt;4;5874306;0.00;19
2020-12-24;Nationalt;4;5874306;0.00;23
2020-12-26;Nationalt;5;5874306;0.00;28
2020-12-27;Nationalt;5842;5874306;0.10;5870
2020-12-28;Nationalt;1928;5874306;0.13;7798
2020-12-29;Nationalt;8263;5874306;0.27;16061
2020-12-30;Nationalt;10580;5874306;0.45;26641
2020-12-31;Nationalt;5542;5874306;0.55;32183
2021-01-01;Nationalt;2107;5874306;0.58;34290
2021-01-02;Nationalt;7897;5874306;0.72;42187
2021-01-03;Nationalt;5219;5874306;0.81;47406
2021-01-04;Nationalt;2342;5874306;0.85;49748
2021-01-05;Nationalt;12345;5874306;1.06;62093
2021-01-06;Nationalt;17817;5874306;1.36;79910
2021-01-07;Nationalt;15790;5874306;1.63;95700
2021-01-08;Nationalt;7665;5874306;1.76;103365
2021-01-09;Nationalt;1837;5874306;1.79;105202
2021-01-10;Nationalt;820;5874306;1.80;106022
2021-01-11;Nationalt;664;5874306;1.82;106686
2021-01-12;Nationalt;465;5874306;1.82;107151
2021-01-13;Nationalt;12067;5874306;2.03;119218
2021-01-14;Nationalt;16745;5874306;2.31;135963
2021-01-15;Nationalt;14146;5874306;2.56;150109
2021-01-16;Nationalt;4295;5874306;2.63;154404
2021-01-17;Nationalt;2271;5874306;2.67;156675
2021-01-18;Nationalt;3599;5874306;2.73;160274
2021-01-19;Nationalt;2318;5874306;2.77;162592
2021-01-20;Nationalt;1412;5874306;2.79;164004
2021-01-21;Nationalt;1454;5874306;2.82;165458
2021-01-22;Nationalt;640;5874306;2.83;166098
2021-01-23;Nationalt;678;5874306;2.84;166776
2021-01-24;Nationalt;555;5874306;2.85;167331
2021-01-25;Nationalt;277;5874306;2.85;167608
2021-01-26;Nationalt;213;5874306;2.86;167821
2021-01-27;Nationalt;206;5874306;2.86;168027
2021-01-28;Nationalt;237;5874306;2.86;168264
2021-01-29;Nationalt;1038;5874306;2.88;169302
2021-01-30;Nationalt;1115;5874306;2.90;170417
2021-01-31;Nationalt;1129;5874306;2.92;171546
2021-02-01;Nationalt;724;5874306;2.93;172270
2021-02-02;Nationalt;1870;5874306;2.96;174140
2021-02-03;Nationalt;1393;5874306;2.99;175533
2021-02-04;Nationalt;1321;5874306;3.01;176854
2021-02-05;Nationalt;1513;5874306;3.04;178367
2021-02-06;Nationalt;956;5874306;3.05;179323
2021-02-07;Nationalt;1750;5874306;3.08;181073
2021-02-08;Nationalt;2359;5874306;3.12;183432
2021-02-09;Nationalt;3380;5874306;3.18;186812
2021-02-10;Nationalt;3184;5874306;3.23;189996
2021-02-11;Nationalt;5597;5874306;3.33;195593
2021-02-12;Nationalt;11820;5874306;3.53;207413
2021-02-13;Nationalt;6324;5874306;3.64;213737
2021-02-14;Nationalt;6012;5874306;3.74;219749
2021-02-15;Nationalt;13241;5874306;3.97;232990
2021-02-16;Nationalt;12718;5874306;4.18;245708
2021-02-17;Nationalt;10057;5874306;4.35;255765
2021-02-18;Nationalt;11199;5874306;4.54;266964
2021-02-19;Nationalt;13513;5874306;4.77;280477
2021-02-20;Nationalt;10083;5874306;4.95;290560
2021-02-21;Nationalt;10413;5874306;5.12;300973
2021-02-22;Nationalt;13143;5874306;5.35;314116
2021-02-23;Nationalt;14031;5874306;5.59;328147
2021-02-24;Nationalt;13355;5874306;5.81;341502
2021-02-25;Nationalt;14352;5874306;6.06;355854
2021-02-26;Nationalt;35367;5874306;6.66;391221
2021-02-27;Nationalt;6480;5874306;6.77;397701
2021-02-28;Nationalt;10596;5874306;6.95;408297
2021-03-01;Nationalt;19240;5874306;7.28;427537
2021-03-02;Nationalt;16409;5874306;7.56;443946
2021-03-03;Nationalt;12843;5874306;7.78;456789
2021-03-04;Nationalt;17242;5874306;8.07;474031
2021-03-05;Nationalt;16295;5874306;8.35;490326
2021-03-06;Nationalt;14369;5874306;8.59;504695
2021-03-07;Nationalt;11729;5874306;8.79;516424
2021-03-08;Nationalt;9393;5874306;8.95;525817
2021-03-09;Nationalt;10713;5874306;9.13;536530
2021-03-10;Nationalt;11861;5874306;9.34;548391
2021-03-11;Nationalt;4414;5874306;9.41;552805
2021-03-12;Nationalt;3235;5874306;9.47;556040
2021-03-13;Nationalt;4447;5874306;9.54;560487
2021-03-14;Nationalt;1207;5874306;9.56;561694
2021-03-15;Nationalt;2761;5874306;9.61;564455
2021-03-16;Nationalt;6658;5874306;9.72;571113
2021-03-17;Nationalt;10543;5874306;9.90;581656
2021-03-18;Nationalt;14391;5874306;10.1;596047
2021-03-19;Nationalt;7716;5874306;10.3;603763
2021-03-20;Nationalt;2957;5874306;10.3;606720
2021-03-21;Nationalt;4909;5874306;10.4;611629
2021-03-22;Nationalt;4062;5874306;10.5;615691
2021-03-23;Nationalt;6014;5874306;10.6;621705
2021-03-24;Nationalt;9710;5874306;10.7;631415
