"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5873766;0.00;1
2021-01-01;Nationalt;1;5873766;0.00;2
2021-01-04;Nationalt;1;5873766;0.00;3
2021-01-07;Nationalt;2;5873766;0.00;5
2021-01-08;Nationalt;1;5873766;0.00;6
2021-01-09;Nationalt;2;5873766;0.00;8
2021-01-12;Nationalt;2;5873766;0.00;10
2021-01-13;Nationalt;4;5873766;0.00;14
2021-01-14;Nationalt;1;5873766;0.00;15
2021-01-15;Nationalt;5;5873766;0.00;20
2021-01-16;Nationalt;10;5873766;0.00;30
2021-01-17;Nationalt;634;5873766;0.01;664
2021-01-18;Nationalt;1937;5873766;0.04;2601
2021-01-19;Nationalt;1892;5873766;0.08;4493
2021-01-20;Nationalt;1716;5873766;0.11;6209
2021-01-21;Nationalt;2154;5873766;0.14;8363
2021-01-22;Nationalt;5252;5873766;0.23;13615
2021-01-23;Nationalt;6423;5873766;0.34;20038
2021-01-24;Nationalt;5808;5873766;0.44;25846
2021-01-25;Nationalt;2276;5873766;0.48;28122
2021-01-26;Nationalt;1606;5873766;0.51;29728
2021-01-27;Nationalt;4070;5873766;0.58;33798
2021-01-28;Nationalt;7773;5873766;0.71;41571
2021-01-29;Nationalt;17109;5873766;1.00;58680
2021-01-30;Nationalt;11856;5873766;1.20;70536
2021-01-31;Nationalt;11168;5873766;1.39;81704
2021-02-01;Nationalt;7481;5873766;1.52;89185
2021-02-02;Nationalt;2855;5873766;1.57;92040
2021-02-03;Nationalt;5929;5873766;1.67;97969
2021-02-04;Nationalt;10406;5873766;1.85;108375
2021-02-05;Nationalt;12670;5873766;2.06;121045
2021-02-06;Nationalt;6401;5873766;2.17;127446
2021-02-07;Nationalt;3428;5873766;2.23;130874
2021-02-08;Nationalt;6711;5873766;2.34;137585
2021-02-09;Nationalt;4652;5873766;2.42;142237
2021-02-10;Nationalt;3745;5873766;2.49;145982
2021-02-11;Nationalt;2375;5873766;2.53;148357
2021-02-12;Nationalt;7512;5873766;2.65;155869
2021-02-13;Nationalt;919;5873766;2.67;156788
