"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5873766;0.00;1
2020-12-08;Nationalt;1;5873766;0.00;2
2020-12-16;Nationalt;1;5873766;0.00;3
2020-12-17;Nationalt;1;5873766;0.00;4
2020-12-18;Nationalt;1;5873766;0.00;5
2020-12-19;Nationalt;1;5873766;0.00;6
2020-12-21;Nationalt;3;5873766;0.00;9
2020-12-22;Nationalt;4;5873766;0.00;13
2020-12-23;Nationalt;4;5873766;0.00;17
2020-12-24;Nationalt;4;5873766;0.00;21
2020-12-26;Nationalt;5;5873766;0.00;26
2020-12-27;Nationalt;5871;5873766;0.10;5897
2020-12-28;Nationalt;1929;5873766;0.13;7826
2020-12-29;Nationalt;8308;5873766;0.27;16134
2020-12-30;Nationalt;10616;5873766;0.46;26750
2020-12-31;Nationalt;5570;5873766;0.55;32320
2021-01-01;Nationalt;2118;5873766;0.59;34438
2021-01-02;Nationalt;7939;5873766;0.72;42377
2021-01-03;Nationalt;5247;5873766;0.81;47624
2021-01-04;Nationalt;2343;5873766;0.85;49967
2021-01-05;Nationalt;12397;5873766;1.06;62364
2021-01-06;Nationalt;17906;5873766;1.37;80270
2021-01-07;Nationalt;15872;5873766;1.64;96142
2021-01-08;Nationalt;7707;5873766;1.77;103849
2021-01-09;Nationalt;1843;5873766;1.80;105692
2021-01-10;Nationalt;820;5873766;1.81;106512
2021-01-11;Nationalt;664;5873766;1.82;107176
2021-01-12;Nationalt;465;5873766;1.83;107641
2021-01-13;Nationalt;12107;5873766;2.04;119748
2021-01-14;Nationalt;16807;5873766;2.32;136555
2021-01-15;Nationalt;14199;5873766;2.57;150754
2021-01-16;Nationalt;4314;5873766;2.64;155068
2021-01-17;Nationalt;2284;5873766;2.68;157352
2021-01-18;Nationalt;3615;5873766;2.74;160967
2021-01-19;Nationalt;2324;5873766;2.78;163291
2021-01-20;Nationalt;1418;5873766;2.80;164709
2021-01-21;Nationalt;1458;5873766;2.83;166167
2021-01-22;Nationalt;643;5873766;2.84;166810
2021-01-23;Nationalt;682;5873766;2.85;167492
2021-01-24;Nationalt;560;5873766;2.86;168052
2021-01-25;Nationalt;278;5873766;2.87;168330
2021-01-26;Nationalt;213;5873766;2.87;168543
2021-01-27;Nationalt;204;5873766;2.87;168747
2021-01-28;Nationalt;235;5873766;2.88;168982
2021-01-29;Nationalt;1041;5873766;2.89;170023
2021-01-30;Nationalt;1120;5873766;2.91;171143
2021-01-31;Nationalt;1132;5873766;2.93;172275
2021-02-01;Nationalt;724;5873766;2.95;172999
2021-02-02;Nationalt;1875;5873766;2.98;174874
2021-02-03;Nationalt;1398;5873766;3.00;176272
2021-02-04;Nationalt;1324;5873766;3.02;177596
2021-02-05;Nationalt;1519;5873766;3.05;179115
2021-02-06;Nationalt;959;5873766;3.07;180074
2021-02-07;Nationalt;1757;5873766;3.10;181831
2021-02-08;Nationalt;2372;5873766;3.14;184203
2021-02-09;Nationalt;3388;5873766;3.19;187591
2021-02-10;Nationalt;3193;5873766;3.25;190784
2021-02-11;Nationalt;5608;5873766;3.34;196392
2021-02-12;Nationalt;11847;5873766;3.55;208239
2021-02-13;Nationalt;6339;5873766;3.65;214578
2021-02-14;Nationalt;6032;5873766;3.76;220610
2021-02-15;Nationalt;13270;5873766;3.98;233880
2021-02-16;Nationalt;12760;5873766;4.20;246640
2021-02-17;Nationalt;10086;5873766;4.37;256726
2021-02-18;Nationalt;11215;5873766;4.56;267941
2021-02-19;Nationalt;13534;5873766;4.79;281475
2021-02-20;Nationalt;10111;5873766;4.96;291586
2021-02-21;Nationalt;10433;5873766;5.14;302019
2021-02-22;Nationalt;13166;5873766;5.37;315185
2021-02-23;Nationalt;14049;5873766;5.61;329234
2021-02-24;Nationalt;13382;5873766;5.83;342616
2021-02-25;Nationalt;14364;5873766;6.08;356980
2021-02-26;Nationalt;35400;5873766;6.68;392380
2021-02-27;Nationalt;6492;5873766;6.79;398872
2021-02-28;Nationalt;10626;5873766;6.97;409498
2021-03-01;Nationalt;19267;5873766;7.30;428765
2021-03-02;Nationalt;16429;5873766;7.58;445194
2021-03-03;Nationalt;12850;5873766;7.80;458044
2021-03-04;Nationalt;17252;5873766;8.09;475296
2021-03-05;Nationalt;16313;5873766;8.37;491609
2021-03-06;Nationalt;14384;5873766;8.61;505993
2021-03-07;Nationalt;11749;5873766;8.81;517742
2021-03-08;Nationalt;9406;5873766;8.97;527148
2021-03-09;Nationalt;10726;5873766;9.16;537874
2021-03-10;Nationalt;11870;5873766;9.36;549744
2021-03-11;Nationalt;4430;5873766;9.43;554174
2021-03-12;Nationalt;3245;5873766;9.49;557419
2021-03-13;Nationalt;4451;5873766;9.57;561870
2021-03-14;Nationalt;1211;5873766;9.59;563081
2021-03-15;Nationalt;2765;5873766;9.63;565846
2021-03-16;Nationalt;6668;5873766;9.75;572514
2021-03-17;Nationalt;10562;5873766;9.93;583076
2021-03-18;Nationalt;14427;5873766;10.2;597503
2021-03-19;Nationalt;7724;5873766;10.3;605227
2021-03-20;Nationalt;2961;5873766;10.4;608188
2021-03-21;Nationalt;4918;5873766;10.4;613106
2021-03-22;Nationalt;4062;5873766;10.5;617168
2021-03-23;Nationalt;6013;5873766;10.6;623181
2021-03-24;Nationalt;9724;5873766;10.8;632905
2021-03-25;Nationalt;7652;5873766;10.9;640557
2021-03-26;Nationalt;6100;5873766;11.0;646657
2021-03-27;Nationalt;9868;5873766;11.2;656525
2021-03-28;Nationalt;10663;5873766;11.4;667188
2021-03-29;Nationalt;17779;5873766;11.7;684967
2021-03-30;Nationalt;21406;5873766;12.0;706373
2021-03-31;Nationalt;12962;5873766;12.2;719335
2021-04-01;Nationalt;4207;5873766;12.3;723542
2021-04-02;Nationalt;4887;5873766;12.4;728429
2021-04-03;Nationalt;12022;5873766;12.6;740451
2021-04-04;Nationalt;11587;5873766;12.8;752038
2021-04-05;Nationalt;12244;5873766;13.0;764282
2021-04-06;Nationalt;15919;5873766;13.3;780201
2021-04-07;Nationalt;16534;5873766;13.6;796735
2021-04-08;Nationalt;13713;5873766;13.8;810448
2021-04-09;Nationalt;16385;5873766;14.1;826833
2021-04-10;Nationalt;16670;5873766;14.4;843503
2021-04-11;Nationalt;14846;5873766;14.6;858349
2021-04-12;Nationalt;93545;5873766;16.2;951894
2021-04-13;Nationalt;18483;5873766;16.5;970377
2021-04-14;Nationalt;11434;5873766;16.7;981811
2021-04-15;Nationalt;15256;5873766;17.0;997067
2021-04-16;Nationalt;17348;5873766;17.3;1014415
2021-04-17;Nationalt;18735;5873766;17.6;1033150
2021-04-18;Nationalt;14457;5873766;17.8;1047607
2021-04-19;Nationalt;24759;5873766;18.3;1072366
2021-04-20;Nationalt;21964;5873766;18.6;1094330
2021-04-21;Nationalt;22484;5873766;19.0;1116814
2021-04-22;Nationalt;28193;5873766;19.5;1145007
2021-04-23;Nationalt;22122;5873766;19.9;1167129
2021-04-24;Nationalt;14864;5873766;20.1;1181993
2021-04-25;Nationalt;15171;5873766;20.4;1197164
2021-04-26;Nationalt;31412;5873766;20.9;1228576
2021-04-27;Nationalt;26482;5873766;21.4;1255058
2021-04-28;Nationalt;24061;5873766;21.8;1279119
2021-04-29;Nationalt;25854;5873766;22.2;1304973
2021-04-30;Nationalt;13426;5873766;22.4;1318399
