"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;16620;4716
Hovedstaden;0-9;M;17681;5029
Hovedstaden;10-19;K;79751;70558
Hovedstaden;10-19;M;82239;72441
Hovedstaden;20-29;K;121629;118127
Hovedstaden;20-29;M;115156;111290
Hovedstaden;30-39;K;110292;107217
Hovedstaden;30-39;M;107838;104998
Hovedstaden;40-49;K;112550;111070
Hovedstaden;40-49;M;109338;107900
Hovedstaden;50-59;K;113195;112402
Hovedstaden;50-59;M;112396;111474
Hovedstaden;60-69;K;89022;88651
Hovedstaden;60-69;M;84412;83983
Hovedstaden;70-79;K;82279;82023
Hovedstaden;70-79;M;68426;68247
Hovedstaden;80-89;K;36152;36008
Hovedstaden;80-89;M;23723;23639
Hovedstaden;90+;K;7440;7380
Hovedstaden;90+;M;2611;2597
Midtjylland;0-9;K;15105;4914
Midtjylland;0-9;M;16113;5255
Midtjylland;10-19;K;68896;62977
Midtjylland;10-19;M;70888;64671
Midtjylland;20-29;K;79425;77413
Midtjylland;20-29;M;81184;78825
Midtjylland;30-39;K;67955;66365
Midtjylland;30-39;M;68844;67270
Midtjylland;40-49;K;77745;77116
Midtjylland;40-49;M;76820;76124
Midtjylland;50-59;K;84478;84057
Midtjylland;50-59;M;84919;84498
Midtjylland;60-69;K;74436;74216
Midtjylland;60-69;M;72936;72712
Midtjylland;70-79;K;63895;63799
Midtjylland;70-79;M;59131;59034
Midtjylland;80-89;K;27587;27502
Midtjylland;80-89;M;20813;20756
Midtjylland;90+;K;5404;5378
Midtjylland;90+;M;2319;2311
Nordjylland;0-9;K;5923;1793
Nordjylland;0-9;M;6219;1889
Nordjylland;10-19;K;28475;25833
Nordjylland;10-19;M;29845;27124
Nordjylland;20-29;K;31343;30427
Nordjylland;20-29;M;35132;33970
Nordjylland;30-39;K;27761;27049
Nordjylland;30-39;M;28730;27900
Nordjylland;40-49;K;32406;32108
Nordjylland;40-49;M;32562;32197
Nordjylland;50-59;K;38453;38247
Nordjylland;50-59;M;38891;38661
Nordjylland;60-69;K;35833;35705
Nordjylland;60-69;M;35332;35197
Nordjylland;70-79;K;31687;31618
Nordjylland;70-79;M;29793;29724
Nordjylland;80-89;K;14003;13957
Nordjylland;80-89;M;10670;10638
Nordjylland;90+;K;2715;2702
Nordjylland;90+;M;1206;1198
Sjælland;0-9;K;7310;2330
Sjælland;0-9;M;7962;2512
Sjælland;10-19;K;40307;36578
Sjælland;10-19;M;42764;38720
Sjælland;20-29;K;30079;29026
Sjælland;20-29;M;32859;31651
Sjælland;30-39;K;37158;36080
Sjælland;30-39;M;35953;34936
Sjælland;40-49;K;50546;50031
Sjælland;40-49;M;48384;47850
Sjælland;50-59;K;59967;59618
Sjælland;50-59;M;60145;59820
Sjælland;60-69;K;52840;52658
Sjælland;60-69;M;51393;51196
Sjælland;70-79;K;49414;49304
Sjælland;70-79;M;44927;44837
Sjælland;80-89;K;19902;19830
Sjælland;80-89;M;14953;14927
Sjælland;90+;K;3546;3523
Sjælland;90+;M;1465;1458
Syddanmark;0-9;K;12347;4051
Syddanmark;0-9;M;13293;4372
Syddanmark;10-19;K;61273;55900
Syddanmark;10-19;M;63209;57637
Syddanmark;20-29;K;56823;55011
Syddanmark;20-29;M;61139;59020
Syddanmark;30-39;K;57189;55589
Syddanmark;30-39;M;57241;55683
Syddanmark;40-49;K;71114;70383
Syddanmark;40-49;M;69486;68648
Syddanmark;50-59;K;81959;81506
Syddanmark;50-59;M;82756;82250
Syddanmark;60-69;K;73588;73345
Syddanmark;60-69;M;72722;72461
Syddanmark;70-79;K;65262;65110
Syddanmark;70-79;M;60143;59994
Syddanmark;80-89;K;29663;29579
Syddanmark;80-89;M;22083;22005
Syddanmark;90+;K;5816;5757
Syddanmark;90+;M;2393;2384
