"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-01-07;København;K;258938;248844;143139;258845;248293;140139;93;551;3000
2022-01-07;København;M;245970;235543;134723;245827;234988;131810;143;555;2913
2022-01-07;Frederiksberg;K;45979;44424;29168;45956;44321;28729;23;103;439
2022-01-07;Frederiksberg;M;40398;38775;24874;40382;38680;24498;16;95;376
2022-01-07;Ballerup;K;20114;19279;13319;20108;19222;13166;6;57;153
2022-01-07;Ballerup;M;18676;17789;11620;18672;17743;11437;4;46;183
2022-01-07;Brøndby;K;13306;12746;8320;13304;12735;8260;2;11;60
2022-01-07;Brøndby;M;12346;11783;7303;12334;11763;7210;12;20;93
2022-01-07;Dragør;K;6320;6025;4394;6312;5999;4353;8;26;41
2022-01-07;Dragør;M;5908;5597;3923;5905;5577;3887;3;20;36
2022-01-07;Gentofte;K;32606;31236;22010;32594;31151;21812;12;85;198
2022-01-07;Gentofte;M;29306;27898;19104;29285;27811;18897;21;87;207
2022-01-07;Gladsaxe;K;28080;26770;17772;28060;26695;17581;20;75;191
2022-01-07;Gladsaxe;M;27122;25730;16052;27108;25658;15779;14;72;273
2022-01-07;Glostrup;K;9259;8903;5912;9250;8887;5853;9;16;59
2022-01-07;Glostrup;M;8892;8529;5241;8896;8517;5170;-4;12;71
2022-01-07;Herlev;K;11707;11195;7625;11700;11163;7545;7;32;80
2022-01-07;Herlev;M;10806;10266;6559;10799;10229;6454;7;37;105
2022-01-07;Albertslund;K;10484;9987;6284;10471;9960;6215;13;27;69
2022-01-07;Albertslund;M;10023;9489;5671;10007;9457;5605;16;32;66
2022-01-07;Hvidovre;K;21159;20138;12958;21138;20094;12790;21;44;168
2022-01-07;Hvidovre;M;20111;19088;11657;20110;19051;11486;1;37;171
2022-01-07;Høje Tåstrup;K;19866;19013;12269;19856;18992;12169;10;21;100
2022-01-07;Høje Tåstrup;M;19505;18613;11441;19498;18580;11280;7;33;161
2022-01-07;Lyngby-Taarbæk;K;24773;23704;16620;24771;23649;16453;2;55;167
2022-01-07;Lyngby-Taarbæk;M;23647;22449;14851;23637;22396;14657;10;53;194
2022-01-07;Rødovre;K;16565;15836;10434;16558;15800;10327;7;36;107
2022-01-07;Rødovre;M;15315;14552;8984;15311;14518;8885;4;34;99
2022-01-07;Ishøj;K;8178;7797;4706;8174;7793;4655;4;4;51
2022-01-07;Ishøj;M;7877;7486;4392;7878;7479;4349;-1;7;43
2022-01-07;Tårnby;K;17449;16707;11392;17435;16628;11265;14;79;127
2022-01-07;Tårnby;M;16578;15776;10217;16565;15688;10094;13;88;123
2022-01-07;Vallensbæk;K;6345;6053;3995;6341;6041;3971;4;12;24
2022-01-07;Vallensbæk;M;6143;5851;3667;6137;5836;3626;6;15;41
2022-01-07;Furesø;K;17586;16713;11924;17574;16666;11813;12;47;111
2022-01-07;Furesø;M;16506;15602;10647;16493;15544;10518;13;58;129
2022-01-07;Allerød;K;11248;10768;7694;11248;10723;7603;0;45;91
2022-01-07;Allerød;M;10679;10129;7062;10675;10083;6950;4;46;112
2022-01-07;Fredensborg;K;17412;16660;11695;17398;16610;11516;14;50;179
2022-01-07;Fredensborg;M;15956;15246;10407;15942;15189;10252;14;57;155
2022-01-07;Helsingør;K;26924;26026;18624;26906;25971;18340;18;55;284
2022-01-07;Helsingør;M;24633;23702;16193;24611;23651;15879;22;51;314
2022-01-07;Hillerød;K;22565;21629;14826;22553;21539;14637;12;90;189
2022-01-07;Hillerød;M;21293;20308;13295;21287;20210;13089;6;98;206
2022-01-07;Hørsholm;K;11284;10906;8064;11272;10867;7984;12;39;80
2022-01-07;Hørsholm;M;9763;9376;6717;9755;9353;6625;8;23;92
2022-01-07;Rudersdal;K;24851;23833;17187;24839;23759;17018;12;74;169
2022-01-07;Rudersdal;M;23411;22338;15573;23393;22255;15393;18;83;180
2022-01-07;Egedal;K;18676;17942;12268;18662;17885;12116;14;57;152
2022-01-07;Egedal;M;18058;17251;11395;18046;17197;11240;12;54;155
2022-01-07;Frederikssund;K;19626;18988;13550;19610;18907;13331;16;81;219
2022-01-07;Frederikssund;M;18712;17963;12169;18699;17879;11957;13;84;212
2022-01-07;Greve;K;20758;19934;13737;20743;19903;13606;15;31;131
2022-01-07;Greve;M;19801;18963;12606;19798;18914;12480;3;49;126
2022-01-07;Køge;K;25576;24576;16835;25566;24538;16641;10;38;194
2022-01-07;Køge;M;24649;23624;15243;24642;23574;15010;7;50;233
2022-01-07;Halsnæs;K;13189;12731;9206;13181;12695;9094;8;36;112
2022-01-07;Halsnæs;M;12696;12216;8464;12689;12174;8318;7;42;146
2022-01-07;Roskilde;K;38452;37080;25886;38443;37013;25615;9;67;271
