"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;16375;4608
Hovedstaden;0-9;M;17449;4948
Hovedstaden;10-19;K;74884;65612
Hovedstaden;10-19;M;77743;67865
Hovedstaden;20-29;K;120804;117316
Hovedstaden;20-29;M;114050;110195
Hovedstaden;30-39;K;110714;107593
Hovedstaden;30-39;M;108530;105644
Hovedstaden;40-49;K;110606;109132
Hovedstaden;40-49;M;107587;106139
Hovedstaden;50-59;K;113759;112948
Hovedstaden;50-59;M;112893;111953
Hovedstaden;60-69;K;90161;89791
Hovedstaden;60-69;M;85529;85095
Hovedstaden;70-79;K;83620;83356
Hovedstaden;70-79;M;70291;70110
Hovedstaden;80-89;K;38924;38776
Hovedstaden;80-89;M;26416;26334
Hovedstaden;90+;K;9083;9020
Hovedstaden;90+;M;3332;3315
Midtjylland;0-9;K;14839;4747
Midtjylland;0-9;M;15827;5091
Midtjylland;10-19;K;65055;59061
Midtjylland;10-19;M;67413;61114
Midtjylland;20-29;K;80077;78064
Midtjylland;20-29;M;81515;79151
Midtjylland;30-39;K;67663;66073
Midtjylland;30-39;M;69017;67429
Midtjylland;40-49;K;76278;75640
Midtjylland;40-49;M;75178;74468
Midtjylland;50-59;K;84419;83992
Midtjylland;50-59;M;84987;84565
Midtjylland;60-69;K;74869;74644
Midtjylland;60-69;M;73067;72841
Midtjylland;70-79;K;65288;65191
Midtjylland;70-79;M;60930;60830
Midtjylland;80-89;K;29804;29719
Midtjylland;80-89;M;23008;22951
Midtjylland;90+;K;6634;6606
Midtjylland;90+;M;3025;3016
Nordjylland;0-9;K;5837;1740
Nordjylland;0-9;M;6120;1830
Nordjylland;10-19;K;26845;24182
Nordjylland;10-19;M;28275;25536
Nordjylland;20-29;K;31642;30728
Nordjylland;20-29;M;35334;34166
Nordjylland;30-39;K;27557;26836
Nordjylland;30-39;M;28814;27974
Nordjylland;40-49;K;31854;31555
Nordjylland;40-49;M;32006;31643
Nordjylland;50-59;K;38014;37810
Nordjylland;50-59;M;38419;38182
Nordjylland;60-69;K;36134;36002
Nordjylland;60-69;M;35487;35352
Nordjylland;70-79;K;32240;32170
Nordjylland;70-79;M;30512;30442
Nordjylland;80-89;K;15077;15031
Nordjylland;80-89;M;11819;11787
Nordjylland;90+;K;3399;3385
Nordjylland;90+;M;1594;1586
Sjælland;0-9;K;7196;2267
Sjælland;0-9;M;7837;2449
Sjælland;10-19;K;38328;34562
Sjælland;10-19;M;40684;36603
Sjælland;20-29;K;30572;29528
Sjælland;20-29;M;33543;32331
Sjælland;30-39;K;36532;35445
Sjælland;30-39;M;35612;34588
Sjælland;40-49;K;49161;48640
Sjælland;40-49;M;46834;46292
Sjælland;50-59;K;59824;59475
Sjælland;50-59;M;60136;59809
Sjælland;60-69;K;53185;53005
Sjælland;60-69;M;51639;51441
Sjælland;70-79;K;50199;50080
Sjælland;70-79;M;45822;45730
Sjælland;80-89;K;21664;21592
Sjælland;80-89;M;16750;16723
Sjælland;90+;K;4408;4384
Sjælland;90+;M;1948;1941
Syddanmark;0-9;K;12118;3912
Syddanmark;0-9;M;13053;4241
Syddanmark;10-19;K;57989;52543
Syddanmark;10-19;M;60084;54446
Syddanmark;20-29;K;57571;55778
Syddanmark;20-29;M;61825;59699
Syddanmark;30-39;K;56822;55194
Syddanmark;30-39;M;57193;55613
Syddanmark;40-49;K;69433;68709
Syddanmark;40-49;M;67577;66737
Syddanmark;50-59;K;81555;81098
Syddanmark;50-59;M;82590;82081
Syddanmark;60-69;K;74306;74053
Syddanmark;60-69;M;73118;72851
Syddanmark;70-79;K;66071;65920
Syddanmark;70-79;M;61356;61206
Syddanmark;80-89;K;32039;31955
Syddanmark;80-89;M;24516;24439
Syddanmark;90+;K;7130;7069
Syddanmark;90+;M;3153;3141
