"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1868439;0.00
2021-01-01;Hovedstaden;0;1868439;0.00
2021-01-04;Hovedstaden;0;1868439;0.00
2021-01-07;Hovedstaden;0;1868439;0.00
2021-01-08;Hovedstaden;1;1868439;0.00
2021-01-09;Hovedstaden;3;1868439;0.00
2021-01-12;Hovedstaden;3;1868439;0.00
2021-01-13;Hovedstaden;4;1868439;0.00
2021-01-14;Hovedstaden;5;1868439;0.00
2021-01-15;Hovedstaden;10;1868439;0.00
2021-01-16;Hovedstaden;12;1868439;0.00
2021-01-17;Hovedstaden;54;1868439;0.00
2021-01-18;Hovedstaden;190;1868439;0.01
2021-01-19;Hovedstaden;362;1868439;0.02
2021-01-20;Hovedstaden;495;1868439;0.03
2021-01-21;Hovedstaden;612;1868439;0.03
2021-01-22;Hovedstaden;694;1868439;0.04
2021-01-23;Hovedstaden;4495;1868439;0.24
2021-01-24;Hovedstaden;8138;1868439;0.44
2021-01-25;Hovedstaden;8371;1868439;0.45
2021-01-26;Hovedstaden;8508;1868439;0.46
2021-01-27;Hovedstaden;9130;1868439;0.49
2021-01-28;Hovedstaden;12823;1868439;0.69
2021-01-29;Hovedstaden;19959;1868439;1.07
2021-01-30;Hovedstaden;24243;1868439;1.30
2021-01-31;Hovedstaden;26686;1868439;1.43
2021-02-01;Hovedstaden;28565;1868439;1.53
2021-02-02;Hovedstaden;28677;1868439;1.53
2021-02-03;Hovedstaden;31516;1868439;1.69
2021-02-04;Hovedstaden;37748;1868439;2.02
2021-02-05;Hovedstaden;42474;1868439;2.27
2021-02-06;Hovedstaden;45395;1868439;2.43
2021-02-07;Hovedstaden;45961;1868439;2.46
2021-02-08;Hovedstaden;47094;1868439;2.52
2021-02-09;Hovedstaden;47139;1868439;2.52
2021-02-10;Hovedstaden;48064;1868439;2.57
2021-02-11;Hovedstaden;48308;1868439;2.59
2021-02-12;Hovedstaden;52447;1868439;2.81
2021-02-13;Hovedstaden;52458;1868439;2.81
2021-02-14;Hovedstaden;52472;1868439;2.81
2021-02-15;Hovedstaden;53837;1868439;2.88
2021-02-16;Hovedstaden;54244;1868439;2.90
2021-02-17;Hovedstaden;54280;1868439;2.91
2021-02-18;Hovedstaden;54362;1868439;2.91
2021-02-19;Hovedstaden;54416;1868439;2.91
2021-02-20;Hovedstaden;54520;1868439;2.92
2021-02-21;Hovedstaden;54626;1868439;2.92
2021-02-22;Hovedstaden;54773;1868439;2.93
2021-02-23;Hovedstaden;54939;1868439;2.94
2021-02-24;Hovedstaden;55021;1868439;2.94
2021-02-25;Hovedstaden;55063;1868439;2.95
2021-02-26;Hovedstaden;55133;1868439;2.95
2021-02-27;Hovedstaden;56168;1868439;3.01
2021-02-28;Hovedstaden;57232;1868439;3.06
2021-03-01;Hovedstaden;57451;1868439;3.07
2021-03-02;Hovedstaden;57705;1868439;3.09
2021-03-03;Hovedstaden;57753;1868439;3.09
2021-03-04;Hovedstaden;57953;1868439;3.10
2021-03-05;Hovedstaden;58227;1868439;3.12
2021-03-06;Hovedstaden;58321;1868439;3.12
2021-03-07;Hovedstaden;58639;1868439;3.14
2021-03-08;Hovedstaden;58879;1868439;3.15
2021-03-09;Hovedstaden;60260;1868439;3.23
2021-03-10;Hovedstaden;61897;1868439;3.31
2021-03-11;Hovedstaden;66094;1868439;3.54
2021-03-12;Hovedstaden;70749;1868439;3.79
2021-03-13;Hovedstaden;70840;1868439;3.79
2021-03-14;Hovedstaden;74015;1868439;3.96
2021-03-15;Hovedstaden;76716;1868439;4.11
2021-03-16;Hovedstaden;80140;1868439;4.29
2021-03-17;Hovedstaden;84393;1868439;4.52
2021-03-18;Hovedstaden;88683;1868439;4.75
2021-03-19;Hovedstaden;89827;1868439;4.81
2021-03-20;Hovedstaden;89919;1868439;4.81
2021-03-21;Hovedstaden;91965;1868439;4.92
2021-03-22;Hovedstaden;92052;1868439;4.93
2021-03-23;Hovedstaden;92172;1868439;4.93
2021-03-24;Hovedstaden;100565;1868439;5.38
2021-03-25;Hovedstaden;104975;1868439;5.62
2021-03-26;Hovedstaden;107589;1868439;5.76
2021-03-27;Hovedstaden;107635;1868439;5.76
2021-03-28;Hovedstaden;107677;1868439;5.76
2021-03-29;Hovedstaden;108220;1868439;5.79
2021-03-30;Hovedstaden;108494;1868439;5.81
2021-03-31;Hovedstaden;112199;1868439;6.00
2021-04-01;Hovedstaden;116794;1868439;6.25
2021-04-02;Hovedstaden;120437;1868439;6.45
2021-04-03;Hovedstaden;120539;1868439;6.45
2021-04-04;Hovedstaden;120590;1868439;6.45
2021-04-05;Hovedstaden;120636;1868439;6.46
2021-04-06;Hovedstaden;120848;1868439;6.47
2021-04-07;Hovedstaden;121432;1868439;6.50
2021-04-08;Hovedstaden;123078;1868439;6.59
2021-04-09;Hovedstaden;126421;1868439;6.77
2021-04-10;Hovedstaden;127702;1868439;6.83
2021-04-11;Hovedstaden;127848;1868439;6.84
2021-04-12;Hovedstaden;134625;1868439;7.21
2021-04-13;Hovedstaden;135695;1868439;7.26
2021-04-14;Hovedstaden;140192;1868439;7.50
2021-04-15;Hovedstaden;141752;1868439;7.59
2021-04-16;Hovedstaden;144724;1868439;7.75
2021-04-17;Hovedstaden;144937;1868439;7.76
2021-04-18;Hovedstaden;145123;1868439;7.77
2021-04-19;Hovedstaden;147187;1868439;7.88
2021-04-20;Hovedstaden;152154;1868439;8.14
2021-04-21;Hovedstaden;155879;1868439;8.34
2021-04-22;Hovedstaden;156026;1868439;8.35
2021-04-23;Hovedstaden;162934;1868439;8.72
2021-04-24;Hovedstaden;164914;1868439;8.83
2021-04-25;Hovedstaden;165243;1868439;8.84
2021-04-26;Hovedstaden;168394;1868439;9.01
2021-04-27;Hovedstaden;178007;1868439;9.53
2021-04-28;Hovedstaden;186125;1868439;9.96
2021-04-29;Hovedstaden;193271;1868439;10.3
2021-04-30;Hovedstaden;193515;1868439;10.4
2021-05-01;Hovedstaden;194004;1868439;10.4
2021-05-02;Hovedstaden;202523;1868439;10.8
2021-05-03;Hovedstaden;210483;1868439;11.3
2021-05-04;Hovedstaden;219092;1868439;11.7
2021-05-05;Hovedstaden;231023;1868439;12.4
2021-05-06;Hovedstaden;241023;1868439;12.9
2021-05-07;Hovedstaden;248555;1868439;13.3
2021-05-08;Hovedstaden;268141;1868439;14.4
2021-05-09;Hovedstaden;276289;1868439;14.8
2021-05-10;Hovedstaden;281862;1868439;15.1
2021-05-11;Hovedstaden;288032;1868439;15.4
2021-05-12;Hovedstaden;293626;1868439;15.7
2021-05-13;Hovedstaden;304224;1868439;16.3
2021-05-14;Hovedstaden;312011;1868439;16.7
2021-05-15;Hovedstaden;318869;1868439;17.1
2021-05-16;Hovedstaden;322330;1868439;17.3
2021-05-17;Hovedstaden;329459;1868439;17.6
2021-05-18;Hovedstaden;338365;1868439;18.1
2021-05-19;Hovedstaden;341150;1868439;18.3
2021-05-20;Hovedstaden;347044;1868439;18.6
2021-05-21;Hovedstaden;353904;1868439;18.9
2021-05-22;Hovedstaden;356914;1868439;19.1
2021-05-23;Hovedstaden;358189;1868439;19.2
2021-05-24;Hovedstaden;359199;1868439;19.2
2021-05-25;Hovedstaden;361485;1868439;19.3
2021-05-26;Hovedstaden;364311;1868439;19.5
2021-05-27;Hovedstaden;367367;1868439;19.7
2021-05-28;Hovedstaden;369046;1868439;19.8
2021-05-29;Hovedstaden;370844;1868439;19.8
2021-05-30;Hovedstaden;375015;1868439;20.1
2021-05-31;Hovedstaden;383709;1868439;20.5
2021-06-01;Hovedstaden;390573;1868439;20.9
2021-06-02;Hovedstaden;397415;1868439;21.3
2021-06-03;Hovedstaden;408640;1868439;21.9
2021-06-04;Hovedstaden;411353;1868439;22.0
2021-06-05;Hovedstaden;412535;1868439;22.1
2021-06-06;Hovedstaden;421228;1868439;22.5
2021-06-07;Hovedstaden;433050;1868439;23.2
2021-06-08;Hovedstaden;441305;1868439;23.6
2021-06-09;Hovedstaden;450537;1868439;24.1
2021-06-10;Hovedstaden;452992;1868439;24.2
2021-06-11;Hovedstaden;455474;1868439;24.4
2021-06-12;Hovedstaden;456929;1868439;24.5
2021-06-13;Hovedstaden;458816;1868439;24.6
2021-06-14;Hovedstaden;460930;1868439;24.7
2021-06-15;Hovedstaden;462542;1868439;24.8
2021-06-16;Hovedstaden;469976;1868439;25.2
2021-06-17;Hovedstaden;477320;1868439;25.5
2021-06-18;Hovedstaden;487133;1868439;26.1
2021-06-19;Hovedstaden;493980;1868439;26.4
2021-06-20;Hovedstaden;499426;1868439;26.7
2021-06-21;Hovedstaden;507118;1868439;27.1
2021-06-22;Hovedstaden;515190;1868439;27.6
