"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-09,Nationalt,1,5847001,0.00,1
2021-01-13,Nationalt,1,5847001,0.00,2
2021-01-15,Nationalt,5,5847001,0.00,7
2021-01-16,Nationalt,8,5847001,0.00,15
2021-01-17,Nationalt,697,5847001,0.01,712
2021-01-18,Nationalt,2097,5847001,0.05,2809
2021-01-19,Nationalt,2041,5847001,0.08,4850
2021-01-20,Nationalt,1845,5847001,0.11,6695
2021-01-21,Nationalt,2315,5847001,0.15,9010
2021-01-22,Nationalt,5634,5847001,0.25,14644
2021-01-23,Nationalt,7052,5847001,0.37,21696
2021-01-24,Nationalt,6426,5847001,0.48,28122
2021-01-25,Nationalt,2465,5847001,0.52,30587
2021-01-26,Nationalt,1716,5847001,0.55,32303
2021-01-27,Nationalt,4336,5847001,0.63,36639
2021-01-28,Nationalt,8097,5847001,0.77,44736
2021-01-29,Nationalt,18171,5847001,1.08,62907
2021-01-30,Nationalt,12782,5847001,1.29,75689
2021-01-31,Nationalt,12120,5847001,1.50,87809
2021-02-01,Nationalt,7831,5847001,1.64,95640
2021-02-02,Nationalt,3002,5847001,1.69,98642
2021-02-03,Nationalt,6163,5847001,1.79,104805
2021-02-04,Nationalt,10867,5847001,1.98,115672
2021-02-05,Nationalt,13357,5847001,2.21,129029
2021-02-06,Nationalt,6751,5847001,2.32,135780
2021-02-07,Nationalt,3622,5847001,2.38,139402
2021-02-08,Nationalt,7013,5847001,2.50,146415
2021-02-09,Nationalt,4869,5847001,2.59,151284
2021-02-10,Nationalt,3898,5847001,2.65,155182
2021-02-11,Nationalt,2460,5847001,2.70,157642
2021-02-12,Nationalt,7622,5847001,2.83,165264
2021-02-13,Nationalt,970,5847001,2.84,166234
2021-02-14,Nationalt,625,5847001,2.85,166859
2021-02-15,Nationalt,3135,5847001,2.91,169994
2021-02-16,Nationalt,1336,5847001,2.93,171330
2021-02-17,Nationalt,427,5847001,2.94,171757
2021-02-18,Nationalt,309,5847001,2.94,172066
2021-02-19,Nationalt,971,5847001,2.96,173037
2021-02-20,Nationalt,583,5847001,2.97,173620
2021-02-21,Nationalt,362,5847001,2.98,173982
2021-02-22,Nationalt,1107,5847001,2.99,175089
2021-02-23,Nationalt,1943,5847001,3.03,177032
2021-02-24,Nationalt,1963,5847001,3.06,178995
2021-02-25,Nationalt,639,5847001,3.07,179634
2021-02-26,Nationalt,1009,5847001,3.09,180643
2021-02-27,Nationalt,1464,5847001,3.11,182107
2021-02-28,Nationalt,1423,5847001,3.14,183530
2021-03-01,Nationalt,1067,5847001,3.16,184597
2021-03-02,Nationalt,1301,5847001,3.18,185898
2021-03-03,Nationalt,1032,5847001,3.20,186930
2021-03-04,Nationalt,1813,5847001,3.23,188743
2021-03-05,Nationalt,5709,5847001,3.33,194452
2021-03-06,Nationalt,4000,5847001,3.39,198452
2021-03-07,Nationalt,4342,5847001,3.47,202794
2021-03-08,Nationalt,6473,5847001,3.58,209267
2021-03-09,Nationalt,7258,5847001,3.70,216525
2021-03-10,Nationalt,7278,5847001,3.83,223803
2021-03-11,Nationalt,8051,5847001,3.97,231854
2021-03-12,Nationalt,10653,5847001,4.15,242507
2021-03-13,Nationalt,5952,5847001,4.25,248459
2021-03-14,Nationalt,9413,5847001,4.41,257872
2021-03-15,Nationalt,9926,5847001,4.58,267798
2021-03-16,Nationalt,9505,5847001,4.74,277303
2021-03-17,Nationalt,9228,5847001,4.90,286531
2021-03-18,Nationalt,7260,5847001,5.02,293791
2021-03-19,Nationalt,11806,5847001,5.23,305597
2021-03-20,Nationalt,4852,5847001,5.31,310449
2021-03-21,Nationalt,4690,5847001,5.39,315139
2021-03-22,Nationalt,7818,5847001,5.52,322957
2021-03-23,Nationalt,7624,5847001,5.65,330581
2021-03-24,Nationalt,13523,5847001,5.89,344104
2021-03-25,Nationalt,8478,5847001,6.03,352582
2021-03-26,Nationalt,7896,5847001,6.17,360478
2021-03-27,Nationalt,3136,5847001,6.22,363614
2021-03-28,Nationalt,2814,5847001,6.27,366428
2021-03-29,Nationalt,6245,5847001,6.37,372673
2021-03-30,Nationalt,6106,5847001,6.48,378779
2021-03-31,Nationalt,9867,5847001,6.65,388646
2021-04-01,Nationalt,6972,5847001,6.77,395618
2021-04-02,Nationalt,7048,5847001,6.89,402666
2021-04-03,Nationalt,2189,5847001,6.92,404855
2021-04-04,Nationalt,1794,5847001,6.95,406649
2021-04-05,Nationalt,1315,5847001,6.98,407964
2021-04-06,Nationalt,6139,5847001,7.08,414103
2021-04-07,Nationalt,8316,5847001,7.22,422419
2021-04-08,Nationalt,8634,5847001,7.37,431053
2021-04-09,Nationalt,8755,5847001,7.52,439808
2021-04-10,Nationalt,5467,5847001,7.62,445275
2021-04-11,Nationalt,3932,5847001,7.68,449207
2021-04-12,Nationalt,11571,5847001,7.88,460778
2021-04-13,Nationalt,6287,5847001,7.99,467065
2021-04-14,Nationalt,11238,5847001,8.18,478303
2021-04-15,Nationalt,9164,5847001,8.34,487467
