"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-01-04;København;K;258394;247094;133591;258237;246459;129976;157;635;3615
2022-01-04;København;M;245398;233819;125523;245260;233173;122197;138;646;3326
2022-01-04;Frederiksberg;K;45961;44156;27812;45949;44037;27262;12;119;550
2022-01-04;Frederiksberg;M;40354;38494;23664;40343;38376;23120;11;118;544
2022-01-04;Ballerup;K;20097;19176;12835;20090;19131;12681;7;45;154
2022-01-04;Ballerup;M;18647;17698;11061;18645;17665;10921;2;33;140
2022-01-04;Brøndby;K;13276;12689;8057;13264;12670;7954;12;19;103
2022-01-04;Brøndby;M;12324;11742;7019;12310;11723;6941;14;19;78
2022-01-04;Dragør;K;6302;5973;4291;6290;5957;4255;12;16;36
2022-01-04;Dragør;M;5901;5549;3814;5892;5533;3775;9;16;39
2022-01-04;Gentofte;K;32539;30969;21397;32515;30862;21173;24;107;224
2022-01-04;Gentofte;M;29256;27638;18438;29236;27519;18206;20;119;232
2022-01-04;Gladsaxe;K;28014;26585;17046;27993;26495;16846;21;90;200
2022-01-04;Gladsaxe;M;27036;25519;15234;27018;25427;15012;18;92;222
2022-01-04;Glostrup;K;9248;8848;5692;9245;8819;5643;3;29;49
2022-01-04;Glostrup;M;8891;8489;4987;8888;8465;4927;3;24;60
2022-01-04;Herlev;K;11698;11126;7349;11690;11098;7258;8;28;91
2022-01-04;Herlev;M;10788;10198;6252;10781;10168;6180;7;30;72
2022-01-04;Albertslund;K;10452;9894;6063;10446;9879;5989;6;15;74
2022-01-04;Albertslund;M;9987;9404;5450;9974;9378;5365;13;26;85
2022-01-04;Hvidovre;K;21114;20008;12470;21099;19952;12323;15;56;147
2022-01-04;Hvidovre;M;20091;18956;11128;20071;18899;10943;20;57;185
2022-01-04;Høje Tåstrup;K;19811;18908;11854;19789;18866;11720;22;42;134
2022-01-04;Høje Tåstrup;M;19452;18459;10889;19444;18417;10740;8;42;149
2022-01-04;Lyngby-Taarbæk;K;24736;23522;16013;24715;23427;15783;21;95;230
2022-01-04;Lyngby-Taarbæk;M;23591;22272;14181;23558;22185;13940;33;87;241
2022-01-04;Rødovre;K;16531;15733;10084;16519;15694;9948;12;39;136
2022-01-04;Rødovre;M;15288;14468;8637;15270;14430;8527;18;38;110
2022-01-04;Ishøj;K;8169;7771;4560;8155;7744;4469;14;27;91
2022-01-04;Ishøj;M;7871;7453;4246;7865;7425;4185;6;28;61
2022-01-04;Tårnby;K;17429;16557;10954;17411;16520;10818;18;37;136
2022-01-04;Tårnby;M;16549;15584;9783;16532;15538;9640;17;46;143
2022-01-04;Vallensbæk;K;6329;6019;3869;6322;5995;3823;7;24;46
2022-01-04;Vallensbæk;M;6117;5801;3543;6108;5781;3494;9;20;49
2022-01-04;Furesø;K;17569;16593;11586;17551;16532;11457;18;61;129
2022-01-04;Furesø;M;16464;15453;10212;16451;15382;10109;13;71;103
2022-01-04;Allerød;K;11238;10659;7418;11234;10643;7363;4;16;55
2022-01-04;Allerød;M;10662;10018;6767;10653;10003;6698;9;15;69
2022-01-04;Fredensborg;K;17379;16552;11231;17371;16508;11121;8;44;110
2022-01-04;Fredensborg;M;15916;15119;9926;15908;15088;9824;8;31;102
2022-01-04;Helsingør;K;26865;25840;17786;26859;25750;17626;6;90;160
2022-01-04;Helsingør;M;24594;23533;15333;24580;23450;15182;14;83;151
2022-01-04;Hillerød;K;22515;21419;14211;22509;21388;14041;6;31;170
2022-01-04;Hillerød;M;21255;20102;12614;21250;20076;12439;5;26;175
2022-01-04;Hørsholm;K;11269;10827;7843;11266;10817;7793;3;10;50
2022-01-04;Hørsholm;M;9757;9325;6481;9750;9302;6436;7;23;45
2022-01-04;Rudersdal;K;24832;23631;16621;24816;23586;16465;16;45;156
2022-01-04;Rudersdal;M;23354;22117;15018;23338;22068;14846;16;49;172
2022-01-04;Egedal;K;18665;17801;11833;18656;17752;11716;9;49;117
2022-01-04;Egedal;M;18034;17137;10918;18027;17088;10781;7;49;137
2022-01-04;Frederikssund;K;19608;18860;13069;19596;18839;12948;12;21;121
2022-01-04;Frederikssund;M;18690;17836;11692;18676;17812;11560;14;24;132
2022-01-04;Greve;K;20724;19814;13334;20708;19761;13171;16;53;163
2022-01-04;Greve;M;19770;18814;12179;19755;18749;11994;15;65;185
2022-01-04;Køge;K;25532;24445;16153;25516;24411;15827;16;34;326
2022-01-04;Køge;M;24616;23465;14481;24603;23430;14148;13;35;333
2022-01-04;Halsnæs;K;13162;12667;8905;13155;12658;8789;7;9;116
2022-01-04;Halsnæs;M;12659;12129;8088;12651;12124;7984;8;5;104
2022-01-04;Roskilde;K;38395;36864;25030;38368;36766;24682;27;98;348
2022-01-04;Roskilde;M;36163;34535;22017;36148;34433;21682;15;102;335
2022-01-04;Solrød;K;9931;9494;6312;9920;9472;6240;11;22;72
2022-01-04;Solrød;M;9453;8973;5777;9444;8944;5684;9;29;93
2022-01-04;Gribskov;K;17168;16515;11742;17157;16498;11622;11;17;120
2022-01-04;Gribskov;M;16761;16078;10872;16751;16056;10739;10;22;133
2022-01-04;Odsherred;K;13824;13404;9229;13815;13393;9129;9;11;100
2022-01-04;Odsherred;M;13656;13231;8487;13653;13218;8386;3;13;101
2022-01-04;Holbæk;K;30675;29482;19275;30664;29417;19020;11;65;255
2022-01-04;Holbæk;M;29589;28308;17143;29570;28237;16862;19;71;281
2022-01-04;Faxe;K;15071;14502;9851;15061;14482;9727;10;20;124
2022-01-04;Faxe;M;15128;14508;9264;15119;14486;9117;9;22;147
2022-01-04;Kalundborg;K;19820;19117;12583;19811;19071;12316;9;46;267
2022-01-04;Kalundborg;M;19713;18906;11643;19710;18876;11359;3;30;284
2022-01-04;Ringsted;K;14153;13519;9039;14145;13494;8947;8;25;92
2022-01-04;Ringsted;M;13825;13162;8260;13814;13133;8194;11;29;66
2022-01-04;Slagelse;K;32805;31347;21187;32781;31277;20684;24;70;503
2022-01-04;Slagelse;M;31776;30281;18968;31765;30217;18398;11;64;570
2022-01-04;Stevns;K;9654;9278;6307;9651;9267;6184;3;11;123
2022-01-04;Stevns;M;9671;9278;5954;9664;9255;5844;7;23;110
2022-01-04;Sorø;K;12630;12096;8194;12627;12072;8051;3;24;143
2022-01-04;Sorø;M;12400;11765;7485;12396;11741;7351;4;24;134
2022-01-04;Lejre;K;11977;11457;7938;11974;11427;7858;3;30;80
2022-01-04;Lejre;M;11666;11152;7511;11664;11131;7416;2;21;95
2022-01-04;Lolland;K;16394;15904;11284;16387;15878;11226;7;26;58
2022-01-04;Lolland;M;16273;15730;10523;16274;15716;10464;-1;14;59
2022-01-04;Næstved;K;35079;33712;22698;35072;33637;22294;7;75;404
2022-01-04;Næstved;M;33708;32247;20521;33696;32180;20076;12;67;445
2022-01-04;Guldborgsund;K;25021;24125;17157;25004;24065;16867;17;60;290
2022-01-04;Guldborgsund;M;24453;23529;15564;24431;23477;15297;22;52;267
2022-01-04;Vordingborg;K;18830;18185;12609;18827;18162;12421;3;23;188
2022-01-04;Vordingborg;M;18398;17686;11613;18391;17658;11401;7;28;212
2022-01-04;Bornholm;K;17201;16605;12458;17192;16537;12269;9;68;189
2022-01-04;Bornholm;M;16680;15980;11353;16675;15899;11185;5;81;168
2022-01-04;Middelfart;K;16987;16311;11609;16975;16264;11313;12;47;296
2022-01-04;Middelfart;M;16713;16001;10758;16710;15955;10422;3;46;336
2022-01-04;Assens;K;17435;16729;11526;17424;16702;11243;11;27;283
2022-01-04;Assens;M;17359;16593;10583;17351;16551;10278;8;42;305
2022-01-04;Faaborg-Midtfyn;K;22044;21075;14497;22029;21022;14174;15;53;323
2022-01-04;Faaborg-Midtfyn;M;21855;20835;13414;21837;20753;13073;18;82;341
2022-01-04;Kerteminde;K;10422;10023;6910;10418;9998;6775;4;25;135
2022-01-04;Kerteminde;M;9960;9546;6183;9953;9502;6044;7;44;139
2022-01-04;Nyborg;K;13941;13379;8940;13927;13355;8721;14;24;219
2022-01-04;Nyborg;M;13393;12807;7979;13387;12784;7720;6;23;259
