"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;15850;2289
Hovedstaden;0-9;M;16909;2500
Hovedstaden;10-19;K;74488;63934
Hovedstaden;10-19;M;77292;66117
Hovedstaden;20-29;K;120618;116879
Hovedstaden;20-29;M;113845;109820
Hovedstaden;30-39;K;110566;107169
Hovedstaden;30-39;M;108367;105290
Hovedstaden;40-49;K;110591;109018
Hovedstaden;40-49;M;107580;106033
Hovedstaden;50-59;K;113712;112855
Hovedstaden;50-59;M;112850;111849
Hovedstaden;60-69;K;90148;89759
Hovedstaden;60-69;M;85503;85049
Hovedstaden;70-79;K;83585;83305
Hovedstaden;70-79;M;70290;70085
Hovedstaden;80-89;K;38921;38766
Hovedstaden;80-89;M;26396;26310
Hovedstaden;90+;K;9092;9023
Hovedstaden;90+;M;3335;3317
Midtjylland;0-9;K;14487;2498
Midtjylland;0-9;M;15382;2700
Midtjylland;10-19;K;64829;57725
Midtjylland;10-19;M;67167;59641
Midtjylland;20-29;K;79925;77762
Midtjylland;20-29;M;81362;78871
Midtjylland;30-39;K;67593;65823
Midtjylland;30-39;M;68957;67217
Midtjylland;40-49;K;76284;75576
Midtjylland;40-49;M;75151;74384
Midtjylland;50-59;K;84381;83939
Midtjylland;50-59;M;84965;84528
Midtjylland;60-69;K;74859;74606
Midtjylland;60-69;M;73017;72793
Midtjylland;70-79;K;65270;65168
Midtjylland;70-79;M;60932;60827
Midtjylland;80-89;K;29780;29696
Midtjylland;80-89;M;23001;22942
Midtjylland;90+;K;6641;6609
Midtjylland;90+;M;3031;3022
Nordjylland;0-9;K;5562;994
Nordjylland;0-9;M;5871;999
Nordjylland;10-19;K;26716;23570
Nordjylland;10-19;M;28157;24921
Nordjylland;20-29;K;31593;30616
Nordjylland;20-29;M;35337;34109
Nordjylland;30-39;K;27517;26755
Nordjylland;30-39;M;28794;27913
Nordjylland;40-49;K;31845;31533
Nordjylland;40-49;M;32006;31618
Nordjylland;50-59;K;38008;37805
Nordjylland;50-59;M;38398;38147
Nordjylland;60-69;K;36118;35979
Nordjylland;60-69;M;35484;35344
Nordjylland;70-79;K;32224;32153
Nordjylland;70-79;M;30495;30420
Nordjylland;80-89;K;15074;15034
Nordjylland;80-89;M;11811;11781
Nordjylland;90+;K;3401;3386
Nordjylland;90+;M;1598;1587
Sjælland;0-9;K;6968;1231
Sjælland;0-9;M;7564;1338
Sjælland;10-19;K;38190;33754
Sjælland;10-19;M;40566;35713
Sjælland;20-29;K;30519;29422
Sjælland;20-29;M;33543;32274
Sjælland;30-39;K;36471;35307
Sjælland;30-39;M;35524;34446
Sjælland;40-49;K;49143;48590
Sjælland;40-49;M;46804;46239
Sjælland;50-59;K;59800;59424
Sjælland;50-59;M;60120;59766
Sjælland;60-69;K;53162;52971
Sjælland;60-69;M;51613;51404
Sjælland;70-79;K;50194;50074
Sjælland;70-79;M;45843;45745
Sjælland;80-89;K;21657;21586
Sjælland;80-89;M;16737;16707
Sjælland;90+;K;4411;4386
Sjælland;90+;M;1944;1938
Syddanmark;0-9;K;11715;2587
Syddanmark;0-9;M;12670;2814
Syddanmark;10-19;K;57731;51543
Syddanmark;10-19;M;59760;53299
Syddanmark;20-29;K;57489;55556
Syddanmark;20-29;M;61754;59482
Syddanmark;30-39;K;56736;54977
Syddanmark;30-39;M;57122;55429
Syddanmark;40-49;K;69393;68653
Syddanmark;40-49;M;67517;66631
Syddanmark;50-59;K;81513;81039
Syddanmark;50-59;M;82575;82045
Syddanmark;60-69;K;74287;74023
Syddanmark;60-69;M;73085;72806
Syddanmark;70-79;K;66077;65916
Syddanmark;70-79;M;61342;61193
Syddanmark;80-89;K;32023;31937
Syddanmark;80-89;M;24510;24432
Syddanmark;90+;K;7137;7077
Syddanmark;90+;M;3150;3139
