SampleDate;Copenhagen;Frederiksberg;Dragør;Tårnby;Albertslund;Ballerup;Brøndby;Gentofte;Gladsaxe;Glostrup;Herlev;Hvidovre;Høje-Taastrup;Ishøj;Lyngby-Taarbæk;Rødovre;Vallensbæk;Allerød;Egedal;Fredensborg;Frederikssund;Furesø;Gribskov;Halsnæs;Helsingør;Hillerød;Hørsholm;Rudersdal;Bornholm;Greve;Køge;Lejre;Roskilde;Solrød;Faxe;Guldborgsund;Holbæk;Kalundborg;Lolland;Næstved;Odsherred;Ringsted;Slagelse;Sorø;Stevns;Vordingborg;Assens;Faaborg-Midtfyn;Kerteminde;Langeland;Middelfart;Nordfyns;Nyborg;Odense;Svendborg;Ærø;Billund;Esbjerg;Fanø;Fredericia;Haderslev;Kolding;Sønderborg;Tønder;Varde;Vejen;Vejle;Aabenraa;Favrskov;Hedensted;Horsens;Norddjurs;Odder;Randers;Samsø;Silkeborg;Skanderborg;Syddjurs;Aarhus;Herning;Holstebro;Ikast-Brande;Lemvig;Ringkøbing-Skjern;Skive;Struer;Viborg;Brønderslev;Frederikshavn;Hjørring;Jammerbugt;Læsø;Mariagerfjord;Morsø;Rebild;Thisted;Vesthimmerlands;Aalborg;"NA"
2021-03-02;6088,654837587373549;5568,285317098892847;4601,90423623568313;5820,09351229384265;7212,14525260538721;5882,47397226451540;7774,29467084639509;4748,09568354937892;5792,49805087926961;6355,93220338982974;7349,84284875487810;6422,92674724905191;7092,33830453712653;9687,24172430292674;4422,3858825203688;6481,84591164026369;7551,25353213491235;3327,74158311551491;4903,8151035659921;4233,45160895631943;3232,86823076752944;4135,23739777859100;3568,99239914246709;2558,62860056079535;4623,97320360475351;4077,52574096868102;3615,6692406692405;4260,68255535185472;1427,88425023418313;5162,38775268008976;4524,50843733088368;3746,96385197885411;3965,23875605705553;5353,68737905826674;3258,96762904636944;2559,20424228450975;3303,00107630589446;2935,83285159798470;2333,04950735920193;3261,85006554971551;2415,26838001031683;3623,89532881900595;4432,61290200194708;2630,43405508517117;3293,1374698531022;2409,69143659746305;1452,45941657512503;1708,82147567693369;2271,96371577355967;1056,76086782483389;2012,71459089388213;1810,21405696949250;2443,06288856259198;3361,721857536786956;1936,66803897351429;687,4580818242790;2036,98135898977762;2279,123334170397357;1232,7981651376147;2296,74757187068144;1535,83617747440280;2980,41320096592426;2271,62489894907048;1779,69276882727627;2257,76105362182489;2089,27986523793925;2544,320420223243673;1856,67364408366097;2256,33820278116400;2247,33530242712186;2630,65321108985790;1733,66766426703339;2363,85921905095438;2452,83983436429617;2351,6543614984962;2537,59598408950706;2910,11200102109206;1620,03631115869848;4219,633525056930921;2245,11090915210889;3130,17357614650700;2356,83724528028233;1916,64131426832978;1669,78831678269785;1751,32494383982907;3299,10629397223829;1801,46717429659202;2558,94667254297065;2229,5235860126731;2037,74638276755104;2413,63114497442848;1119,8208286674133;2205,74162679425854;2499,13567442090152;2125,32793145817413;2305,22994726297111;1797,04304734936159;2885,638604169066184;NA
2021-03-01;6084,701268305025224;5566,367863477302308;4601,90423623568313;5820,09351229384265;7212,14525260538721;5882,47397226451540;7771,44485608435480;4744,08659628491296;5789,61046461263049;6334,31338637149747;7342,93510171657454;6419,19031516804534;7064,75698890837157;9678,54191134890607;4413,4913010993705;6476,92610449670428;7533,21709853904849;3327,74158311551491;4894,5887346034970;4221,21619968187952;3232,86823076752944;4132,79628951543964;3561,68388228415506;2558,62860056079535;4622,37818007815622;4075,57196725475251;3611,6473616473618;4258,91975743900730;1427,88425023418313;5158,43189999604419;4517,94880204660603;3739,81997428204068;3964,10128079714241;5353,68737905826674;3253,49956255468078;2555,91054313099039;3298,80767671684771;2935,83285159798470;2330,61671329521960;3257,03907725244471;2415,26838001031683;3623,89532881900595;4430,08359364131866;2630,43405508517117;3293,1374698531022;2409,69143659746305;1452,45941657512503;1708,82147567693369;2267,76415252813695;1056,76086782483389;2012,71459089388213;1810,21405696949250;2439,93876722171899;3360,257692964689340;1936,66803897351429;687,4580818242790;2036,98135898977762;2275,659620896582055;1232,7981651376147;2292,85477937598580;1535,83617747440280;2972,90045613093662;2270,27755322015628;1779,69276882727627;2255,75949240407499;2089,27986523793925;2540,000691156650646;1854,97183506066949;2256,33820278116400;2228,07242840631807;2624,05734010509423;1733,66766426703339;2363,85921905095438;2450,79494913347980;2351,6543614984962;2525,89709229362097;2906,92108873927054;1620,03631115869848;4219,347796892991937;2242,86692023741398;3128,46682937652531;2356,83724528028233;1916,64131426832978;1666,25437325511530;1751,32494383982907;3299,10629397223829;1799,40363801446529;2558,94667254297065;2229,5235860126731;2037,74638276755104;2411,02181400688869;1119,8208286674133;2200,95693779904332;2499,13567442090152;2125,32793145817413;2302,92702024272830;1797,04304734936159;2882,874582517562885;NA
2021-02-28;6067,305563462693499;5557,739322180144882;4588,10542293362687;5794,50557119263067;7194,11488947387443;5866,01374429035877;7748,64633798803061;4732,05933449151416;5772,28494701279214;6317,01833275683111;7304,94249300590582;6411,71745100603403;7047,02614314702805;9656,79237896385166;4411,7123848151705;6459,70677949424407;7527,20495400709387;3323,84036203331652;4871,5228121972596;4211,42787226232667;3226,23443822833497;4118,14963993653146;3556,81153771194704;2558,62860056079535;4612,80803891857431;4063,84932497118189;3611,6473616473618;4246,58017204907628;1427,88425023418313;5130,74093120772159;4504,82953147804983;3732,67609658522679;3937,93934981914117;5340,78692754246367;3248,03149606299257;2546,02944567043232;3286,22747794970701;2935,83285159798470;2328,18391923123681;3238,99787113767843;2406,16560973389596;3615,28750143463776;4419,96636019880316;2623,74083866001774;3288,7524665643500;2398,71834262388620;1450,01830831197367;1703,00256032275570;2263,56458928271468;1048,75510367464585;2010,14078706920964;1810,21405696949250;2427,44228185822749;3345,127992386343976;1933,23727185398639;687,4580818242790;2033,22309079975958;2268,732194348951907;1232,7981651376147;2288,96198688128970;1525,05837973774032;2952,50872015025516;2268,93020749124253;1777,01653909971628;2251,75636996857565;2079,92138879790355;2517,538100010367089;1839,65555385374660;2256,33820278116400;2217,37083172809389;2617,46146912033055;1730,97144705977507;2359,48170197863783;2442,61540821021435;2351,6543614984962;2519,51587858677385;2905,32563259835979;1617,70867278059677;4213,347505450264180;2240,62293132271907;3128,46682937652531;2356,83724528028233;1911,57083460095328;1659,18648619995042;1751,32494383982907;3299,10629397223829;1795,27656545021205;2556,19215513442077;2229,5235860126731;2037,74638276755104;2411,02181400688869;1119,8208286674133;2188,99521531100481;2499,13567442090152;2125,32793145817413;2296,01823918200034;1797,04304734936159;2871,818495911551508;NA
2021-02-27;6052,756428503652387;5551,986961315373264;4581,20601628259919;5775,89615948265873;7176,08452634236073;5857,78363030328001;7728,69763465374763;4722,70479754109328;5757,84701567959291;6286,75198893116522;7291,12699892929868;6394,90350664150810;7035,20557930613268;9626,34303362477658;4408,1545522467713;6454,78697235068375;7491,13208681536707;3308,23547770452160;4855,3766665128942;4172,27456258411803;3226,23443822833497;4105,94409862077373;3554,37536542584303;2552,25592658679579;4595,26278012600687;4056,03423011546784;3607,6254826254826;4243,05457622338145;1427,88425023418313;5124,80715218165278;4498,26989619377127;3729,10415773681962;3931,11449825966292;5336,48677703719659;3239,82939632545958;2542,73574651691342;3279,23847863462925;2931,70369146915527;2328,18391923123681;3232,98413576608982;2406,16560973389596;3615,28750143463776;4407,31981839565924;2613,70101402228829;3288,7524665643500;2389,93986744502490;1450,01830831197367;1703,00256032275570;2263,56458928271468;1048,75510367464585;2007,56698324453714;1806,84308107197012;2408,69755381299001;3321,701359232777577;1931,52188829422244;687,4580818242790;2025,70655441972349;2263,536624438228955;1232,7981651376147;2285,06919438659361;1521,46578049218624;2937,48323048027896;2266,23551603341411;1771,66407964459677;2249,75480875082576;2075,24215057788570;2496,803400490721287;1837,95374483075511;2256,33820278116400;2208,80955438551428;2614,16353362794871;1728,27522985251699;2350,72666783400473;2436,48075251776481;2351,6543614984962;2514,19820049773489;2903,73017645744903;1617,70867278059677;4208,775854827234070;2237,25694795067693;3128,46682937652531;2356,83724528028233;1906,50035493357655;1657,41951443615926;1746,96298881158555;3299,10629397223829;1794,24479730914868;2550,68312031732057;2229,5235860126731;2037,74638276755104;2411,02181400688869;1119,8208286674133;2188,99521531100481;2499,13567442090152;2125,32793145817413;2291,41238514151473;1797,04304734936159;2861,683749856040777;NA
2021-02-26;6042,635291140841218;5549,110780882987456;4574,30660963157152;5764,26527716392593;7168,87238108975544;5843,38093082589148;7717,29837560558553;4716,02298543364941;5739,07770494643501;6260,80940850916613;7263,49601077608531;6374,35313019597561;7015,50463957130796;9561,09443646961518;4402,8178033941722;6449,86716520712434;7485,11994228341246;3308,23547770452160;4846,1502975503990;4145,35666218035021;3221,81190986887168;4105,94409862077373;3551,93919313973856;2549,06958959979602;4574,52747428024577;4052,12668268761126;3603,6036036036035;4234,24058665914527;1425,35254057064731;5110,96166778749102;4488,43044326735435;3725,53221888841290;3919,73974566053175;5332,18662653192860;3237,09536307961525;2536,14834820987471;3270,85167945653529;2927,57453134032539;2328,18391923123681;3226,97040039450121;2400,09709621628190;3609,54894984505927;4394,67327659251532;2600,31458117198190;3288,7524665643500;2387,74524865030935;1450,01830831197367;1699,12328341997045;2259,36502603729195;1040,74933952445758;2002,41937559519215;1806,84308107197012;2396,20106844949851;3308,035823226530738;1931,52188829422244;687,4580818242790;2021,94828622970545;2260,072911164413654;1232,7981651376147;2283,12279813924533;1521,46578049218624;2919,23799302387988;2266,23551603341411;1771,66407964459677;2245,75168631532597;2070,56291235786784;2477,796592597712333;1834,55012678477237;2256,33820278116400;2195,96763837164508;2604,26972715080365;1728,27522985251699;2350,72666783400473;2430,34609682531573;2351,6543614984962;2506,75345117307961;2902,13472031653828;1615,38103440249529;4205,061388696021822;2235,01295903598248;3128,46682937652531;2356,83724528028233;1906,50035493357655;1655,65254267236810;1744,78201129746367;3299,10629397223829;1791,14949288595858;2550,68312031732057;2229,5235860126731;2037,74638276755104;2408,41248303934844;1119,8208286674133;2186,60287081339720;2499,13567442090152;2122,00710656527053;2289,10945812127193;1794,32025485337772;2854,773695727283211;NA
2021-02-25;6028,718727266976202;5542,399693207420569;4574,30660963157152;5757,28674777268589;7150,84201795824174;5826,92070285173486;7697,34967227130255;4705,33208606174048;5717,42080794663707;6252,16188170183250;7249,68051669947818;6353,80275375044312;6991,86351188951721;9530,64509113054010;4401,0388871099731;6437,56764734822445;7479,10779775145784;3300,43303554012391;4836,9239285879048;4133,12125290590939;3204,12179643101945;4083,97412425241055;3551,93919313973856;2549,06958959979602;4564,95733312066386;4048,21913525975424;3575,4504504504503;4232,47778874629785;1425,35254057064731;5091,18240436726137;4475,31117269879724;3721,96028004000573;3910,63994358122682;5332,18662653192860;3231,62729658792659;2531,20779947959545;3263,86268014145753;2923,44537121149551;2328,18391923123681;3216,14567672564135;2390,99432593986103;3606,67967405026957;4380,76208060905719;2590,27475653425245;3288,7524665643500;2387,74524865030935;1445,13609178567071;1687,48545271161447;2250,96589954644696;1032,74357537426954;2002,41937559519215;1803,47210517444796;2371,20809772251550;3291,930012933453781;1922,94497049540269;687,4580818242790;2021,94828622970545;2254,011412935237331;1232,7981651376147;2263,65883566576485;1517,87318124663193;2895,62650925677508;2263,54082457558616;1771,66407964459677;2241,74856387982618;2068,22329324785915;2457,925838891384501;1829,44469971579792;2250,13947145484235;2189,54668036471048;2599,87247982762801;1728,27522985251699;2350,72666783400473;2423,18899851745846;2351,6543614984962;2504,62637993746421;2902,13472031653828;1615,38103440249529;4201,346922564809574;2230,52498120659266;3128,46682937652531;2347,16816940220951;1896,35939559882354;1652,11859914478578;1744,78201129746367;3299,10629397223829;1790,11772474489521;2547,92860290877070;2229,5235860126731;2036,19558643363371;2405,80315207180865;1119,8208286674133;2186,60287081339720;2494,19667111176932;2122,00710656527053;2282,20067706054397;1786,15187736542612;2850,166992974778168;NA
2021-02-24;6016,383591106050517;5536,647332342648951;4574,30660963157152;5745,65586545395308;7136,41772745303115;5824,86317435496494;7668,85152465089777;4682,61392489643185;5713,08942854667748;6230,54306468350023;7232,41114910371925;6335,12059334541391;6970,19247818120948;9461,04658749836744;4397,4810545415730;6432,64784020466413;7467,08350868754860;3300,43303554012391;4813,8580061816674;4113,54459806680552;3197,48800389182497;4066,88636641035009;3547,06684856753054;2542,69691562579646;4553,79216843448467;4038,45026669011168;3571,4285714285716;4223,66379918206167;1422,82083090711149;5061,51350923691552;4462,19190213024103;3700,52864694956452;3901,54014150192234;5310,68587400559045;3215,22309711286107;2529,56094990283600;3249,88468151130110;2919,31621108266563;2325,75112516725449;3208,92919427973493;2363,68601511059887;3598,07184666590138;4360,52761372402711;2580,23493189652254;3275,5974566980926;2383,35601106087870;1442,69498352251912;1677,78726045465123;2246,76633630102469;1016,73204707389323;1992,12416029650217;1803,47210517444796;2355,58749101815147;3281,680860928768197;1917,79881981611084;687,4580818242790;2018,19001803968740;2253,145484616783506;1232,7981651376147;2255,87325067637312;1516,07688162385489;2864,50228065468218;2260,84613311775820;1766,31162018947703;2241,74856387982618;2068,22329324785915;2435,463247745101398;1826,04108166981518;2250,13947145484235;2178,84508368648585;2592,17729701207054;1725,57901264525867;2350,72666783400473;2415,00945759419255;2351,6543614984962;2499,30870184842479;2900,53926417562798;1610,72575764629210;4198,489640925416097;2222,67102000516115;3125,05333583656193;2335,08182455461838;1896,35939559882354;1646,81768385341206;1740,42005626921991;3299,10629397223829;1785,99065218064197;2547,92860290877070;2227,8472524893555;2034,64479009971615;2400,58449013672862;1119,8208286674133;2184,21052631578959;2494,19667111176932;2122,00710656527053;2268,38311493908759;1786,15187736542612;2842,796268570770735;NA
2021-02-23;6003,415883859948735;5531,853698288672604;4567,40720298054293;5722,39410081648839;7129,20558220042585;5816,63306036788617;7660,30208036477688;4673,25938794601097;5697,20770408015960;6182,98166724316798;7218,59565502711303;6323,91129710239693;6938,67097460548848;9430,59724215929236;4393,9232219731739;6420,34832234576425;7461,07136415559398;3300,43303554012391;4800,0184527379251;4098,86210693747671;3182,00915463370393;4049,79860856828964;3547,06684856753054;2539,51057863879669;4547,41207432809642;4020,86630326475597;3547,2972972972975;4211,32421379213065;1422,82083090711149;5041,73424581668587;4439,23317863526790;3696,95670810115735;3890,16538890279116;5293,48527198451939;3196,08486439195121;2526,26725074931664;3235,90668288114512;2919,31621108266563;2323,31833110327216;3200,50996475951069;2348,51473131656439;3583,72546769195469;4346,61641774056898;2580,23493189652254;3266,8274501205874;2383,35601106087870;1440,25387525936776;1662,27015284351000;2234,16764656475743;1016,73204707389323;1981,82894499781241;1803,47210517444796;2346,21512699553250;3265,575050635691241;1910,93728557705481;687,4580818242790;2010,67348165965132;2248,815843024514379;1232,7981651376147;2253,92685442902484;1505,29908388719241;2831,23155352830690;2260,84613311775820;1758,28293100679775;2241,74856387982618;2068,22329324785915;2418,184331478729746;1812,42660948588355;2246,00698390396110;2170,28380634390624;2585,58142602730686;1722,88279543800058;2350,72666783400473;2410,91968713255983;2351,6543614984962;2493,99102375938583;2897,34835189380647;1610,72575764629210;4191,917893154810372;2220,42703109046624;3121,63984229659809;2327,83001764606342;1886,21843626407053;1645,05071208962090;1740,42005626921991;3299,10629397223829;1782,89534775745187;2547,92860290877070;2227,8472524893555;2033,09399376579859;2400,58449013672862;1119,8208286674133;2177,03349282296676;2489,25766780263712;2122,00710656527053;2252,26262579738841;1783,42908486944225;2837,268225267764592;NA
2021-02-22;5988,392320587026006;5522,266430180719908;4567,40720298054293;5715,41557142524834;7107,56914644260905;5808,40294638080741;7651,75263607865509;4663,90485099559010;5687,10115214691996;6170,01037703216844;7190,96466687389875;6305,22913669736772;6913,05975295021562;9347,94901909608961;4385,0286405521756;6403,12899734330404;7443,03493055973013;3300,43303554012391;4786,1788992941829;4062,15587911415605;3175,37536209450946;4035,15195898938100;3547,06684856753054;2536,32424165179691;4531,46183906212627;4007,18988726725684;3543,2754182754184;4207,79861796643672;1422,82083090711149;5016,02120337038650;4421,19418160350233;3689,81283040434346;3883,34053734331246;5289,18512147925139;3187,88276465441822;2524,62040117255719;3219,13308452495767;2913,12247088942104;2323,31833110327216;3182,46875864474441;2345,48047455775713;3566,50981292321831;4323,85264249490956;2576,88832368394606;3244,9024336768252;2383,35601106087870;1435,37165873306481;1656,45123748933202;2229,96808331933471;1016,73204707389323;1981,82894499781241;1800,10112927692558;2314,97391358680397;3251,421459772078379;1902,36036777823506;687,4580818242790;2006,91521346963327;2244,486201432245252;1232,7981651376147;2236,40928820289264;1503,50278426441537;2793,66782935336732;2256,80409593101604;1750,25424182411825;2237,74544144432639;2063,54405502784130;2396,585686145764612;1798,81213730195213;2246,00698390396110;2168,14348700826167;2576,78693138095559;1722,88279543800058;2350,72666783400473;2406,82991667092710;2351,6543614984962;2485,48273881692285;2894,15743961198496;1608,39811926819038;4186,774786203901385;2217,06104771842411;3118,22634875663471;2303,65732795088115;1881,14795659669403;1645,05071208962090;1740,42005626921991;3299,10629397223829;1779,80004333426200;2547,92860290877070;2221,1419183960843;2031,54319743188125;2400,58449013672862;1119,8208286674133;2169,85645933014348;2489,25766780263712;2115,36545677946378;2240,74799069617484;1783,42908486944225;2825,290798111252116;NA
2021-02-21;5978,271183224214838;5519,390249748334099;4553,60838967848758;5703,78468910651554;7103,96307381630686;5796,05777540018880;7640,35337703049299;4657,22303888814713;5672,66322081372164;6139,74403320650254;7166,78755223983717;6294,01984045434983;6865,77749758663504;9321,84958023402396;4385,0286405521756;6393,28938305618431;7418,98635243191256;3300,43303554012391;4783,8723070535589;4045,02630612993971;3173,16409791477781;4015,62309288416918;3547,06684856753054;2536,32424165179691;4512,32155674296155;4003,28233983939981;3535,2316602316600;4204,27302214074189;1420,28912124357566;5000,19779263420241;4403,15518457173766;3679,09701385912285;3869,69083422435551;5284,88497097398431;3171,47856517935270;2522,97355159579729;3207,95068562083270;2908,99331076059116;2323,31833110327216;3174,04952912452018;2336,37770428133626;3534,94777918053478;4307,41213815082210;2563,50189083364012;3236,1324270993205;2381,16139226616315;1430,48944220676185;1638,99449142679805;2204,77070384679973;1016,73204707389323;1976,68133734846742;1796,73015337940319;2268,11209347371050;3231,411210620073689;1895,49883353917926;687,4580818242790;1999,39867708959719;2242,754344795337602;1232,7981651376147;2224,73091071880435;1498,11388539608424;2740,00536624631059;2255,45675020210183;1747,57801209655850;2235,74388022657695;2058,86481680782344;2381,898607319348685;1786,89947414101198;2239,80825257763900;2157,44189033003704;2565,79381307301628;1720,18657823074227;2341,97163368937117;2400,69526097847756;2351,6543614984962;2472,72031140322906;2892,56198347107420;1608,39811926819038;4181,631679252992399;2203,59711423025556;3107,98586813674410;2296,40552104232620;1881,14795659669403;1641,51676856203835;1740,42005626921991;3299,10629397223829;1778,76827519319863;2545,17408550022037;2217,7892513494485;2031,54319743188125;2400,58449013672862;1119,8208286674133;2167,46411483253587;2484,31866449350491;2115,36545677946378;2217,71872049374770;1783,42908486944225;2813,774041229989507;NA
2021-02-20;5970,996615744694282;5511,720435261971943;4553,60838967848758;5692,15380678778274;7082,32663805849006;5779,59754742603218;7623,25448845825031;4647,86850193772534;5666,88804828044249;6139,74403320650254;7166,78755223983717;6280,94232817082957;6853,95693374573966;9274,00060898690572;4376,1340591311773;6376,07005805372410;7418,98635243191256;3296,53181445792552;4779,2591225723118;4035,23797871038778;3164,31904119585170;4005,85865983156327;3547,06684856753054;2529,95156767779736;4501,15639205678235;3999,37479241154278;3523,1660231660230;4195,45903257650571;1420,28912124357566;4984,37438189801742;4393,31573164531983;3671,95313616230897;3862,86598266487681;5280,58482046871632;3168,74453193350837;2522,97355159579729;3196,76828671670773;2906,92873069617644;2320,88553703928937;3163,22480545566077;2336,37770428133626;3529,20922759095629;4296,03025052799330;2553,46206619591021;3231,7474238105679;2381,16139226616315;1430,48944220676185;1631,23593762122732;2171,17419788342022;1008,72628292370507;1976,68133734846742;1793,35917748188081;2252,49148676934601;3209,448742038604905;1890,35268285988741;687,4580818242790;1984,36560432952501;2239,290631521522755;1175,4587155963302;2214,99892948206434;1494,52128615052993;2704,58814059565339;2250,06736728644591;1739,54932291387900;2231,74075779107716;2058,86481680782344;2368,075474306251181;1773,28500195708057;2229,47703370043610;2153,16125165874746;2555,90000659587076;1717,49036102348396;2341,97163368937117;2394,56060528602848;2351,6543614984962;2465,27556207857424;2881,39379048469937;1606,07048089008890;4175,345659646325657;2192,37716965678192;3104,57237459678072;2293,98825207280834;1865,93651759456429;1639,74979679824719;1738,23907875509803;3299,10629397223829;1776,70473891107190;2542,41956809167050;2212,7602507794954;2031,54319743188125;2397,97515916918883;1119,8208286674133;2167,46411483253587;2484,31866449350491;2115,36545677946378;2208,50701241277648;1783,42908486944225;2808,245997926983819;NA
2021-02-19;5961,033621153176682;5506,926801207995595;4546,70898302745900;5680,52292446904994;7060,69020230067417;5771,36743343895341;7600,45597036192703;4643,85941467325938;5651,00632381392370;6139,74403320650254;7166,78755223983717;6273,46946400881734;6844,10646387832730;9265,30079603288505;4374,3551428469782;6363,77054019482421;7418,98635243191256;3296,53181445792552;4774,6459380910646;4025,44965129083539;3159,89651283638841;3988,77090198950327;3544,63067628142653;2529,95156767779736;4491,58625089720044;3991,55969755582919;3523,1660231660230;4190,17063883796345;1415,22570191650425;4974,48475018790305;4391,67582282425064;3664,80925846549508;3851,49123006574609;5276,28466996344832;3144,13823272091031;2522,97355159579729;3189,77928740162997;2906,92873069617644;2318,45274297530705;3149,99458763816574;2333,34344752252946;3520,60140020658810;4287,17767126579201;2540,07563334560427;3231,7474238105679;2378,96677347144805;1430,48944220676185;1623,47738381565659;2158,57550814715250;1000,72051877351703;1976,68133734846742;1783,24624978931388;2221,25027336061748;3201,151809463383415;1881,77576506106766;687,4580818242790;1980,60733613950697;2238,424703203068930;1175,4587155963302;2207,21334449267215;1485,53978803664450;2661,65817011000809;2247,37267582861750;1736,87309318631924;2227,73763535557737;2051,84595947779690;2355,980232919790978;1759,67052977314893;2227,41078992499524;2146,74029365181286;2550,40344744190133;1717,49036102348396;2315,70653125547187;2387,40350697817075;2351,6543614984962;2453,57667028268770;2875,01196592105680;1606,07048089008890;4170,774009023295548;2189,01118628473978;3099,45213428683564;2284,31917619473506;1865,93651759456429;1637,98282503445603;1738,23907875509803;3294,35253850541949;1776,70473891107190;2539,66505068312063;2211,0839172561773;2028,44160476404636;2395,36582820164904;1119,8208286674133;2167,46411483253587;2484,31866449350491;2115,36545677946378;2203,90115837229132;1777,98349987747451;2800,414603247725609;NA
2021-02-18;5949,489198848720662;5499,256986721633439;4539,80957637643132;5671,21821861406443;7042,65983916916048;5763,13731945187465;7589,05671131376494;4634,50487772283850;5642,34356501400453;6126,77274299550299;7156,42593168238182;6264,12838380630274;6820,46533619653655;9247,90117012484188;4369,0183939943790;6351,47102233592432;7376,90134070823024;3296,53181445792552;4770,0327536098175;4023,00256943594741;3159,89651283638841;3969,24203588429145;3539,75833170921851;2529,95156767779736;4482,01610973761854;3989,60592384190068;3515,1222651222652;4181,35664927372727;1415,22570191650425;4960,63926579374129;4378,55655225569444;3657,66538076868119;3841,25395272652804;5276,28466996344832;3138,67016622922165;2521,32670201903784;3171,60788918242679;2900,73499050293185;2313,58715484734194;3136,76436982067025;2333,34344752252946;3506,25502123264096;4278,32509200359164;2516,64937585756797;3231,7474238105679;2378,96677347144805;1430,48944220676185;1615,71883001008609;2154,37594490173024;1000,72051877351703;1971,53372969912243;1776,50429799426911;2211,87790933799897;3187,974328314502600;1878,34499794153953;687,4580818242790;1980,60733613950697;2233,229133292345978;1175,4587155963302;2199,42775950327996;1469,37309143165089;2629,46069224577423;2239,28860145513363;1731,52063373119950;2221,73295170232768;2047,16672125777905;2343,884991533330776;1751,16148465819174;2227,41078992499524;2144,59997431616785;2543,80757645713766;1712,09792660896755;2315,70653125547187;2383,31373651653803;2351,6543614984962;2447,19545657584058;2868,63014135741423;1603,74284251198742;4167,630999219962177;2178,91323616861337;3097,74538751685395;2281,90190722521675;1865,93651759456429;1636,21585327066464;1738,23907875509803;3294,35253850541949;1774,64120262894517;2539,66505068312063;2206,0549166862243;2026,89080843012880;2384,92850433148942;1119,8208286674133;2165,07177033492826;2464,56265125697610;2112,04463188656064;2199,29530433180571;1777,98349987747451;2795,807900495220565;NA
2021-02-17;5942,056488597905627;5497,339533100042900;4539,80957637643132;5659,58733629533162;7024,62947603764769;5752,84967696802596;7586,20689655172464;4630,49579045837254;5629,34942681412576;6113,80145278450345;7142,61043760577468;6254,78730360378813;6808,64477235564118;9208,75201183174431;4365,4605614259799;6341,63140804880459;7370,88919617627562;3292,63059337572668;4763,1129768879464;4020,55548758105942;3155,47398447692512;3947,27206151592827;3537,32215942311450;2529,95156767779736;4461,28080389185743;3987,65215012797216;3507,0785070785073;4179,59385136087985;1412,69399225296843;4948,77170774160368;4360,51755522392887;3650,52150307186776;3837,84152694678869;5271,98451945818124;3119,53193350831179;2519,67985244227793;3157,62989055227081;2900,73499050293185;2311,15436078335961;3129,54788737476383;2333,34344752252946;3491,90864225869382;4265,67855020044772;2513,30276764499149;3218,5924139443105;2378,96677347144805;1428,04833394361026;1607,96027620451537;2133,37812867461798;992,71475462332887;1966,38612204977744;1766,39137030170218;2190,00905995188850;3170,404353449327573;1868,05269658295583;687,4580818242790;1969,33253156945284;2231,497276655438327;1175,4587155963302;2178,01740078245166;1456,79899407221137;2589,75046954655227;2237,94125572621942;1720,81571482096024;2209,72358439582877;2044,82710214777035;2330,061858520233272;1723,93254029032869;2221,21205859867359;2140,31933564487827;2533,91376997999259;1706,70549219445115;2311,32901418315532;2372,06686774704758;2351,6543614984962;2437,62363601557036;2860,65286065286045;1599,08756575578423;4160,202066957537681;2173,30326388187632;3092,62514720690888;2272,23283134714393;1865,93651759456429;1634,44888150687348;1736,05810124097638;3289,59878303860069;1772,57766634681843;2525,89246364037035;2202,7022496395884;2017,58603042662412;2374,49118046132935;1063,8297872340424;2153,11004784689021;2464,56265125697610;2108,72380699365704;2190,08359625083494;1748,03278242165175;2779,684440861453368;NA
2021-02-16;5931,460922921212841;5489,669718613680743;4519,11135642334739;5643,30410104910607;7002,99304027983089;5746,67709147771711;7569,10800797948195;4625,15034077241762;5612,02390921428741;6105,15392597716982;7128,79494352916754;6243,57800736077115;6796,82420851474672;9187,00247944669172;4361,9027288575799;6324,41208304634438;7358,86490711236638;3292,63059337572668;4758,4997924066984;4003,42591459684309;3153,26272029719394;3930,18430367386782;3534,88598713701003;2526,76523069079758;4453,30568625887190;3985,69837641404365;3490,9909909909911;4176,06825553518502;1410,16228258943261;4934,92622334744192;4357,23773758179050;3646,94956422346058;3829,87920012739687;5271,98451945818124;3108,59580052493448;2518,03300286551848;3152,03869110020833;2896,60583037410197;2311,15436078335961;3121,12865785453960;2333,34344752252946;3480,43153907953638;4260,61993347918997;2503,26294300726204;3209,8224073668057;2378,96677347144805;1425,60722568045890;1602,14136085033738;2124,97900218377299;992,71475462332887;1966,38612204977744;1766,39137030170218;2168,14021056577849;3151,858268869420954;1868,05269658295583;687,4580818242790;1961,81599518941675;2228,033563381623026;1175,4587155963302;2150,76785331957899;1451,41009520388002;2535,01475717735457;2232,55187281056305;1720,81571482096024;2197,71421708932985;2037,80824481774357;2320,558454573728795;1700,10721396844860;2221,21205859867359;2138,17901630923325;2524,01996350284708;1695,92062336541835;2302,57398003852222;2365,93221205459849;2351,6543614984962;2421,67060174845255;2854,27103608921789;1589,77701224337784;4155,058960006628695;2168,81528605248695;3090,91840043692673;2267,39829340810729;1865,93651759456429;1627,38099445170860;1736,05810124097638;3289,59878303860069;1770,51413006469193;2520,38342882327015;2197,6732490696349;2017,58603042662412;2369,27251852624977;1063,8297872340424;2153,11004784689021;2459,62364794784389;2105,40298210075389;2183,17481519010653;1742,58719742968401;2772,313716457445480;NA
