"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-04;Hovedstaden;0;1861084;0.00
2021-01-07;Hovedstaden;0;1861084;0.00
2021-01-08;Hovedstaden;1;1861084;0.00
2021-01-09;Hovedstaden;3;1861084;0.00
2021-01-12;Hovedstaden;3;1861084;0.00
2021-01-13;Hovedstaden;4;1861084;0.00
2021-01-14;Hovedstaden;5;1861084;0.00
2021-01-15;Hovedstaden;10;1861084;0.00
2021-01-16;Hovedstaden;10;1861084;0.00
2021-01-17;Hovedstaden;51;1861084;0.00
2021-01-18;Hovedstaden;188;1861084;0.01
2021-01-19;Hovedstaden;357;1861084;0.02
2021-01-20;Hovedstaden;487;1861084;0.03
2021-01-21;Hovedstaden;604;1861084;0.03
2021-01-22;Hovedstaden;684;1861084;0.04
2021-01-23;Hovedstaden;4658;1861084;0.25
2021-01-24;Hovedstaden;8509;1861084;0.46
2021-01-25;Hovedstaden;8747;1861084;0.47
2021-01-26;Hovedstaden;8882;1861084;0.48
2021-01-27;Hovedstaden;9511;1861084;0.51
2021-01-28;Hovedstaden;13252;1861084;0.71
2021-01-29;Hovedstaden;20605;1861084;1.11
2021-01-30;Hovedstaden;25073;1861084;1.35
2021-01-31;Hovedstaden;27610;1861084;1.48
2021-02-01;Hovedstaden;29494;1861084;1.58
2021-02-02;Hovedstaden;29608;1861084;1.59
2021-02-03;Hovedstaden;32534;1861084;1.75
2021-02-04;Hovedstaden;38936;1861084;2.09
2021-02-05;Hovedstaden;43754;1861084;2.35
2021-02-06;Hovedstaden;46733;1861084;2.51
2021-02-07;Hovedstaden;47303;1861084;2.54
2021-02-08;Hovedstaden;48435;1861084;2.60
2021-02-09;Hovedstaden;48476;1861084;2.60
2021-02-10;Hovedstaden;49413;1861084;2.66
2021-02-11;Hovedstaden;49654;1861084;2.67
2021-02-12;Hovedstaden;53806;1861084;2.89
2021-02-13;Hovedstaden;53816;1861084;2.89
2021-02-14;Hovedstaden;53828;1861084;2.89
2021-02-15;Hovedstaden;55201;1861084;2.97
2021-02-16;Hovedstaden;55606;1861084;2.99
2021-02-17;Hovedstaden;55638;1861084;2.99
2021-02-18;Hovedstaden;55715;1861084;2.99
2021-02-19;Hovedstaden;55761;1861084;3.00
2021-02-20;Hovedstaden;55862;1861084;3.00
2021-02-21;Hovedstaden;55967;1861084;3.01
2021-02-22;Hovedstaden;56112;1861084;3.02
2021-02-23;Hovedstaden;56269;1861084;3.02
2021-02-24;Hovedstaden;56343;1861084;3.03
2021-02-25;Hovedstaden;56378;1861084;3.03
2021-02-26;Hovedstaden;56443;1861084;3.03
2021-02-27;Hovedstaden;57520;1861084;3.09
2021-02-28;Hovedstaden;58633;1861084;3.15
2021-03-01;Hovedstaden;58856;1861084;3.16
2021-03-02;Hovedstaden;59111;1861084;3.18
2021-03-03;Hovedstaden;59154;1861084;3.18
2021-03-04;Hovedstaden;59351;1861084;3.19
2021-03-05;Hovedstaden;59620;1861084;3.20
2021-03-06;Hovedstaden;59716;1861084;3.21
2021-03-07;Hovedstaden;60035;1861084;3.23
2021-03-08;Hovedstaden;60274;1861084;3.24
2021-03-09;Hovedstaden;61703;1861084;3.32
2021-03-10;Hovedstaden;63381;1861084;3.41
2021-03-11;Hovedstaden;67706;1861084;3.64
2021-03-12;Hovedstaden;72499;1861084;3.90
2021-03-13;Hovedstaden;72586;1861084;3.90
2021-03-14;Hovedstaden;75801;1861084;4.07
2021-03-15;Hovedstaden;78539;1861084;4.22
2021-03-16;Hovedstaden;82045;1861084;4.41
2021-03-17;Hovedstaden;86423;1861084;4.64
2021-03-18;Hovedstaden;90786;1861084;4.88
2021-03-19;Hovedstaden;91945;1861084;4.94
2021-03-20;Hovedstaden;92032;1861084;4.95
2021-03-21;Hovedstaden;94096;1861084;5.06
2021-03-22;Hovedstaden;94177;1861084;5.06
2021-03-23;Hovedstaden;94289;1861084;5.07
2021-03-24;Hovedstaden;102819;1861084;5.52
2021-03-25;Hovedstaden;107312;1861084;5.77
2021-03-26;Hovedstaden;109985;1861084;5.91
2021-03-27;Hovedstaden;110026;1861084;5.91
2021-03-28;Hovedstaden;110064;1861084;5.91
2021-03-29;Hovedstaden;110626;1861084;5.94
2021-03-30;Hovedstaden;110905;1861084;5.96
2021-03-31;Hovedstaden;114676;1861084;6.16
2021-04-01;Hovedstaden;119351;1861084;6.41
2021-04-02;Hovedstaden;123053;1861084;6.61
2021-04-03;Hovedstaden;123145;1861084;6.62
2021-04-04;Hovedstaden;123193;1861084;6.62
2021-04-05;Hovedstaden;123234;1861084;6.62
2021-04-06;Hovedstaden;123434;1861084;6.63
2021-04-07;Hovedstaden;124014;1861084;6.66
2021-04-08;Hovedstaden;125682;1861084;6.75
2021-04-09;Hovedstaden;129064;1861084;6.93
2021-04-10;Hovedstaden;130360;1861084;7.00
2021-04-11;Hovedstaden;130499;1861084;7.01
2021-04-12;Hovedstaden;137347;1861084;7.38
2021-04-13;Hovedstaden;138424;1861084;7.44
2021-04-14;Hovedstaden;142968;1861084;7.68
2021-04-15;Hovedstaden;144525;1861084;7.77
2021-04-16;Hovedstaden;147541;1861084;7.93
2021-04-17;Hovedstaden;147747;1861084;7.94
2021-04-18;Hovedstaden;147928;1861084;7.95
2021-04-19;Hovedstaden;149997;1861084;8.06
2021-04-20;Hovedstaden;154999;1861084;8.33
2021-04-21;Hovedstaden;158752;1861084;8.53
2021-04-22;Hovedstaden;158897;1861084;8.54
2021-04-23;Hovedstaden;165840;1861084;8.91
2021-04-24;Hovedstaden;167827;1861084;9.02
2021-04-25;Hovedstaden;168149;1861084;9.04
2021-04-26;Hovedstaden;171305;1861084;9.20
