"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;4;1
Hovedstaden;10-19;K;56442;47989
Hovedstaden;10-19;M;58486;49193
Hovedstaden;20-29;K;111063;103951
Hovedstaden;20-29;M;105595;98255
Hovedstaden;30-39;K;99547;89525
Hovedstaden;30-39;M;100341;93647
Hovedstaden;40-49;K;107443;104394
Hovedstaden;40-49;M;104663;102133
Hovedstaden;50-59;K;111474;110085
Hovedstaden;50-59;M;110347;108942
Hovedstaden;60-69;K;88782;88220
Hovedstaden;60-69;M;84190;83628
Hovedstaden;70-79;K;83059;82767
Hovedstaden;70-79;M;69850;69604
Hovedstaden;80-89;K;38313;38124
Hovedstaden;80-89;M;25932;25823
Hovedstaden;90+;K;9004;8906
Hovedstaden;90+;M;3333;3305
Midtjylland;0-9;K;2;0
Midtjylland;0-9;M;5;0
Midtjylland;10-19;K;49357;43705
Midtjylland;10-19;M;50848;44626
Midtjylland;20-29;K;73243;68030
Midtjylland;20-29;M;75205;69725
Midtjylland;30-39;K;61313;55345
Midtjylland;30-39;M;63826;59169
Midtjylland;40-49;K;74826;73333
Midtjylland;40-49;M;73631;72010
Midtjylland;50-59;K;83294;82551
Midtjylland;50-59;M;83686;82993
Midtjylland;60-69;K;74067;73762
Midtjylland;60-69;M;72406;72113
Midtjylland;70-79;K;64765;64630
Midtjylland;70-79;M;60382;60264
Midtjylland;80-89;K;29356;29251
Midtjylland;80-89;M;22637;22569
Midtjylland;90+;K;6715;6655
Midtjylland;90+;M;3005;2980
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;20474;18089
Nordjylland;10-19;M;21626;18843
Nordjylland;20-29;K;28808;26786
Nordjylland;20-29;M;32675;30289
Nordjylland;30-39;K;25024;22884
Nordjylland;30-39;M;26379;24490
Nordjylland;40-49;K;31254;30653
Nordjylland;40-49;M;31221;30519
Nordjylland;50-59;K;37713;37391
Nordjylland;50-59;M;38062;37689
Nordjylland;60-69;K;35719;35571
Nordjylland;60-69;M;35045;34918
Nordjylland;70-79;K;32000;31930
Nordjylland;70-79;M;30264;30195
Nordjylland;80-89;K;14885;14843
Nordjylland;80-89;M;11627;11588
Nordjylland;90+;K;3416;3400
Nordjylland;90+;M;1600;1592
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;29531;25778
Sjælland;10-19;M;31198;27194
Sjælland;20-29;K;27303;25348
Sjælland;20-29;M;30202;28174
Sjælland;30-39;K;32757;29931
Sjælland;30-39;M;32246;29862
Sjælland;40-49;K;48035;46992
Sjælland;40-49;M;45698;44682
Sjælland;50-59;K;58750;58151
Sjælland;50-59;M;58950;58409
Sjælland;60-69;K;52653;52378
Sjælland;60-69;M;50910;50651
Sjælland;70-79;K;49934;49776
Sjælland;70-79;M;45696;45587
Sjælland;80-89;K;21218;21128
Sjælland;80-89;M;16433;16380
Sjælland;90+;K;4420;4381
Sjælland;90+;M;1924;1910
Syddanmark;0-9;K;3;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;44429;39136
Syddanmark;10-19;M;45676;39824
Syddanmark;20-29;K;51312;47107
Syddanmark;20-29;M;55798;51111
Syddanmark;30-39;K;50690;45495
Syddanmark;30-39;M;52038;47392
Syddanmark;40-49;K;67771;65928
Syddanmark;40-49;M;65666;63756
Syddanmark;50-59;K;80368;79638
Syddanmark;50-59;M;81108;80246
Syddanmark;60-69;K;73463;73096
Syddanmark;60-69;M;72174;71830
Syddanmark;70-79;K;65661;65508
Syddanmark;70-79;M;60899;60729
Syddanmark;80-89;K;31640;31529
Syddanmark;80-89;M;24085;24017
Syddanmark;90+;K;7145;7062
Syddanmark;90+;M;3145;3123
