"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-02-26,Vallensbæk,M,429,207,393,207,36,0
2021-02-26,Furesø,K,1966,989,1862,987,104,2
2021-02-26,Furesø,M,935,432,899,430,36,2
2021-02-26,Allerød,K,1091,551,995,552,96,-1
2021-02-26,Allerød,M,595,252,569,252,26,0
2021-02-26,Fredensborg,K,1839,1015,1748,1014,91,1
2021-02-26,Fredensborg,M,934,448,910,449,24,-1
2021-02-26,Helsingør,K,2957,1506,2778,1506,179,0
2021-02-26,Helsingør,M,1501,703,1459,703,42,0
2021-02-26,Hillerød,K,2684,1559,2518,1557,166,2
2021-02-26,Hillerød,M,1270,642,1243,644,27,-2
2021-02-26,Hørsholm,K,1291,658,1193,656,98,2
2021-02-26,Hørsholm,M,688,311,660,310,28,1
2021-02-26,Rudersdal,K,2660,1340,2553,1341,107,-1
2021-02-26,Rudersdal,M,1373,617,1351,616,22,1
2021-02-26,Egedal,K,1659,863,1493,861,166,2
2021-02-26,Egedal,M,712,299,669,300,43,-1
2021-02-26,Frederikssund,K,2207,1030,2029,1014,178,16
2021-02-26,Frederikssund,M,1044,428,991,421,53,7
2021-02-26,Greve,K,2030,1042,1970,1040,60,2
2021-02-26,Greve,M,954,375,939,375,15,0
2021-02-26,Køge,K,2877,1365,2837,1365,40,0
2021-02-26,Køge,M,1219,448,1208,447,11,1
2021-02-26,Halsnæs,K,1382,729,1285,730,97,-1
2021-02-26,Halsnæs,M,693,304,674,305,19,-1
2021-02-26,Roskilde,K,4390,2078,4307,2069,83,9
2021-02-26,Roskilde,M,1934,734,1889,733,45,1
2021-02-26,Solrød,K,954,492,937,490,17,2
2021-02-26,Solrød,M,451,176,447,176,4,0
2021-02-26,Gribskov,K,1926,1001,1808,1000,118,1
2021-02-26,Gribskov,M,1032,493,1004,493,28,0
2021-02-26,Odsherred,K,1641,630,1605,605,36,25
2021-02-26,Odsherred,M,850,308,839,287,11,21
2021-02-26,Holbæk,K,3761,1636,3715,1636,46,0
2021-02-26,Holbæk,M,1548,573,1500,573,48,0
2021-02-26,Faxe,K,1635,718,1597,717,38,1
2021-02-26,Faxe,M,707,238,697,238,10,0
2021-02-26,Kalundborg,K,2339,780,2283,780,56,0
2021-02-26,Kalundborg,M,1005,282,968,282,37,0
2021-02-26,Ringsted,K,1581,682,1562,682,19,0
2021-02-26,Ringsted,M,633,237,623,237,10,0
2021-02-26,Slagelse,K,4423,1724,4269,1714,154,10
2021-02-26,Slagelse,M,1803,604,1727,601,76,3
2021-02-26,Stevns,K,1063,458,1043,459,20,-1
2021-02-26,Stevns,M,462,131,455,131,7,0
2021-02-26,Sorø,K,1544,637,1498,637,46,0
2021-02-26,Sorø,M,622,232,608,232,14,0
2021-02-26,Lejre,K,1373,608,1352,607,21,1
2021-02-26,Lejre,M,554,195,535,196,19,-1
2021-02-26,Lolland,K,2024,719,1958,719,66,0
2021-02-26,Lolland,M,1094,365,1077,365,17,0
2021-02-26,Næstved,K,4264,1941,4133,1917,131,24
2021-02-26,Næstved,M,1788,678,1748,668,40,10
2021-02-26,Guldborgsund,K,3417,1346,3316,1346,101,0
2021-02-26,Guldborgsund,M,1673,582,1644,582,29,0
2021-02-26,Vordingborg,K,2114,818,2040,818,74,0
2021-02-26,Vordingborg,M,1057,383,1043,383,14,0
2021-02-26,Bornholm,K,1825,1018,1755,1017,70,1
2021-02-26,Bornholm,M,888,445,857,445,31,0
2021-02-26,Middelfart,K,2077,1044,2030,1041,47,3
2021-02-26,Middelfart,M,936,432,914,432,22,0
2021-02-26,Assens,K,1821,826,1754,708,67,118
2021-02-26,Assens,M,698,309,656,280,42,29
2021-02-26,Faaborg-Midtfyn,K,2563,1067,2433,977,130,90
2021-02-26,Faaborg-Midtfyn,M,993,386,939,352,54,34
2021-02-26,Kerteminde,K,1127,526,1074,526,53,0
2021-02-26,Kerteminde,M,443,192,427,192,16,0
2021-02-26,Nyborg,K,1564,550,1499,547,65,3
2021-02-26,Nyborg,M,626,220,594,220,32,0
2021-02-26,Odense,K,9076,4437,8753,4419,323,18
2021-02-26,Odense,M,3880,1822,3729,1819,151,3
2021-02-26,Svendborg,K,3918,1949,3806,1943,112,6
2021-02-26,Svendborg,M,1602,747,1553,747,49,0
2021-02-26,Nordfyn,K,1264,583,1207,579,57,4
2021-02-26,Nordfyn,M,497,204,469,203,28,1
2021-02-26,Langeland,K,781,321,734,320,47,1
2021-02-26,Langeland,M,297,117,289,116,8,1
2021-02-26,Ærø,K,366,224,359,205,7,19
2021-02-26,Ærø,M,212,83,203,74,9,9
2021-02-26,Haderslev,K,2317,1300,2237,1299,80,1
2021-02-26,Haderslev,M,1003,506,966,506,37,0
2021-02-26,Billund,K,1039,554,1026,554,13,0
2021-02-26,Billund,M,464,196,460,196,4,0
2021-02-26,Sønderborg,K,3308,1886,3161,1886,147,0
2021-02-26,Sønderborg,M,1323,557,1220,557,103,0
2021-02-26,Tønder,K,1707,940,1649,940,58,0
2021-02-26,Tønder,M,665,308,635,308,30,0
2021-02-26,Esbjerg,K,6028,2655,5868,2656,160,-1
2021-02-26,Esbjerg,M,2853,1089,2804,1089,49,0
2021-02-26,Fanø,K,168,73,164,73,4,0
2021-02-26,Fanø,M,85,49,84,49,1,0
2021-02-26,Varde,K,2527,1025,2442,1026,85,-1
2021-02-26,Varde,M,1207,408,1197,408,10,0
2021-02-26,Vejen,K,2011,895,1956,896,55,-1
2021-02-26,Vejen,M,890,399,883,399,7,0
2021-02-26,Aabenraa,K,2326,1231,2266,1231,60,0
2021-02-26,Aabenraa,M,997,478,952,478,45,0
2021-02-26,Fredericia,K,2268,1252,2200,1250,68,2
2021-02-26,Fredericia,M,1059,604,1040,603,19,1
2021-02-26,Horsens,K,4260,1978,4090,1966,170,12
2021-02-26,Horsens,M,1697,661,1626,659,71,2
2021-02-26,Kolding,K,3821,2055,3722,2053,99,2
2021-02-26,Kolding,M,1640,863,1617,863,23,0
2021-02-26,Vejle,K,4838,2618,4724,2613,114,5
2021-02-26,Vejle,M,2123,1203,2088,1203,35,0
2021-02-26,Herning,K,4090,2337,4079,2337,11,0
2021-02-26,Herning,M,1696,753,1696,755,0,-2
2021-02-26,Holstebro,K,2799,1413,2790,1413,9,0
2021-02-26,Holstebro,M,1115,437,1113,437,2,0
2021-02-26,Lemvig,K,895,538,889,539,6,-1
2021-02-26,Lemvig,M,343,161,341,161,2,0
2021-02-26,Struer,K,1027,471,1009,469,18,2
2021-02-26,Struer,M,495,182,480,182,15,0
2021-02-26,Syddjurs,K,1976,944,1930,942,46,2
2021-02-26,Syddjurs,M,949,343,925,342,24,1
2021-02-26,Norddjurs,K,2007,1081,1955,1073,52,8
2021-02-26,Norddjurs,M,890,365,863,362,27,3
2021-02-26,Favrskov,K,2228,1092,2070,1088,158,4
2021-02-26,Favrskov,M,810,330,748,328,62,2
2021-02-26,Odder,K,1231,624,1203,619,28,5
2021-02-26,Odder,M,523,236,511,235,12,1
2021-02-26,Randers,K,4911,2503,4679,2486,232,17
2021-02-26,Randers,M,1960,924,1930,922,30,2
2021-02-26,Silkeborg,K,4284,2259,4190,2254,94,5
2021-02-26,Silkeborg,M,1944,794,1924,788,20,6
2021-02-26,Samsø,K,306,283,306,283,0,0
2021-02-26,Samsø,M,174,161,173,161,1,0
2021-02-26,Skanderborg,K,2417,1158,2331,1154,86,4
2021-02-26,Skanderborg,M,1056,446,1028,445,28,1
2021-02-26,Århus,K,14884,6363,14508,6331,376,32
2021-02-26,Århus,M,6505,2627,6384,2619,121,8
2021-02-26,Ikast-Brande,K,1596,880,1584,876,12,4
2021-02-26,Ikast-Brande,M,651,251,644,249,7,2
2021-02-26,Ringkøbing-Skjern,K,2551,1403,2527,1403,24,0
2021-02-26,Ringkøbing-Skjern,M,1140,445,1137,445,3,0
2021-02-26,Hedensted,K,2231,1055,2168,1048,63,7
2021-02-26,Hedensted,M,875,303,845,303,30,0
2021-02-26,Morsø,K,1266,736,1168,736,98,0
2021-02-26,Morsø,M,598,293,584,292,14,1
2021-02-26,Skive,K,2179,1204,2128,1199,51,5
2021-02-26,Skive,M,1004,404,994,404,10,0
2021-02-26,Thisted,K,2093,1048,1906,1047,187,1
2021-02-26,Thisted,M,802,327,756,327,46,0
2021-02-26,Viborg,K,4834,2669,4721,2663,113,6
2021-02-26,Viborg,M,2088,853,2064,851,24,2
2021-02-26,Brønderslev,K,1652,935,1616,935,36,0
2021-02-26,Brønderslev,M,716,298,711,298,5,0
2021-02-26,Frederikshavn,K,2693,1534,2680,1533,13,1
2021-02-26,Frederikshavn,M,1214,451,1209,450,5,1
2021-02-26,Vesthimmerland,K,1986,931,1658,931,328,0
2021-02-26,Vesthimmerland,M,949,251,785,251,164,0
2021-02-26,Læsø,K,136,80,136,80,0,0
2021-02-26,Læsø,M,63,27,63,27,0,0
2021-02-26,Rebild,K,1388,744,1306,744,82,0
2021-02-26,Rebild,M,542,188,510,187,32,1
2021-02-26,Mariagerfjord,K,1914,873,1877,869,37,4
2021-02-26,Mariagerfjord,M,879,282,864,282,15,0
2021-02-26,Jammerbugt,K,1586,822,1429,822,157,0
2021-02-26,Jammerbugt,M,760,297,700,297,60,0
2021-02-26,Aalborg,K,9289,4932,8826,4930,463,2
2021-02-26,Aalborg,M,4285,1873,4079,1872,206,1
2021-02-26,Hjørring,K,3137,1689,3129,1688,8,1
2021-02-26,Hjørring,M,1280,474,1273,475,7,-1
