"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,,K,0,1
Hovedstaden,,M,0,0
Hovedstaden,0-9,K,1,0
Hovedstaden,10-19,K,164,85
Hovedstaden,10-19,M,72,39
Hovedstaden,20-29,K,5832,3297
Hovedstaden,20-29,M,1941,1055
Hovedstaden,30-39,K,7565,4870
Hovedstaden,30-39,M,3195,2094
Hovedstaden,40-49,K,10603,6702
Hovedstaden,40-49,M,3505,2148
Hovedstaden,50-59,K,12240,7691
Hovedstaden,50-59,M,4418,2606
Hovedstaden,60-69,K,9267,6069
Hovedstaden,60-69,M,5072,3272
Hovedstaden,70-79,K,5895,3599
Hovedstaden,70-79,M,5651,3511
Hovedstaden,80-89,K,14084,4341
Hovedstaden,80-89,M,8806,2444
Hovedstaden,90+,K,7590,3003
Hovedstaden,90+,M,2852,843
Midtjylland,,K,0,1
Midtjylland,,M,0,0
Midtjylland,10-19,K,260,141
Midtjylland,10-19,M,64,27
Midtjylland,20-29,K,5189,1984
Midtjylland,20-29,M,1205,399
Midtjylland,30-39,K,6046,3134
Midtjylland,30-39,M,1724,825
Midtjylland,40-49,K,8223,4406
Midtjylland,40-49,M,1916,871
Midtjylland,50-59,K,9852,5397
Midtjylland,50-59,M,2113,964
Midtjylland,60-69,K,7229,4042
Midtjylland,60-69,M,2994,1656
Midtjylland,70-79,K,3718,2606
Midtjylland,70-79,M,3676,2279
Midtjylland,80-89,K,13565,5047
Midtjylland,80-89,M,9273,2565
Midtjylland,90+,K,6624,3497
Midtjylland,90+,M,2950,1090
Nordjylland,,K,0,0
Nordjylland,,M,0,0
Nordjylland,10-19,K,106,52
Nordjylland,10-19,M,20,8
Nordjylland,20-29,K,1958,931
Nordjylland,20-29,M,515,251
Nordjylland,30-39,K,2378,1345
Nordjylland,30-39,M,636,306
Nordjylland,40-49,K,3250,1914
Nordjylland,40-49,M,786,336
Nordjylland,50-59,K,4337,2672
Nordjylland,50-59,M,914,373
Nordjylland,60-69,K,2850,1818
Nordjylland,60-69,M,1053,590
Nordjylland,70-79,K,1888,1186
Nordjylland,70-79,M,1733,976
Nordjylland,80-89,K,6869,2525
Nordjylland,80-89,M,4813,1338
Nordjylland,90+,K,3504,1881
Nordjylland,90+,M,1618,583
Sjælland,,K,0,1
Sjælland,,M,0,0
Sjælland,10-19,K,132,29
Sjælland,10-19,M,47,9
Sjælland,20-29,K,2219,909
Sjælland,20-29,M,660,279
Sjælland,30-39,K,3725,1676
Sjælland,30-39,M,1038,500
Sjælland,40-49,K,6345,3032
Sjælland,40-49,M,1446,638
Sjælland,50-59,K,7813,3570
Sjælland,50-59,M,1920,835
Sjælland,60-69,K,5420,2518
Sjælland,60-69,M,2491,1052
Sjælland,70-79,K,3070,1518
Sjælland,70-79,M,3083,1374
Sjælland,80-89,K,8629,2623
Sjælland,80-89,M,5910,1341
Sjælland,90+,K,4077,1798
Sjælland,90+,M,1759,513
Syddanmark,,K,0,0
Syddanmark,,M,0,0
Syddanmark,10-19,K,224,82
Syddanmark,10-19,M,63,28
Syddanmark,20-29,K,3926,1527
Syddanmark,20-29,M,938,412
Syddanmark,30-39,K,5416,2793
Syddanmark,30-39,M,1525,818
Syddanmark,40-49,K,7980,4146
Syddanmark,40-49,M,1856,977
Syddanmark,50-59,K,9737,5044
Syddanmark,50-59,M,2157,1071
Syddanmark,60-69,K,6664,3647
Syddanmark,60-69,M,2783,1667
Syddanmark,70-79,K,3974,2781
Syddanmark,70-79,M,3856,2645
Syddanmark,80-89,K,12507,4806
Syddanmark,80-89,M,8542,2596
Syddanmark,90+,K,6487,3185
Syddanmark,90+,M,2773,958
