"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6456,5841568,0.11,6456
2020-12-28,Nationalt,1989,5841568,0.14,8445
2020-12-29,Nationalt,8909,5841568,0.30,17354
2020-12-30,Nationalt,11419,5841568,0.49,28773
2020-12-31,Nationalt,6147,5841568,0.60,34920
2021-01-01,Nationalt,2325,5841568,0.64,37245
2021-01-02,Nationalt,8829,5841568,0.79,46074
2021-01-03,Nationalt,5986,5841568,0.89,52060
2021-01-04,Nationalt,2397,5841568,0.93,54457
2021-01-05,Nationalt,13473,5841568,1.16,67930
2021-01-06,Nationalt,19685,5841568,1.50,87615
2021-01-07,Nationalt,17448,5841568,1.80,105063
2021-01-08,Nationalt,8453,5841568,1.94,113516
2021-01-09,Nationalt,1900,5841568,1.98,115416
2021-01-10,Nationalt,813,5841568,1.99,116229
2021-01-11,Nationalt,657,5841568,2.00,116886
2021-01-12,Nationalt,462,5841568,2.01,117348
2021-01-13,Nationalt,12714,5841568,2.23,130062
2021-01-14,Nationalt,17897,5841568,2.53,147959
2021-01-15,Nationalt,15204,5841568,2.79,163163
2021-01-16,Nationalt,4606,5841568,2.87,167769
2021-01-17,Nationalt,2532,5841568,2.92,170301
2021-01-18,Nationalt,3886,5841568,2.98,174187
2021-01-19,Nationalt,2484,5841568,3.02,176671
2021-01-20,Nationalt,1508,5841568,3.05,178179
2021-01-21,Nationalt,1521,5841568,3.08,179700
2021-01-22,Nationalt,667,5841568,3.09,180367
2021-01-23,Nationalt,786,5841568,3.10,181153
2021-01-24,Nationalt,617,5841568,3.11,181770
2021-01-25,Nationalt,258,5841568,3.12,182028
2021-01-26,Nationalt,215,5841568,3.12,182243
2021-01-27,Nationalt,211,5841568,3.12,182454
2021-01-28,Nationalt,240,5841568,3.13,182694
2021-01-29,Nationalt,1135,5841568,3.15,183829
2021-01-30,Nationalt,1228,5841568,3.17,185057
2021-01-31,Nationalt,1255,5841568,3.19,186312
2021-02-01,Nationalt,754,5841568,3.20,187066
2021-02-02,Nationalt,2045,5841568,3.24,189111
2021-02-03,Nationalt,1554,5841568,3.26,190665
2021-02-04,Nationalt,1436,5841568,3.29,192101
2021-02-05,Nationalt,1584,5841568,3.32,193685
2021-02-06,Nationalt,1033,5841568,3.33,194718
2021-02-07,Nationalt,1915,5841568,3.37,196633
2021-02-08,Nationalt,2544,5841568,3.41,199177
2021-02-09,Nationalt,3561,5841568,3.47,202738
2021-02-10,Nationalt,3282,5841568,3.53,206020
2021-02-11,Nationalt,5656,5841568,3.62,211676
2021-02-12,Nationalt,12025,5841568,3.83,223701
2021-02-13,Nationalt,6542,5841568,3.94,230243
2021-02-14,Nationalt,6218,5841568,4.05,236461
2021-02-15,Nationalt,13819,5841568,4.28,250280
2021-02-16,Nationalt,13190,5841568,4.51,263470
2021-02-17,Nationalt,10478,5841568,4.69,273948
2021-02-18,Nationalt,11486,5841568,4.89,285434
2021-02-19,Nationalt,13913,5841568,5.12,299347
2021-02-20,Nationalt,10508,5841568,5.30,309855
2021-02-21,Nationalt,10797,5841568,5.49,320652
2021-02-22,Nationalt,13506,5841568,5.72,334158
2021-02-23,Nationalt,14401,5841568,5.97,348559
2021-02-24,Nationalt,13693,5841568,6.20,362252
2021-02-25,Nationalt,14395,5841568,6.45,376647
2021-02-26,Nationalt,35939,5841568,7.06,412586
2021-02-27,Nationalt,6635,5841568,7.18,419221
2021-02-28,Nationalt,10970,5841568,7.36,430191
2021-03-01,Nationalt,19741,5841568,7.70,449932
2021-03-02,Nationalt,16686,5841568,7.99,466618
2021-03-03,Nationalt,12981,5841568,8.21,479599
2021-03-04,Nationalt,16067,5841568,8.49,495666
