"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-05,København,K,26479,11610,24638,11583,1841,27
2021-03-05,København,M,13895,5535,13151,5522,744,13
2021-03-05,Frederiksberg,K,5521,2376,5249,2374,272,2
2021-03-05,Frederiksberg,M,2875,1151,2778,1150,97,1
2021-03-05,Ballerup,K,2834,982,2643,973,191,9
2021-03-05,Ballerup,M,1349,415,1295,412,54,3
2021-03-05,Brøndby,K,2081,734,1978,730,103,4
2021-03-05,Brøndby,M,1001,307,970,305,31,2
2021-03-05,Dragør,K,808,318,777,306,31,12
2021-03-05,Dragør,M,461,137,451,132,10,5
2021-03-05,Gentofte,K,4417,1939,4182,1938,235,1
2021-03-05,Gentofte,M,2191,890,2099,890,92,0
2021-03-05,Gladsaxe,K,4339,1794,4033,1791,306,3
2021-03-05,Gladsaxe,M,1921,710,1798,710,123,0
2021-03-05,Glostrup,K,1656,738,1576,737,80,1
2021-03-05,Glostrup,M,795,387,778,387,17,0
2021-03-05,Herlev,K,2008,861,1923,857,85,4
2021-03-05,Herlev,M,794,278,754,276,40,2
2021-03-05,Albertslund,K,1533,680,1463,679,70,1
2021-03-05,Albertslund,M,795,337,779,335,16,2
2021-03-05,Hvidovre,K,3458,1504,3318,1502,140,2
2021-03-05,Hvidovre,M,1651,632,1605,630,46,2
2021-03-05,Høje Tåstrup,K,2767,1203,2634,1197,133,6
2021-03-05,Høje Tåstrup,M,1526,722,1495,715,31,7
2021-03-05,Lyngby-Taarbæk,K,3621,1366,3490,1365,131,1
2021-03-05,Lyngby-Taarbæk,M,1644,595,1589,596,55,-1
2021-03-05,Rødovre,K,2581,878,2323,874,258,4
2021-03-05,Rødovre,M,1064,331,980,330,84,1
2021-03-05,Ishøj,K,1124,459,1086,458,38,1
2021-03-05,Ishøj,M,559,216,548,216,11,0
2021-03-05,Tårnby,K,2557,1029,2420,1026,137,3
2021-03-05,Tårnby,M,1231,372,1171,372,60,0
2021-03-05,Vallensbæk,K,914,345,879,345,35,0
2021-03-05,Vallensbæk,M,538,220,526,219,12,1
2021-03-05,Furesø,K,2682,1036,2559,1028,123,8
2021-03-05,Furesø,M,1263,453,1224,451,39,2
2021-03-05,Allerød,K,1595,577,1540,577,55,0
2021-03-05,Allerød,M,824,264,806,264,18,0
2021-03-05,Fredensborg,K,2477,1103,2407,1092,70,11
2021-03-05,Fredensborg,M,1255,475,1237,470,18,5
2021-03-05,Helsingør,K,4059,1600,3935,1591,124,9
2021-03-05,Helsingør,M,2050,740,2011,732,39,8
2021-03-05,Hillerød,K,3529,1612,3419,1610,110,2
2021-03-05,Hillerød,M,1685,666,1646,666,39,0
2021-03-05,Hørsholm,K,1657,678,1617,678,40,0
2021-03-05,Hørsholm,M,899,320,891,318,8,2
2021-03-05,Rudersdal,K,3553,1372,3417,1370,136,2
2021-03-05,Rudersdal,M,1865,632,1818,631,47,1
2021-03-05,Egedal,K,2375,894,2253,894,122,0
2021-03-05,Egedal,M,1053,310,1026,309,27,1
2021-03-05,Frederikssund,K,2974,1107,2877,1080,97,27
