"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2021-01-01;Hovedstaden;0;1867854;0.00
2021-01-04;Hovedstaden;0;1867854;0.00
2021-01-07;Hovedstaden;0;1867854;0.00
2021-01-08;Hovedstaden;1;1867854;0.00
2021-01-09;Hovedstaden;3;1867854;0.00
2021-01-12;Hovedstaden;3;1867854;0.00
2021-01-13;Hovedstaden;4;1867854;0.00
2021-01-14;Hovedstaden;5;1867854;0.00
2021-01-15;Hovedstaden;10;1867854;0.00
2021-01-16;Hovedstaden;11;1867854;0.00
2021-01-17;Hovedstaden;52;1867854;0.00
2021-01-18;Hovedstaden;189;1867854;0.01
2021-01-19;Hovedstaden;362;1867854;0.02
2021-01-20;Hovedstaden;495;1867854;0.03
2021-01-21;Hovedstaden;612;1867854;0.03
2021-01-22;Hovedstaden;694;1867854;0.04
2021-01-23;Hovedstaden;4563;1867854;0.24
2021-01-24;Hovedstaden;8272;1867854;0.44
2021-01-25;Hovedstaden;8507;1867854;0.46
2021-01-26;Hovedstaden;8644;1867854;0.46
2021-01-27;Hovedstaden;9269;1867854;0.50
2021-01-28;Hovedstaden;12974;1867854;0.69
2021-01-29;Hovedstaden;20192;1867854;1.08
2021-01-30;Hovedstaden;24530;1867854;1.31
2021-01-31;Hovedstaden;26999;1867854;1.45
2021-02-01;Hovedstaden;28883;1867854;1.55
2021-02-02;Hovedstaden;28996;1867854;1.55
2021-02-03;Hovedstaden;31865;1867854;1.71
2021-02-04;Hovedstaden;38158;1867854;2.04
2021-02-05;Hovedstaden;42916;1867854;2.30
2021-02-06;Hovedstaden;45857;1867854;2.46
2021-02-07;Hovedstaden;46426;1867854;2.49
2021-02-08;Hovedstaden;47557;1867854;2.55
2021-02-09;Hovedstaden;47600;1867854;2.55
2021-02-10;Hovedstaden;48526;1867854;2.60
2021-02-11;Hovedstaden;48767;1867854;2.61
2021-02-12;Hovedstaden;52906;1867854;2.83
2021-02-13;Hovedstaden;52918;1867854;2.83
2021-02-14;Hovedstaden;52931;1867854;2.83
2021-02-15;Hovedstaden;54301;1867854;2.91
2021-02-16;Hovedstaden;54709;1867854;2.93
2021-02-17;Hovedstaden;54745;1867854;2.93
2021-02-18;Hovedstaden;54824;1867854;2.94
2021-02-19;Hovedstaden;54877;1867854;2.94
2021-02-20;Hovedstaden;54979;1867854;2.94
2021-02-21;Hovedstaden;55083;1867854;2.95
2021-02-22;Hovedstaden;55229;1867854;2.96
2021-02-23;Hovedstaden;55389;1867854;2.97
2021-02-24;Hovedstaden;55466;1867854;2.97
2021-02-25;Hovedstaden;55507;1867854;2.97
2021-02-26;Hovedstaden;55574;1867854;2.98
2021-02-27;Hovedstaden;56623;1867854;3.03
2021-02-28;Hovedstaden;57703;1867854;3.09
2021-03-01;Hovedstaden;57926;1867854;3.10
2021-03-02;Hovedstaden;58179;1867854;3.11
2021-03-03;Hovedstaden;58227;1867854;3.12
2021-03-04;Hovedstaden;58425;1867854;3.13
2021-03-05;Hovedstaden;58695;1867854;3.14
2021-03-06;Hovedstaden;58789;1867854;3.15
2021-03-07;Hovedstaden;59107;1867854;3.16
2021-03-08;Hovedstaden;59348;1867854;3.18
2021-03-09;Hovedstaden;60748;1867854;3.25
2021-03-10;Hovedstaden;62402;1867854;3.34
2021-03-11;Hovedstaden;66648;1867854;3.57
2021-03-12;Hovedstaden;71346;1867854;3.82
2021-03-13;Hovedstaden;71436;1867854;3.82
2021-03-14;Hovedstaden;74623;1867854;4.00
2021-03-15;Hovedstaden;77326;1867854;4.14
2021-03-16;Hovedstaden;80774;1867854;4.32
2021-03-17;Hovedstaden;85076;1867854;4.55
2021-03-18;Hovedstaden;89389;1867854;4.79
2021-03-19;Hovedstaden;90537;1867854;4.85
2021-03-20;Hovedstaden;90627;1867854;4.85
2021-03-21;Hovedstaden;92681;1867854;4.96
2021-03-22;Hovedstaden;92766;1867854;4.97
2021-03-23;Hovedstaden;92885;1867854;4.97
2021-03-24;Hovedstaden;101314;1867854;5.42
2021-03-25;Hovedstaden;105752;1867854;5.66
2021-03-26;Hovedstaden;108385;1867854;5.80
2021-03-27;Hovedstaden;108430;1867854;5.81
2021-03-28;Hovedstaden;108469;1867854;5.81
2021-03-29;Hovedstaden;109016;1867854;5.84
2021-03-30;Hovedstaden;109289;1867854;5.85
2021-03-31;Hovedstaden;113017;1867854;6.05
2021-04-01;Hovedstaden;117639;1867854;6.30
2021-04-02;Hovedstaden;121302;1867854;6.49
2021-04-03;Hovedstaden;121402;1867854;6.50
2021-04-04;Hovedstaden;121451;1867854;6.50
2021-04-05;Hovedstaden;121496;1867854;6.50
2021-04-06;Hovedstaden;121704;1867854;6.52
2021-04-07;Hovedstaden;122289;1867854;6.55
2021-04-08;Hovedstaden;123942;1867854;6.64
2021-04-09;Hovedstaden;127301;1867854;6.82
2021-04-10;Hovedstaden;128585;1867854;6.88
2021-04-11;Hovedstaden;128727;1867854;6.89
2021-04-12;Hovedstaden;135532;1867854;7.26
2021-04-13;Hovedstaden;136606;1867854;7.31
2021-04-14;Hovedstaden;141115;1867854;7.55
2021-04-15;Hovedstaden;142673;1867854;7.64
2021-04-16;Hovedstaden;145659;1867854;7.80
2021-04-17;Hovedstaden;145870;1867854;7.81
2021-04-18;Hovedstaden;146055;1867854;7.82
2021-04-19;Hovedstaden;148119;1867854;7.93
2021-04-20;Hovedstaden;153089;1867854;8.20
2021-04-21;Hovedstaden;156821;1867854;8.40
2021-04-22;Hovedstaden;156970;1867854;8.40
2021-04-23;Hovedstaden;163888;1867854;8.77
2021-04-24;Hovedstaden;165872;1867854;8.88
2021-04-25;Hovedstaden;166197;1867854;8.90
2021-04-26;Hovedstaden;169346;1867854;9.07
2021-04-27;Hovedstaden;178981;1867854;9.58
2021-04-28;Hovedstaden;187117;1867854;10.0
2021-04-29;Hovedstaden;194272;1867854;10.4
2021-04-30;Hovedstaden;194505;1867854;10.4
2021-05-01;Hovedstaden;194988;1867854;10.4
2021-05-02;Hovedstaden;203517;1867854;10.9
2021-05-03;Hovedstaden;211477;1867854;11.3
2021-05-04;Hovedstaden;220081;1867854;11.8
2021-05-05;Hovedstaden;232030;1867854;12.4
2021-05-06;Hovedstaden;242032;1867854;13.0
2021-05-07;Hovedstaden;249565;1867854;13.4
2021-05-08;Hovedstaden;269183;1867854;14.4
2021-05-09;Hovedstaden;277339;1867854;14.8
2021-05-10;Hovedstaden;282905;1867854;15.1
2021-05-11;Hovedstaden;289063;1867854;15.5
2021-05-12;Hovedstaden;294647;1867854;15.8
2021-05-13;Hovedstaden;305246;1867854;16.3
2021-05-14;Hovedstaden;313034;1867854;16.8
2021-05-15;Hovedstaden;319885;1867854;17.1
2021-05-16;Hovedstaden;323342;1867854;17.3
2021-05-17;Hovedstaden;330469;1867854;17.7
2021-05-18;Hovedstaden;339374;1867854;18.2
2021-05-19;Hovedstaden;342147;1867854;18.3
2021-05-20;Hovedstaden;348036;1867854;18.6
2021-05-21;Hovedstaden;354897;1867854;19.0
2021-05-22;Hovedstaden;357903;1867854;19.2
2021-05-23;Hovedstaden;359167;1867854;19.2
2021-05-24;Hovedstaden;360171;1867854;19.3
2021-05-25;Hovedstaden;362458;1867854;19.4
2021-05-26;Hovedstaden;365274;1867854;19.6
2021-05-27;Hovedstaden;368323;1867854;19.7
2021-05-28;Hovedstaden;369987;1867854;19.8
2021-05-29;Hovedstaden;371778;1867854;19.9
2021-05-30;Hovedstaden;375945;1867854;20.1
2021-05-31;Hovedstaden;384651;1867854;20.6
2021-06-01;Hovedstaden;391519;1867854;21.0
2021-06-02;Hovedstaden;398349;1867854;21.3
2021-06-03;Hovedstaden;409583;1867854;21.9
2021-06-04;Hovedstaden;412292;1867854;22.1
2021-06-05;Hovedstaden;413467;1867854;22.1
2021-06-06;Hovedstaden;422180;1867854;22.6
2021-06-07;Hovedstaden;434000;1867854;23.2
2021-06-08;Hovedstaden;442250;1867854;23.7
2021-06-09;Hovedstaden;451479;1867854;24.2
2021-06-10;Hovedstaden;453927;1867854;24.3
2021-06-11;Hovedstaden;456395;1867854;24.4
2021-06-12;Hovedstaden;457852;1867854;24.5
2021-06-13;Hovedstaden;459737;1867854;24.6
2021-06-14;Hovedstaden;461840;1867854;24.7
2021-06-15;Hovedstaden;463441;1867854;24.8
2021-06-16;Hovedstaden;470848;1867854;25.2
2021-06-17;Hovedstaden;478176;1867854;25.6
2021-06-18;Hovedstaden;487981;1867854;26.1
2021-06-19;Hovedstaden;494830;1867854;26.5
2021-06-20;Hovedstaden;500276;1867854;26.8
2021-06-21;Hovedstaden;507957;1867854;27.2
2021-06-22;Hovedstaden;516015;1867854;27.6
2021-06-23;Hovedstaden;527672;1867854;28.3
2021-06-24;Hovedstaden;540085;1867854;28.9
2021-06-25;Hovedstaden;548241;1867854;29.4
2021-06-26;Hovedstaden;558809;1867854;29.9
2021-06-27;Hovedstaden;567728;1867854;30.4
2021-06-28;Hovedstaden;584042;1867854;31.3
2021-06-29;Hovedstaden;600963;1867854;32.2
2021-06-30;Hovedstaden;613237;1867854;32.8
2021-07-01;Hovedstaden;621665;1867854;33.3
2021-07-02;Hovedstaden;634297;1867854;34.0
2021-07-03;Hovedstaden;649917;1867854;34.8
2021-07-04;Hovedstaden;663280;1867854;35.5
2021-07-05;Hovedstaden;676450;1867854;36.2
2021-07-06;Hovedstaden;689455;1867854;36.9
2021-07-07;Hovedstaden;696778;1867854;37.3
2021-07-08;Hovedstaden;703779;1867854;37.7
2021-07-09;Hovedstaden;712945;1867854;38.2
2021-07-10;Hovedstaden;721394;1867854;38.6
2021-07-11;Hovedstaden;726744;1867854;38.9
2021-07-12;Hovedstaden;742266;1867854;39.7
2021-07-13;Hovedstaden;758156;1867854;40.6
2021-07-14;Hovedstaden;769594;1867854;41.2
2021-07-15;Hovedstaden;783657;1867854;42.0
2021-07-16;Hovedstaden;796782;1867854;42.7
2021-07-17;Hovedstaden;809209;1867854;43.3
2021-07-18;Hovedstaden;826194;1867854;44.2
2021-07-19;Hovedstaden;845152;1867854;45.2
2021-07-20;Hovedstaden;864413;1867854;46.3
2021-07-21;Hovedstaden;882737;1867854;47.3
2021-07-22;Hovedstaden;898739;1867854;48.1
2021-07-23;Hovedstaden;913879;1867854;48.9
2021-07-24;Hovedstaden;925115;1867854;49.5
2021-07-25;Hovedstaden;937912;1867854;50.2
2021-07-26;Hovedstaden;948542;1867854;50.8
2021-07-27;Hovedstaden;961769;1867854;51.5
2021-07-28;Hovedstaden;974434;1867854;52.2
2021-07-29;Hovedstaden;984531;1867854;52.7
2021-07-30;Hovedstaden;994011;1867854;53.2
2021-07-31;Hovedstaden;1001698;1867854;53.6
2021-08-01;Hovedstaden;1008292;1867854;54.0
2021-08-02;Hovedstaden;1017565;1867854;54.5
2021-08-03;Hovedstaden;1030610;1867854;55.2
2021-08-04;Hovedstaden;1043559;1867854;55.9
2021-08-05;Hovedstaden;1053820;1867854;56.4
2021-08-06;Hovedstaden;1065560;1867854;57.0
2021-08-07;Hovedstaden;1078570;1867854;57.7
2021-08-08;Hovedstaden;1095934;1867854;58.7
2021-08-09;Hovedstaden;1112463;1867854;59.6
2021-08-10;Hovedstaden;1126979;1867854;60.3
2021-08-11;Hovedstaden;1142921;1867854;61.2
2021-08-12;Hovedstaden;1157082;1867854;61.9
2021-08-13;Hovedstaden;1170398;1867854;62.7
2021-08-14;Hovedstaden;1184443;1867854;63.4
2021-08-15;Hovedstaden;1198091;1867854;64.1
2021-08-16;Hovedstaden;1209264;1867854;64.7
2021-08-17;Hovedstaden;1217987;1867854;65.2
2021-08-18;Hovedstaden;1227172;1867854;65.7
2021-08-19;Hovedstaden;1232289;1867854;66.0
2021-08-20;Hovedstaden;1236507;1867854;66.2
2021-08-21;Hovedstaden;1242277;1867854;66.5
2021-08-22;Hovedstaden;1246800;1867854;66.8
2021-08-23;Hovedstaden;1254010;1867854;67.1
2021-08-24;Hovedstaden;1261731;1867854;67.5
2021-08-25;Hovedstaden;1265464;1867854;67.7
2021-08-26;Hovedstaden;1269854;1867854;68.0
2021-08-27;Hovedstaden;1274502;1867854;68.2
2021-08-28;Hovedstaden;1277763;1867854;68.4
2021-08-29;Hovedstaden;1282872;1867854;68.7
2021-08-30;Hovedstaden;1289841;1867854;69.1
2021-08-31;Hovedstaden;1294971;1867854;69.3
2021-09-01;Hovedstaden;1298317;1867854;69.5
2021-09-02;Hovedstaden;1301546;1867854;69.7
2021-09-03;Hovedstaden;1303082;1867854;69.8
2021-09-04;Hovedstaden;1305343;1867854;69.9
2021-09-05;Hovedstaden;1308138;1867854;70.0
2021-09-06;Hovedstaden;1310972;1867854;70.2
2021-09-07;Hovedstaden;1313711;1867854;70.3
2021-09-08;Hovedstaden;1315481;1867854;70.4
2021-09-09;Hovedstaden;1317346;1867854;70.5
2021-09-10;Hovedstaden;1319220;1867854;70.6
2021-09-11;Hovedstaden;1320940;1867854;70.7
2021-09-12;Hovedstaden;1322890;1867854;70.8
2021-09-13;Hovedstaden;1325556;1867854;71.0
2021-09-14;Hovedstaden;1327303;1867854;71.1
2021-09-15;Hovedstaden;1328808;1867854;71.1
2021-09-16;Hovedstaden;1330177;1867854;71.2
2021-09-17;Hovedstaden;1331696;1867854;71.3
2021-09-18;Hovedstaden;1333048;1867854;71.4
2021-09-19;Hovedstaden;1334364;1867854;71.4
2021-09-20;Hovedstaden;1336113;1867854;71.5
2021-09-21;Hovedstaden;1337645;1867854;71.6
2021-09-22;Hovedstaden;1338853;1867854;71.7
2021-09-23;Hovedstaden;1340032;1867854;71.7
2021-09-24;Hovedstaden;1341313;1867854;71.8
2021-09-25;Hovedstaden;1342457;1867854;71.9
2021-09-26;Hovedstaden;1343813;1867854;71.9
2021-09-27;Hovedstaden;1344955;1867854;72.0
2021-09-28;Hovedstaden;1345961;1867854;72.1
2021-09-29;Hovedstaden;1346845;1867854;72.1
2021-09-30;Hovedstaden;1347693;1867854;72.2
2021-10-01;Hovedstaden;1348596;1867854;72.2
2021-10-02;Hovedstaden;1349626;1867854;72.3
2021-10-03;Hovedstaden;1349737;1867854;72.3
2021-10-04;Hovedstaden;1349984;1867854;72.3
2021-10-05;Hovedstaden;1350926;1867854;72.3
2021-10-06;Hovedstaden;1351961;1867854;72.4
2021-10-07;Hovedstaden;1352667;1867854;72.4
2021-10-08;Hovedstaden;1353330;1867854;72.5
2021-10-09;Hovedstaden;1354190;1867854;72.5
2021-10-10;Hovedstaden;1354230;1867854;72.5
2021-10-11;Hovedstaden;1354443;1867854;72.5
2021-10-12;Hovedstaden;1355456;1867854;72.6
2021-10-13;Hovedstaden;1356400;1867854;72.6
2021-10-14;Hovedstaden;1357071;1867854;72.7
2021-10-15;Hovedstaden;1357754;1867854;72.7
2021-10-16;Hovedstaden;1358475;1867854;72.7
2021-10-17;Hovedstaden;1358502;1867854;72.7
2021-10-18;Hovedstaden;1358652;1867854;72.7
2021-10-19;Hovedstaden;1359419;1867854;72.8
2021-10-20;Hovedstaden;1360072;1867854;72.8
2021-10-21;Hovedstaden;1360566;1867854;72.8
2021-10-22;Hovedstaden;1361124;1867854;72.9
2021-10-23;Hovedstaden;1361726;1867854;72.9
2021-10-24;Hovedstaden;1361769;1867854;72.9
2021-10-25;Hovedstaden;1362025;1867854;72.9
2021-10-26;Hovedstaden;1362574;1867854;72.9
2021-10-27;Hovedstaden;1363189;1867854;73.0
2021-10-28;Hovedstaden;1363666;1867854;73.0
2021-10-29;Hovedstaden;1364145;1867854;73.0
2021-10-30;Hovedstaden;1364596;1867854;73.1
2021-10-31;Hovedstaden;1364638;1867854;73.1
2021-11-01;Hovedstaden;1365038;1867854;73.1
2021-11-02;Hovedstaden;1365597;1867854;73.1
2021-11-03;Hovedstaden;1366150;1867854;73.1
2021-11-04;Hovedstaden;1366588;1867854;73.2
2021-11-05;Hovedstaden;1367132;1867854;73.2
2021-11-06;Hovedstaden;1367579;1867854;73.2
2021-11-07;Hovedstaden;1367622;1867854;73.2
2021-11-08;Hovedstaden;1368014;1867854;73.2
2021-11-09;Hovedstaden;1368615;1867854;73.3
2021-11-10;Hovedstaden;1369266;1867854;73.3
2021-11-11;Hovedstaden;1369871;1867854;73.3
2021-11-12;Hovedstaden;1370440;1867854;73.4
2021-11-13;Hovedstaden;1370956;1867854;73.4
2021-11-14;Hovedstaden;1370998;1867854;73.4
2021-11-15;Hovedstaden;1371589;1867854;73.4
2021-11-16;Hovedstaden;1372172;1867854;73.5
2021-11-17;Hovedstaden;1372779;1867854;73.5
2021-11-18;Hovedstaden;1373350;1867854;73.5
2021-11-19;Hovedstaden;1373840;1867854;73.6
2021-11-20;Hovedstaden;1374278;1867854;73.6
2021-11-21;Hovedstaden;1374394;1867854;73.6
2021-11-22;Hovedstaden;1375017;1867854;73.6
2021-01-01;Midtjylland;0;1341317;0.00
2021-01-04;Midtjylland;0;1341317;0.00
2021-01-07;Midtjylland;0;1341317;0.00
2021-01-08;Midtjylland;0;1341317;0.00
2021-01-09;Midtjylland;0;1341317;0.00
2021-01-12;Midtjylland;1;1341317;0.00
2021-01-13;Midtjylland;3;1341317;0.00
2021-01-14;Midtjylland;3;1341317;0.00
2021-01-15;Midtjylland;3;1341317;0.00
2021-01-16;Midtjylland;10;1341317;0.00
2021-01-17;Midtjylland;12;1341317;0.00
2021-01-18;Midtjylland;178;1341317;0.01
2021-01-19;Midtjylland;189;1341317;0.01
2021-01-20;Midtjylland;286;1341317;0.02
2021-01-21;Midtjylland;862;1341317;0.06
2021-01-22;Midtjylland;1926;1341317;0.14
2021-01-23;Midtjylland;2862;1341317;0.21
2021-01-24;Midtjylland;4025;1341317;0.30
2021-01-25;Midtjylland;4183;1341317;0.31
2021-01-26;Midtjylland;4230;1341317;0.32
2021-01-27;Midtjylland;5328;1341317;0.40
2021-01-28;Midtjylland;7059;1341317;0.53
2021-01-29;Midtjylland;10674;1341317;0.80
2021-01-30;Midtjylland;13109;1341317;0.98
2021-01-31;Midtjylland;18757;1341317;1.40
2021-02-01;Midtjylland;20201;1341317;1.51
2021-02-02;Midtjylland;21178;1341317;1.58
2021-02-03;Midtjylland;22521;1341317;1.68
2021-02-04;Midtjylland;24215;1341317;1.81
2021-02-05;Midtjylland;26533;1341317;1.98
2021-02-06;Midtjylland;27009;1341317;2.01
2021-02-07;Midtjylland;27085;1341317;2.02
2021-02-08;Midtjylland;29647;1341317;2.21
2021-02-09;Midtjylland;32158;1341317;2.40
2021-02-10;Midtjylland;33980;1341317;2.53
2021-02-11;Midtjylland;35532;1341317;2.65
2021-02-12;Midtjylland;36512;1341317;2.72
2021-02-13;Midtjylland;36553;1341317;2.73
2021-02-14;Midtjylland;36582;1341317;2.73
2021-02-15;Midtjylland;37041;1341317;2.76
2021-02-16;Midtjylland;37263;1341317;2.78
2021-02-17;Midtjylland;37377;1341317;2.79
2021-02-18;Midtjylland;37444;1341317;2.79
2021-02-19;Midtjylland;37549;1341317;2.80
2021-02-20;Midtjylland;37555;1341317;2.80
2021-02-21;Midtjylland;37597;1341317;2.80
2021-02-22;Midtjylland;37944;1341317;2.83
2021-02-23;Midtjylland;38213;1341317;2.85
2021-02-24;Midtjylland;38434;1341317;2.87
2021-02-25;Midtjylland;38580;1341317;2.88
2021-02-26;Midtjylland;38967;1341317;2.91
2021-02-27;Midtjylland;38969;1341317;2.91
2021-02-28;Midtjylland;38971;1341317;2.91
2021-03-01;Midtjylland;39114;1341317;2.92
2021-03-02;Midtjylland;39292;1341317;2.93
2021-03-03;Midtjylland;39510;1341317;2.95
2021-03-04;Midtjylland;40120;1341317;2.99
2021-03-05;Midtjylland;42697;1341317;3.18
2021-03-06;Midtjylland;44195;1341317;3.29
2021-03-07;Midtjylland;45291;1341317;3.38
