"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5872062;0.00;1
2021-01-04;Nationalt;1;5872062;0.00;2
2021-01-07;Nationalt;1;5872062;0.00;3
2021-01-08;Nationalt;1;5872062;0.00;4
2021-01-09;Nationalt;2;5872062;0.00;6
2021-01-12;Nationalt;2;5872062;0.00;8
2021-01-13;Nationalt;3;5872062;0.00;11
2021-01-14;Nationalt;1;5872062;0.00;12
2021-01-15;Nationalt;5;5872062;0.00;17
2021-01-16;Nationalt;9;5872062;0.00;26
2021-01-17;Nationalt;644;5872062;0.01;670
2021-01-18;Nationalt;1971;5872062;0.04;2641
2021-01-19;Nationalt;1922;5872062;0.08;4563
2021-01-20;Nationalt;1738;5872062;0.11;6301
2021-01-21;Nationalt;2192;5872062;0.14;8493
2021-01-22;Nationalt;5341;5872062;0.24;13834
2021-01-23;Nationalt;6573;5872062;0.35;20407
2021-01-24;Nationalt;5936;5872062;0.45;26343
2021-01-25;Nationalt;2316;5872062;0.49;28659
2021-01-26;Nationalt;1631;5872062;0.52;30290
2021-01-27;Nationalt;4136;5872062;0.59;34426
2021-01-28;Nationalt;7846;5872062;0.72;42272
2021-01-29;Nationalt;17334;5872062;1.02;59606
2021-01-30;Nationalt;12058;5872062;1.22;71664
2021-01-31;Nationalt;11363;5872062;1.41;83027
2021-02-01;Nationalt;7559;5872062;1.54;90586
2021-02-02;Nationalt;2891;5872062;1.59;93477
2021-02-03;Nationalt;5983;5872062;1.69;99460
2021-02-04;Nationalt;10527;5872062;1.87;109987
2021-02-05;Nationalt;12844;5872062;2.09;122831
2021-02-06;Nationalt;6476;5872062;2.20;129307
2021-02-07;Nationalt;3478;5872062;2.26;132785
2021-02-08;Nationalt;6789;5872062;2.38;139574
2021-02-09;Nationalt;4700;5872062;2.46;144274
2021-02-10;Nationalt;3773;5872062;2.52;148047
2021-02-11;Nationalt;2402;5872062;2.56;150449
2021-02-12;Nationalt;7534;5872062;2.69;157983
2021-02-13;Nationalt;929;5872062;2.71;158912
2021-02-14;Nationalt;606;5872062;2.72;159518
2021-02-15;Nationalt;3095;5872062;2.77;162613
2021-02-16;Nationalt;1310;5872062;2.79;163923
2021-02-17;Nationalt;416;5872062;2.80;164339
