"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;4;1
Hovedstaden;10-19;K;61440;57450
Hovedstaden;10-19;M;63689;59295
Hovedstaden;20-29;K;116755;111962
Hovedstaden;20-29;M;110211;105111
Hovedstaden;30-39;K;106806;101991
Hovedstaden;30-39;M;105287;101405
Hovedstaden;40-49;K;109376;107308
Hovedstaden;40-49;M;106366;104417
Hovedstaden;50-59;K;112839;111708
Hovedstaden;50-59;M;111831;110690
Hovedstaden;60-69;K;89622;89153
Hovedstaden;60-69;M;85014;84538
Hovedstaden;70-79;K;83296;83045
Hovedstaden;70-79;M;70053;69865
Hovedstaden;80-89;K;38705;38573
Hovedstaden;80-89;M;26267;26186
Hovedstaden;90+;K;9071;9003
Hovedstaden;90+;M;3334;3316
Midtjylland;0-9;K;3;1
Midtjylland;0-9;M;4;0
Midtjylland;10-19;K;53044;50152
Midtjylland;10-19;M;54768;51490
Midtjylland;20-29;K;77163;74095
Midtjylland;20-29;M;78744;75146
Midtjylland;30-39;K;65373;62573
Midtjylland;30-39;M;67027;64492
Midtjylland;40-49;K;75726;74653
Midtjylland;40-49;M;74548;73285
Midtjylland;50-59;K;83989;83402
Midtjylland;50-59;M;84445;83806
Midtjylland;60-69;K;74443;74170
Midtjylland;60-69;M;72819;72553
Midtjylland;70-79;K;65097;64998
Midtjylland;70-79;M;60690;60582
Midtjylland;80-89;K;29688;29611
Midtjylland;80-89;M;22896;22848
Midtjylland;90+;K;6687;6652
Midtjylland;90+;M;3031;3019
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;21959;20726
Nordjylland;10-19;M;23159;21850
Nordjylland;20-29;K;30430;29060
Nordjylland;20-29;M;34191;32493
Nordjylland;30-39;K;26631;25467
Nordjylland;30-39;M;27780;26665
Nordjylland;40-49;K;31552;31106
Nordjylland;40-49;M;31613;31113
Nordjylland;50-59;K;37881;37588
Nordjylland;50-59;M;38203;37887
Nordjylland;60-69;K;35960;35815
Nordjylland;60-69;M;35298;35174
Nordjylland;70-79;K;32128;32072
Nordjylland;70-79;M;30385;30322
Nordjylland;80-89;K;14997;14967
Nordjylland;80-89;M;11764;11731
Nordjylland;90+;K;3428;3412
Nordjylland;90+;M;1603;1594
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;32115;30156
Sjælland;10-19;M;33913;31793
Sjælland;20-29;K;29250;27702
Sjælland;20-29;M;32186;30457
Sjælland;30-39;K;35226;33334
Sjælland;30-39;M;34352;32690
Sjælland;40-49;K;48772;47894
Sjælland;40-49;M;46373;45432
Sjælland;50-59;K;59382;58837
Sjælland;50-59;M;59680;59135
Sjælland;60-69;K;53022;52772
Sjælland;60-69;M;51378;51146
Sjælland;70-79;K;50088;49969
Sjælland;70-79;M;45748;45643
Sjælland;80-89;K;21488;21410
Sjælland;80-89;M;16652;16622
Sjælland;90+;K;4417;4400
Sjælland;90+;M;1953;1942
Syddanmark;0-9;K;3;1
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;47712;45133
Syddanmark;10-19;M;49240;46356
Syddanmark;20-29;K;55013;52300
Syddanmark;20-29;M;59279;56290
Syddanmark;30-39;K;54589;51825
Syddanmark;30-39;M;55190;52738
Syddanmark;40-49;K;68838;67674
Syddanmark;40-49;M;66779;65438
Syddanmark;50-59;K;81004;80364
Syddanmark;50-59;M;81937;81222
Syddanmark;60-69;K;73962;73646
Syddanmark;60-69;M;72701;72404
Syddanmark;70-79;K;65892;65768
Syddanmark;70-79;M;61130;60991
Syddanmark;80-89;K;31865;31794
Syddanmark;80-89;M;24355;24310
Syddanmark;90+;K;7134;7085
Syddanmark;90+;M;3177;3169
