"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-11-23;København;K;245586;238716;25000;245314;238567;23980;272;149;1020
2021-11-23;København;M;232814;226161;19911;232581;226042;19167;233;119;744
2021-11-23;Frederiksberg;K;43880;42920;6008;43856;42907;5645;24;13;363
2021-11-23;Frederiksberg;M;38267;37409;4302;38238;37398;4104;29;11;198
2021-11-23;Ballerup;K;19070;18610;3393;19056;18602;3262;14;8;131
2021-11-23;Ballerup;M;17612;17222;2147;17602;17219;2040;10;3;107
2021-11-23;Brøndby;K;12620;12258;2034;12609;12251;1910;11;7;124
2021-11-23;Brøndby;M;11671;11332;1259;11663;11333;1197;8;-1;62
2021-11-23;Dragør;K;5911;5786;1090;5900;5780;969;11;6;121
2021-11-23;Dragør;M;5493;5377;770;5482;5376;686;11;1;84
2021-11-23;Gentofte;K;30555;29929;4937;30538;29914;4798;17;15;139
2021-11-23;Gentofte;M;27288;26690;3176;27278;26678;3085;10;12;91
2021-11-23;Gladsaxe;K;26382;25823;4344;26359;25811;4177;23;12;167
2021-11-23;Gladsaxe;M;25323;24750;2466;25311;24749;2352;12;1;114
2021-11-23;Glostrup;K;8834;8613;1654;8821;8611;1584;13;2;70
2021-11-23;Glostrup;M;8424;8206;992;8411;8204;951;13;2;41
2021-11-23;Herlev;K;11081;10811;2197;11074;10809;2129;7;2;68
2021-11-23;Herlev;M;10163;9881;1204;10153;9880;1141;10;1;63
2021-11-23;Albertslund;K;9839;9496;1629;9827;9490;1596;12;6;33
2021-11-23;Albertslund;M;9385;9022;1103;9378;9016;1085;7;6;18
2021-11-23;Hvidovre;K;19955;19426;3163;19936;19411;3078;19;15;85
2021-11-23;Hvidovre;M;18846;18389;1927;18830;18383;1869;16;6;58
2021-11-23;Høje Tåstrup;K;18689;18134;3200;18665;18127;3087;24;7;113
2021-11-23;Høje Tåstrup;M;18275;17672;2158;18252;17660;2074;23;12;84
2021-11-23;Lyngby-Taarbæk;K;23249;22783;3795;23229;22766;3724;20;17;71
2021-11-23;Lyngby-Taarbæk;M;21979;21499;2331;21970;21494;2262;9;5;69
2021-11-23;Rødovre;K;15622;15246;2540;15614;15246;2444;8;0;96
2021-11-23;Rødovre;M;14404;13982;1401;14384;13976;1350;20;6;51
2021-11-23;Ishøj;K;7763;7456;1309;7751;7444;1096;12;12;213
2021-11-23;Ishøj;M;7426;7136;869;7407;7127;748;19;9;121
2021-11-23;Tårnby;K;16447;16095;2506;16420;16090;2390;27;5;116
2021-11-23;Tårnby;M;15520;15141;1561;15497;15132;1436;23;9;125
2021-11-23;Vallensbæk;K;5955;5791;1091;5945;5787;1038;10;4;53
2021-11-23;Vallensbæk;M;5767;5606;804;5762;5603;762;5;3;42
2021-11-23;Furesø;K;16437;16107;3268;16412;16103;3141;25;4;127
2021-11-23;Furesø;M;15252;14962;2076;15238;14955;1981;14;7;95
2021-11-23;Allerød;K;10542;10395;1971;10541;10392;1905;1;3;66
2021-11-23;Allerød;M;9958;9805;1381;9953;9800;1312;5;5;69
2021-11-23;Fredensborg;K;16424;16094;2907;16418;16094;2819;6;0;88
2021-11-23;Fredensborg;M;15017;14686;1981;15014;14688;1887;3;-2;94
2021-11-23;Helsingør;K;25627;25039;4330;25590;25030;3982;37;9;348
2021-11-23;Helsingør;M;23344;22784;2811;23308;22777;2558;36;7;253
2021-11-23;Hillerød;K;21260;20812;4121;21246;20807;3952;14;5;169
2021-11-23;Hillerød;M;20029;19577;2618;20022;19574;2501;7;3;117
2021-11-23;Hørsholm;K;10776;10588;2299;10772;10586;2216;4;2;83
2021-11-23;Hørsholm;M;9246;9069;1574;9240;9067;1509;6;2;65
2021-11-23;Rudersdal;K;23427;22970;4312;23416;22971;4196;11;-1;116
2021-11-23;Rudersdal;M;21811;21388;3009;21809;21390;2906;2;-2;103
2021-11-23;Egedal;K;17644;17281;2707;17636;17275;2620;8;6;87
2021-11-23;Egedal;M;16964;16625;1725;16959;16625;1667;5;0;58
2021-11-23;Frederikssund;K;18757;18384;3341;18757;18385;3266;0;-1;75
2021-11-23;Frederikssund;M;17765;17388;2243;17763;17387;2164;2;1;79
2021-11-23;Greve;K;19619;19167;3108;19603;19161;3012;16;6;96
2021-11-23;Greve;M;18561;18139;2170;18546;18132;2094;15;7;76
2021-11-23;Køge;K;24328;23772;4348;24311;23770;4218;17;2;130
2021-11-23;Køge;M;23332;22790;2901;23323;22785;2806;9;5;95
2021-11-23;Halsnæs;K;12637;12390;2349;12636;12390;2304;1;0;45
2021-11-23;Halsnæs;M;12114;11857;1639;12111;11855;1598;3;2;41
2021-11-23;Roskilde;K;36445;35681;6870;36421;35672;6625;24;9;245
2021-11-23;Roskilde;M;34102;33362;4612;34086;33354;4430;16;8;182
2021-11-23;Solrød;K;9391;9197;1553;9381;9191;1513;10;6;40
2021-11-23;Solrød;M;8817;8634;1111;8809;8633;1070;8;1;41
2021-11-23;Gribskov;K;16460;16091;2979;16456;16091;2876;4;0;103
2021-11-23;Gribskov;M;16049;15683;2166;16044;15683;2064;5;0;102
2021-11-23;Odsherred;K;13330;13093;2415;13330;13096;2355;0;-3;60
2021-11-23;Odsherred;M;13137;12869;1842;13133;12868;1782;4;1;60
2021-11-23;Holbæk;K;29178;28481;5498;29158;28470;5339;20;11;159
2021-11-23;Holbæk;M;28019;27394;3547;28005;27386;3433;14;8;114
2021-11-23;Faxe;K;14364;14047;2165;14358;14043;2106;6;4;59
2021-11-23;Faxe;M;14326;13989;1577;14317;13990;1524;9;-1;53
2021-11-23;Kalundborg;K;19000;18614;3229;18993;18612;3152;7;2;77
2021-11-23;Kalundborg;M;18753;18297;2326;18745;18293;2271;8;4;55
2021-11-23;Ringsted;K;13342;13065;1771;13337;13062;1742;5;3;29
2021-11-23;Ringsted;M;12979;12679;1121;12976;12676;1096;3;3;25
2021-11-23;Slagelse;K;31204;30423;6329;31163;30418;6105;41;5;224
2021-11-23;Slagelse;M;30033;29268;4190;29996;29258;4030;37;10;160
2021-11-23;Stevns;K;9170;9026;1525;9166;9024;1495;4;2;30
2021-11-23;Stevns;M;9179;8992;1135;9174;8984;1107;5;8;28
2021-11-23;Sorø;K;11962;11717;2258;11955;11713;2138;7;4;120
