"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-07,København,K,28338,11649,27153,11639,1185,10
2021-03-07,København,M,15296,5553,14583,5547,713,6
2021-03-07,Frederiksberg,K,5831,2383,5641,2380,190,3
2021-03-07,Frederiksberg,M,3107,1157,2995,1156,112,1
2021-03-07,Ballerup,K,3024,984,2894,984,130,0
2021-03-07,Ballerup,M,1454,418,1385,416,69,2
2021-03-07,Brøndby,K,2231,737,2143,736,88,1
2021-03-07,Brøndby,M,1098,310,1053,309,45,1
2021-03-07,Dragør,K,869,320,832,320,37,0
2021-03-07,Dragør,M,489,137,475,137,14,0
2021-03-07,Gentofte,K,4716,1947,4523,1945,193,2
2021-03-07,Gentofte,M,2360,894,2251,892,109,2
2021-03-07,Gladsaxe,K,4606,1817,4430,1814,176,3
2021-03-07,Gladsaxe,M,2065,732,1976,730,89,2
2021-03-07,Glostrup,K,1730,743,1676,741,54,2
2021-03-07,Glostrup,M,850,390,816,388,34,2
2021-03-07,Herlev,K,2127,868,2060,867,67,1
2021-03-07,Herlev,M,867,282,828,282,39,0
2021-03-07,Albertslund,K,1617,689,1566,685,51,4
2021-03-07,Albertslund,M,834,341,809,339,25,2
2021-03-07,Hvidovre,K,3668,1507,3546,1507,122,0
2021-03-07,Hvidovre,M,1782,634,1720,634,62,0
2021-03-07,Høje Tåstrup,K,2953,1220,2859,1216,94,4
2021-03-07,Høje Tåstrup,M,1645,745,1596,739,49,6
2021-03-07,Lyngby-Taarbæk,K,3825,1370,3713,1368,112,2
2021-03-07,Lyngby-Taarbæk,M,1775,600,1718,597,57,3
2021-03-07,Rødovre,K,2738,882,2642,879,96,3
2021-03-07,Rødovre,M,1130,332,1090,332,40,0
2021-03-07,Ishøj,K,1186,460,1145,460,41,0
2021-03-07,Ishøj,M,593,216,575,216,18,0
