"Regionsnavn","Aldersgruppe","sex","Antal første vacc.","Antal faerdigvacc."
Hovedstaden,,K,0,1
Hovedstaden,,M,0,0
Hovedstaden,0-9,K,1,0
Hovedstaden,10-19,K,328,90
Hovedstaden,10-19,M,176,41
Hovedstaden,20-29,K,9885,3448
Hovedstaden,20-29,M,3541,1111
Hovedstaden,30-39,K,11379,5076
Hovedstaden,30-39,M,5111,2154
Hovedstaden,40-49,K,16161,7020
Hovedstaden,40-49,M,5815,2234
Hovedstaden,50-59,K,18766,8068
Hovedstaden,50-59,M,7624,2730
Hovedstaden,60-69,K,14599,6371
Hovedstaden,60-69,M,8640,3453
Hovedstaden,70-79,K,10498,3845
Hovedstaden,70-79,M,9482,3750
Hovedstaden,80-89,K,17667,4743
Hovedstaden,80-89,M,11053,2658
Hovedstaden,90+,K,8426,3306
Hovedstaden,90+,M,3197,897
Midtjylland,,K,0,1
Midtjylland,,M,0,0
Midtjylland,10-19,K,392,150
Midtjylland,10-19,M,98,39
Midtjylland,20-29,K,7221,2191
Midtjylland,20-29,M,1781,449
Midtjylland,30-39,K,7959,3382
Midtjylland,30-39,M,2289,894
Midtjylland,40-49,K,11180,4751
Midtjylland,40-49,M,2703,955
Midtjylland,50-59,K,12941,5734
Midtjylland,50-59,M,3023,1032
Midtjylland,60-69,K,10735,4257
Midtjylland,60-69,M,5430,1726
Midtjylland,70-79,K,7484,2688
Midtjylland,70-79,M,7803,2355
Midtjylland,80-89,K,14770,6341
Midtjylland,80-89,M,10446,3701
Midtjylland,90+,K,6860,4045
Midtjylland,90+,M,3092,1400
Nordjylland,,K,0,0
Nordjylland,,M,0,0
Nordjylland,10-19,K,173,59
Nordjylland,10-19,M,39,11
Nordjylland,20-29,K,3426,978
Nordjylland,20-29,M,931,262
Nordjylland,30-39,K,4121,1385
Nordjylland,30-39,M,1166,320
Nordjylland,40-49,K,5798,1965
Nordjylland,40-49,M,1551,350
Nordjylland,50-59,K,7664,2754
Nordjylland,50-59,M,1947,397
Nordjylland,60-69,K,5307,1862
Nordjylland,60-69,M,2336,617
Nordjylland,70-79,K,2689,1192
Nordjylland,70-79,M,2721,982
Nordjylland,80-89,K,7310,2682
Nordjylland,80-89,M,5245,1457
Nordjylland,90+,K,3520,2479
Nordjylland,90+,M,1640,988
Sjælland,,K,0,1
Sjælland,,M,0,0
Sjælland,0-9,M,1,0
Sjælland,10-19,K,198,37
Sjælland,10-19,M,73,19
Sjælland,20-29,K,3005,980
Sjælland,20-29,M,941,301
Sjælland,30-39,K,4850,1764
Sjælland,30-39,M,1417,524
Sjælland,40-49,K,8191,3193
Sjælland,40-49,M,2048,689
Sjælland,50-59,K,9994,3774
Sjælland,50-59,M,2784,904
Sjælland,60-69,K,7438,2756
Sjælland,60-69,M,3941,1223
Sjælland,70-79,K,4944,1881
Sjælland,70-79,M,5328,1676
Sjælland,80-89,K,9362,4338
Sjælland,80-89,M,6734,2645
Sjælland,90+,K,4136,2338
Sjælland,90+,M,1809,800
Syddanmark,,K,0,0
Syddanmark,,M,0,0
Syddanmark,10-19,K,310,88
Syddanmark,10-19,M,118,31
Syddanmark,20-29,K,5631,1608
Syddanmark,20-29,M,1625,427
Syddanmark,30-39,K,7366,2906
Syddanmark,30-39,M,2369,856
Syddanmark,40-49,K,11086,4305
Syddanmark,40-49,M,3104,1019
Syddanmark,50-59,K,13576,5240
Syddanmark,50-59,M,4202,1123
Syddanmark,60-69,K,9749,3803
Syddanmark,60-69,M,5249,1738
Syddanmark,70-79,K,6473,2977
Syddanmark,70-79,M,6719,2817
Syddanmark,80-89,K,15428,5247
Syddanmark,80-89,M,10835,2821
Syddanmark,90+,K,7157,3442
Syddanmark,90+,M,3138,1058
