Dato;AG_testede;AG_pos;AGpos_PCRkonf;Andel_AGpos_PCRkonf_pct;AGpos_minusPCRkonf;Andel_AGminusPCRkonf_pct;AGpos_PCRpos;AGposPCRneg;AGnegPCRpos;AGnegPCRneg
2021-06-30;198800;208;197;94,7115384615384;11;5,28846153846154;145;51;142;17092
2021-07-01;219158;172;162;94,1860465116279;10;5,81395348837209;112;50;104;16356
2021-07-02;235480;213;193;90,6103286384977;20;9,38967136150235;130;59;134;16200
2021-07-03;170117;186;167;89,7849462365591;19;10,2150537634409;121;43;133;13544
2021-07-04;140201;161;148;91,9254658385093;13;8,07453416149068;103;44;149;12845
2021-07-05;184076;212;191;90,0943396226415;21;9,90566037735849;130;58;223;15317
2021-07-06;166390;238;217;91,1764705882353;21;8,82352941176471;175;37;261;15349
2021-07-07;175897;275;249;90,5454545454545;26;9,45454545454546;198;47;189;17653
2021-07-08;156604;231;208;90,0432900432901;23;9,95670995670996;168;38;184;15720
2021-07-09;194805;293;271;92,4914675767918;22;7,50853242320819;206;61;232;16492
2021-07-10;154631;291;269;92,4398625429553;22;7,56013745704467;226;36;321;13183
2021-07-11;125442;365;338;92,6027397260274;27;7,3972602739726;308;28;302;12446
2021-07-12;148105;456;428;93,859649122807;28;6,14035087719298;388;36;359;14255
2021-07-13;132460;492;448;91,0569105691057;44;8,94308943089431;390;48;390;14216
2021-07-14;123072;446;413;92,6008968609866;33;7,39910313901345;370;36;273;13986
2021-07-15;136184;426;390;91,5492957746479;36;8,45070422535211;350;37;191;14408
2021-07-16;156739;402;357;88,8059701492538;45;11,1940298507463;311;38;159;14410
2021-07-17;126177;341;306;89,7360703812317;35;10,2639296187683;267;33;152;11803
2021-07-18;122789;310;275;88,7096774193548;35;11,2903225806452;230;38;166;11821
2021-07-19;139640;384;350;91,1458333333333;34;8,85416666666667;295;44;247;12166
2021-07-20;129102;329;301;91,4893617021277;28;8,51063829787234;254;36;177;10492
2021-07-21;121049;296;257;86,8243243243243;39;13,1756756756757;213;43;182;10353
2021-07-22;122169;281;239;85,0533807829182;42;14,9466192170819;207;24;150;9812
2021-07-23;135362;336;291;86,6071428571429;45;13,3928571428571;253;30;165;10239
2021-07-24;104678;297;264;88,8888888888889;33;11,1111111111111;217;36;168;8309
2021-07-25;103210;350;327;93,4285714285714;23;6,57142857142857;294;27;207;9953
2021-07-26;116937;429;395;92,0745920745921;34;7,92540792540793;344;38;312;10334
2021-07-27;101006;417;375;89,9280575539568;42;10,0719424460432;331;36;240;9033
2021-07-28;100220;394;361;91,6243654822335;33;8,3756345177665;329;23;206;8986
2021-07-29;107034;377;337;89,3899204244032;40;10,6100795755968;300;33;178;8667
2021-07-30;124761;356;321;90,1685393258427;35;9,8314606741573;278;36;158;8815
2021-07-31;102197;313;272;86,9009584664537;41;13,0990415335463;227;32;181;7425
2021-08-01;85830;359;316;88,0222841225627;43;11,9777158774373;277;34;193;7377
2021-08-02;86076;368;315;85,5978260869565;53;14,4021739130435;275;36;237;7216
2021-08-03;73120;352;318;90,3409090909091;34;9,65909090909091;283;24;185;6664
2021-08-04;69039;375;330;88;45;12;281;32;208;6923
2021-08-05;76590;392;339;86,4795918367347;53;13,5204081632653;301;33;155;6907
2021-08-06;100055;426;377;88,4976525821596;49;11,5023474178404;336;34;158;7580
2021-08-07;85472;339;299;88,2005899705015;40;11,7994100294985;267;28;163;6520
2021-08-08;88141;449;394;87,750556792873;55;12,249443207127;349;33;225;6547
2021-08-09;72500;412;360;87,378640776699;52;12,621359223301;321;31;177;6494
2021-08-10;73588;367;328;89,3732970027248;39;10,6267029972752;283;38;213;6099
2021-08-11;67302;360;315;87,5;45;12,5;282;29;176;6399
2021-08-12;83191;396;348;87,8787878787879;48;12,1212121212121;315;29;168;7376
