"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;7;0
Hovedstaden;0-9;M;2;0
Hovedstaden;10-19;K;55572;44365
Hovedstaden;10-19;M;57470;45154
Hovedstaden;20-29;K;110195;101398
Hovedstaden;20-29;M;104803;95879
Hovedstaden;30-39;K;98523;85209
Hovedstaden;30-39;M;99737;90685
Hovedstaden;40-49;K;107162;103589
Hovedstaden;40-49;M;104412;101390
Hovedstaden;50-59;K;111360;109819
Hovedstaden;50-59;M;110177;108605
Hovedstaden;60-69;K;88695;88087
Hovedstaden;60-69;M;84132;83516
Hovedstaden;70-79;K;83019;82713
Hovedstaden;70-79;M;69826;69575
Hovedstaden;80-89;K;38308;38120
Hovedstaden;80-89;M;25906;25801
Hovedstaden;90+;K;9003;8905
Hovedstaden;90+;M;3337;3308
Midtjylland;0-9;K;2;0
Midtjylland;0-9;M;5;0
Midtjylland;10-19;K;48588;39886
Midtjylland;10-19;M;50050;40546
Midtjylland;20-29;K;72690;65175
Midtjylland;20-29;M;74721;66845
Midtjylland;30-39;K;60652;51293
Midtjylland;30-39;M;63365;55698
Midtjylland;40-49;K;74674;72821
Midtjylland;40-49;M;73483;71420
Midtjylland;50-59;K;83238;82370
Midtjylland;50-59;M;83605;82758
Midtjylland;60-69;K;74007;73656
Midtjylland;60-69;M;72353;72014
Midtjylland;70-79;K;64699;64553
Midtjylland;70-79;M;60365;60220
Midtjylland;80-89;K;29344;29236
Midtjylland;80-89;M;22628;22562
Midtjylland;90+;K;6713;6653
Midtjylland;90+;M;3006;2982
Nordjylland;0-9;K;2;0
Nordjylland;0-9;M;0;0
Nordjylland;10-19;K;20316;17020
Nordjylland;10-19;M;21435;17606
Nordjylland;20-29;K;28672;26163
Nordjylland;20-29;M;32466;29479
Nordjylland;30-39;K;24899;22119
Nordjylland;30-39;M;26224;23721
Nordjylland;40-49;K;31218;30480
Nordjylland;40-49;M;31161;30283
Nordjylland;50-59;K;37700;37311
Nordjylland;50-59;M;38035;37597
Nordjylland;60-69;K;35721;35558
Nordjylland;60-69;M;35014;34856
Nordjylland;70-79;K;31987;31908
Nordjylland;70-79;M;30255;30177
Nordjylland;80-89;K;14884;14828
Nordjylland;80-89;M;11626;11586
Nordjylland;90+;K;3411;3396
Nordjylland;90+;M;1604;1595
Sjælland;0-9;K;1;1
Sjælland;0-9;M;2;1
Sjælland;10-19;K;29187;23924
Sjælland;10-19;M;30844;25156
Sjælland;20-29;K;27179;24839
Sjælland;20-29;M;30169;27689
Sjælland;30-39;K;32453;28920
Sjælland;30-39;M;31969;28970
Sjælland;40-49;K;47914;46726
Sjælland;40-49;M;45620;44418
Sjælland;50-59;K;58693;58061
Sjælland;50-59;M;58862;58290
Sjælland;60-69;K;52588;52300
Sjælland;60-69;M;50862;50592
Sjælland;70-79;K;49903;49747
Sjælland;70-79;M;45708;45598
Sjælland;80-89;K;21214;21123
Sjælland;80-89;M;16392;16337
Sjælland;90+;K;4425;4386
Sjælland;90+;M;1927;1912
Syddanmark;0-9;K;3;2
Syddanmark;0-9;M;3;1
Syddanmark;10-19;K;43948;36716
Syddanmark;10-19;M;45105;37181
Syddanmark;20-29;K;50972;45211
Syddanmark;20-29;M;55439;48777
Syddanmark;30-39;K;50212;42238
Syddanmark;30-39;M;51694;44100
Syddanmark;40-49;K;67627;65171
Syddanmark;40-49;M;65528;62883
Syddanmark;50-59;K;80324;79449
Syddanmark;50-59;M;81002;79986
Syddanmark;60-69;K;73397;72978
Syddanmark;60-69;M;72156;71745
Syddanmark;70-79;K;65650;65480
Syddanmark;70-79;M;60879;60696
Syddanmark;80-89;K;31626;31509
Syddanmark;80-89;M;24077;24000
Syddanmark;90+;K;7148;7065
Syddanmark;90+;M;3147;3122
