"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-04;Nationalt;1;5857555;0.00;1
2021-01-07;Nationalt;1;5857555;0.00;2
2021-01-08;Nationalt;1;5857555;0.00;3
2021-01-09;Nationalt;1;5857555;0.00;4
2021-01-12;Nationalt;1;5857555;0.00;5
2021-01-13;Nationalt;1;5857555;0.00;6
2021-01-14;Nationalt;1;5857555;0.00;7
2021-01-15;Nationalt;5;5857555;0.00;12
2021-01-16;Nationalt;8;5857555;0.00;20
2021-01-17;Nationalt;664;5857555;0.01;684
2021-01-18;Nationalt;2032;5857555;0.05;2716
2021-01-19;Nationalt;1983;5857555;0.08;4699
2021-01-20;Nationalt;1790;5857555;0.11;6489
2021-01-21;Nationalt;2260;5857555;0.15;8749
2021-01-22;Nationalt;5494;5857555;0.24;14243
2021-01-23;Nationalt;6788;5857555;0.36;21031
2021-01-24;Nationalt;6185;5857555;0.46;27216
2021-01-25;Nationalt;2378;5857555;0.51;29594
2021-01-26;Nationalt;1674;5857555;0.53;31268
2021-01-27;Nationalt;4235;5857555;0.61;35503
2021-01-28;Nationalt;7970;5857555;0.74;43473
2021-01-29;Nationalt;17737;5857555;1.04;61210
2021-01-30;Nationalt;12434;5857555;1.26;73644
2021-01-31;Nationalt;11719;5857555;1.46;85363
2021-02-01;Nationalt;7681;5857555;1.59;93044
2021-02-02;Nationalt;2943;5857555;1.64;95987
2021-02-03;Nationalt;6069;5857555;1.74;102056
2021-02-04;Nationalt;10721;5857555;1.93;112777
2021-02-05;Nationalt;13095;5857555;2.15;125872
2021-02-06;Nationalt;6614;5857555;2.26;132486
2021-02-07;Nationalt;3564;5857555;2.32;136050
2021-02-08;Nationalt;6896;5857555;2.44;142946
2021-02-09;Nationalt;4784;5857555;2.52;147730
2021-02-10;Nationalt;3831;5857555;2.59;151561
2021-02-11;Nationalt;2427;5857555;2.63;153988
2021-02-12;Nationalt;7580;5857555;2.76;161568
2021-02-13;Nationalt;955;5857555;2.77;162523
2021-02-14;Nationalt;619;5857555;2.79;163142
2021-02-15;Nationalt;3116;5857555;2.84;166258
2021-02-16;Nationalt;1314;5857555;2.86;167572
2021-02-17;Nationalt;425;5857555;2.87;167997
2021-02-18;Nationalt;311;5857555;2.87;168308
2021-02-19;Nationalt;954;5857555;2.89;169262
2021-02-20;Nationalt;574;5857555;2.90;169836
2021-02-21;Nationalt;357;5857555;2.91;170193
2021-02-22;Nationalt;1105;5857555;2.92;171298
2021-02-23;Nationalt;1917;5857555;2.96;173215
2021-02-24;Nationalt;1918;5857555;2.99;175133
2021-02-25;Nationalt;619;5857555;3.00;175752
2021-02-26;Nationalt;1011;5857555;3.02;176763
2021-02-27;Nationalt;1415;5857555;3.04;178178
2021-02-28;Nationalt;1374;5857555;3.07;179552
2021-03-01;Nationalt;1060;5857555;3.08;180612
2021-03-02;Nationalt;1279;5857555;3.11;181891
2021-03-03;Nationalt;1017;5857555;3.12;182908
2021-03-04;Nationalt;1798;5857555;3.15;184706
2021-03-05;Nationalt;5670;5857555;3.25;190376
2021-03-06;Nationalt;3926;5857555;3.32;194302
2021-03-07;Nationalt;4290;5857555;3.39;198592
2021-03-08;Nationalt;6393;5857555;3.50;204985
2021-03-09;Nationalt;7126;5857555;3.62;212111
2021-03-10;Nationalt;7163;5857555;3.74;219274
2021-03-11;Nationalt;7915;5857555;3.88;227189
2021-03-12;Nationalt;10496;5857555;4.06;237685
2021-03-13;Nationalt;5857;5857555;4.16;243542
2021-03-14;Nationalt;9296;5857555;4.32;252838
2021-03-15;Nationalt;9795;5857555;4.48;262633
2021-03-16;Nationalt;9385;5857555;4.64;272018
2021-03-17;Nationalt;9100;5857555;4.80;281118
2021-03-18;Nationalt;7201;5857555;4.92;288319
2021-03-19;Nationalt;11669;5857555;5.12;299988
2021-03-20;Nationalt;4785;5857555;5.20;304773
2021-03-21;Nationalt;4631;5857555;5.28;309404
2021-03-22;Nationalt;7720;5857555;5.41;317124
2021-03-23;Nationalt;7541;5857555;5.54;324665
2021-03-24;Nationalt;13404;5857555;5.77;338069
2021-03-25;Nationalt;8381;5857555;5.91;346450
2021-03-26;Nationalt;7818;5857555;6.05;354268
2021-03-27;Nationalt;3097;5857555;6.10;357365
2021-03-28;Nationalt;2803;5857555;6.15;360168
2021-03-29;Nationalt;6185;5857555;6.25;366353
2021-03-30;Nationalt;6037;5857555;6.36;372390
2021-03-31;Nationalt;9725;5857555;6.52;382115
2021-04-01;Nationalt;6905;5857555;6.64;389020
2021-04-02;Nationalt;6981;5857555;6.76;396001
2021-04-03;Nationalt;2187;5857555;6.80;398188
