"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-01-27;Favrskov;K;20760;20320;15286;20756;20305;15253;4;15;33
2022-01-27;Favrskov;M;20656;20204;14885;20654;20189;14848;2;15;37
2022-01-27;Odder;K;10183;9986;7977;10183;9984;7956;0;2;21
2022-01-27;Odder;M;9795;9563;7416;9794;9555;7403;1;8;13
2022-01-27;Randers;K;41849;41044;31247;41845;41030;31143;4;14;104
2022-01-27;Randers;M;40778;39897;29487;40779;39886;29339;-1;11;148
2022-01-27;Silkeborg;K;40981;40148;30335;40978;40128;30218;3;20;117
2022-01-27;Silkeborg;M;39992;39146;29129;39990;39120;29042;2;26;87
2022-01-27;Samsø;K;1644;1619;1346;1644;1619;1346;0;0;0
2022-01-27;Samsø;M;1606;1586;1262;1607;1587;1262;-1;-1;0
2022-01-27;Skanderborg;K;27348;26724;20244;27346;26714;20187;2;10;57
2022-01-27;Skanderborg;M;26631;25969;19439;26627;25949;19381;4;20;58
2022-01-27;Århus;K;151780;148669;112340;151759;148603;111912;21;66;428
2022-01-27;Århus;M;144296;140888;103634;144291;140839;103201;5;49;433
2022-01-27;Ikast-Brande;K;17079;16765;12522;17076;16758;12501;3;7;21
2022-01-27;Ikast-Brande;M;17273;16923;12315;17270;16915;12278;3;8;37
2022-01-27;Ringkøbing-Skjern;K;23318;22885;17610;23315;22880;17597;3;5;13
2022-01-27;Ringkøbing-Skjern;M;23613;23148;17235;23611;23145;17218;2;3;17
2022-01-27;Hedensted;K;19604;19278;14880;19604;19259;14848;0;19;32
2022-01-27;Hedensted;M;19996;19652;14591;19999;19641;14548;-3;11;43
2022-01-27;Morsø;K;8527;8331;6496;8525;8320;6453;2;11;43
2022-01-27;Morsø;M;8532;8343;6218;8533;8335;6140;-1;8;78
2022-01-27;Skive;K;19243;18917;14558;19241;18906;14534;2;11;24
2022-01-27;Skive;M;19589;19213;14402;19593;19207;14376;-4;6;26
2022-01-27;Thisted;K;18227;17848;13968;18228;17839;13948;-1;9;20
2022-01-27;Thisted;M;18118;17676;13332;18113;17668;13299;5;8;33
2022-01-27;Viborg;K;41156;40366;30491;41147;40342;30421;9;24;70
2022-01-27;Viborg;M;40893;40025;29242;40883;39993;29152;10;32;90
2022-01-27;Brønderslev;K;15220;14908;11340;15220;14907;11323;0;1;17
2022-01-27;Brønderslev;M;15280;14904;10888;15279;14900;10867;1;4;21
2022-01-27;Frederikshavn;K;25230;24814;19670;25227;24813;19658;3;1;12
2022-01-27;Frederikshavn;M;24955;24449;18645;24954;24442;18633;1;7;12
2022-01-27;Vesthimmerland;K;14999;14696;11429;14997;14688;11411;2;8;18
2022-01-27;Vesthimmerland;M;15070;14715;11005;15073;14715;10993;-3;0;12
2022-01-27;Læsø;K;770;755;641;770;755;640;0;0;1
2022-01-27;Læsø;M;761;751;642;761;751;642;0;0;0
2022-01-27;Rebild;K;12669;12396;9301;12668;12393;9288;1;3;13
2022-01-27;Rebild;M;12823;12515;9200;12820;12510;9187;3;5;13
2022-01-27;Mariagerfjord;K;17429;17022;13287;17428;17020;13278;1;2;9
2022-01-27;Mariagerfjord;M;17818;17371;13107;17819;17370;13091;-1;1;16
2022-01-27;Jammerbugt;K;16133;15779;12301;16131;15775;12290;2;4;11
2022-01-27;Jammerbugt;M;16194;15801;11870;16195;15799;11861;-1;2;9
2022-01-27;Aalborg;K;93161;91164;69173;93146;91129;68954;15;35;219
2022-01-27;Aalborg;M;93237;91007;66375;93228;90975;66095;9;32;280
2022-01-27;Hjørring;K;27515;27004;20894;27516;26995;20828;-1;9;66
2022-01-27;Hjørring;M;26983;26410;19522;26987;26408;19441;-4;2;81
