"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2020-12-29;Nationalt;1;5874648;0.00;1
2021-01-01;Nationalt;1;5874648;0.00;2
2021-01-04;Nationalt;1;5874648;0.00;3
2021-01-05;Nationalt;1;5874648;0.00;4
2021-01-07;Nationalt;2;5874648;0.00;6
2021-01-08;Nationalt;1;5874648;0.00;7
2021-01-09;Nationalt;2;5874648;0.00;9
2021-01-12;Nationalt;2;5874648;0.00;11
2021-01-13;Nationalt;5;5874648;0.00;16
2021-01-14;Nationalt;1;5874648;0.00;17
2021-01-15;Nationalt;5;5874648;0.00;22
2021-01-16;Nationalt;10;5874648;0.00;32
2021-01-17;Nationalt;628;5874648;0.01;660
2021-01-18;Nationalt;1928;5874648;0.04;2588
2021-01-19;Nationalt;1873;5874648;0.08;4461
2021-01-20;Nationalt;1704;5874648;0.10;6165
2021-01-21;Nationalt;2134;5874648;0.14;8299
2021-01-22;Nationalt;5214;5874648;0.23;13513
2021-01-23;Nationalt;6359;5874648;0.34;19872
2021-01-24;Nationalt;5751;5874648;0.44;25623
2021-01-25;Nationalt;2260;5874648;0.47;27883
2021-01-26;Nationalt;1594;5874648;0.50;29477
2021-01-27;Nationalt;4040;5874648;0.57;33517
2021-01-28;Nationalt;7741;5874648;0.70;41258
2021-01-29;Nationalt;17003;5874648;0.99;58261
2021-01-30;Nationalt;11746;5874648;1.19;70007
2021-01-31;Nationalt;11079;5874648;1.38;81086
2021-02-01;Nationalt;7453;5874648;1.51;88539
2021-02-02;Nationalt;2847;5874648;1.56;91386
2021-02-03;Nationalt;5897;5874648;1.66;97283
2021-02-04;Nationalt;10352;5874648;1.83;107635
2021-02-05;Nationalt;12604;5874648;2.05;120239
2021-02-06;Nationalt;6370;5874648;2.16;126609
2021-02-07;Nationalt;3415;5874648;2.21;130024
2021-02-08;Nationalt;6687;5874648;2.33;136711
2021-02-09;Nationalt;4623;5874648;2.41;141334
2021-02-10;Nationalt;3724;5874648;2.47;145058
2021-02-11;Nationalt;2365;5874648;2.51;147423
2021-02-12;Nationalt;7501;5874648;2.64;154924
2021-02-13;Nationalt;915;5874648;2.65;155839
2021-02-14;Nationalt;600;5874648;2.66;156439
2021-02-15;Nationalt;3077;5874648;2.72;159516
2021-02-16;Nationalt;1296;5874648;2.74;160812
2021-02-17;Nationalt;407;5874648;2.74;161219
2021-02-18;Nationalt;319;5874648;2.75;161538
2021-02-19;Nationalt;936;5874648;2.77;162474
2021-02-20;Nationalt;553;5874648;2.78;163027
2021-02-21;Nationalt;346;5874648;2.78;163373
2021-02-22;Nationalt;1076;5874648;2.80;164449
2021-02-23;Nationalt;1871;5874648;2.83;166320
2021-02-24;Nationalt;1826;5874648;2.86;168146
2021-02-25;Nationalt;603;5874648;2.87;168749
2021-02-26;Nationalt;998;5874648;2.89;169747
2021-02-27;Nationalt;1343;5874648;2.91;171090
2021-02-28;Nationalt;1294;5874648;2.93;172384
2021-03-01;Nationalt;1025;5874648;2.95;173409
2021-03-02;Nationalt;1243;5874648;2.97;174652
2021-03-03;Nationalt;987;5874648;2.99;175639
2021-03-04;Nationalt;1766;5874648;3.02;177405
2021-03-05;Nationalt;5497;5874648;3.11;182902
2021-03-06;Nationalt;3799;5874648;3.18;186701
2021-03-07;Nationalt;4122;5874648;3.25;190823
2021-03-08;Nationalt;6217;5874648;3.35;197040
2021-03-09;Nationalt;6880;5874648;3.47;203920
2021-03-10;Nationalt;6908;5874648;3.59;210828
2021-03-11;Nationalt;7646;5874648;3.72;218474
2021-03-12;Nationalt;10147;5874648;3.89;228621
2021-03-13;Nationalt;5652;5874648;3.99;234273
2021-03-14;Nationalt;9078;5874648;4.14;243351
2021-03-15;Nationalt;9555;5874648;4.31;252906
2021-03-16;Nationalt;9145;5874648;4.46;262051
2021-03-17;Nationalt;8822;5874648;4.61;270873
2021-03-18;Nationalt;7035;5874648;4.73;277908
2021-03-19;Nationalt;11413;5874648;4.92;289321
2021-03-20;Nationalt;4667;5874648;5.00;293988
2021-03-21;Nationalt;4551;5874648;5.08;298539
2021-03-22;Nationalt;7545;5874648;5.21;306084
2021-03-23;Nationalt;7393;5874648;5.34;313477
2021-03-24;Nationalt;13095;5874648;5.56;326572
2021-03-25;Nationalt;8196;5874648;5.70;334768
2021-03-26;Nationalt;7636;5874648;5.83;342404
2021-03-27;Nationalt;3031;5874648;5.88;345435
2021-03-28;Nationalt;2747;5874648;5.93;348182
2021-03-29;Nationalt;6028;5874648;6.03;354210
2021-03-30;Nationalt;5910;5874648;6.13;360120
2021-03-31;Nationalt;9488;5874648;6.29;369608
2021-04-01;Nationalt;6761;5874648;6.41;376369
2021-04-02;Nationalt;6832;5874648;6.52;383201
2021-04-03;Nationalt;2167;5874648;6.56;385368
2021-04-04;Nationalt;1758;5874648;6.59;387126
2021-04-05;Nationalt;1304;5874648;6.61;388430
2021-04-06;Nationalt;5960;5874648;6.71;394390
2021-04-07;Nationalt;8048;5874648;6.85;402438
2021-04-08;Nationalt;8360;5874648;6.99;410798
2021-04-09;Nationalt;8522;5874648;7.14;419320
2021-04-10;Nationalt;5383;5874648;7.23;424703
2021-04-11;Nationalt;3872;5874648;7.30;428575
2021-04-12;Nationalt;11387;5874648;7.49;439962
2021-04-13;Nationalt;6131;5874648;7.59;446093
2021-04-14;Nationalt;10999;5874648;7.78;457092
2021-04-15;Nationalt;8986;5874648;7.93;466078
2021-04-16;Nationalt;8055;5874648;8.07;474133
2021-04-17;Nationalt;2711;5874648;8.12;476844
2021-04-18;Nationalt;5090;5874648;8.20;481934
2021-04-19;Nationalt;14225;5874648;8.45;496159
2021-04-20;Nationalt;16744;5874648;8.73;512903
2021-04-21;Nationalt;12603;5874648;8.95;525506
2021-04-22;Nationalt;5335;5874648;9.04;530841
2021-04-23;Nationalt;11127;5874648;9.23;541968
2021-04-24;Nationalt;7542;5874648;9.35;549510
2021-04-25;Nationalt;5260;5874648;9.44;554770
2021-04-26;Nationalt;7832;5874648;9.58;562602
2021-04-27;Nationalt;20763;5874648;9.93;583365
2021-04-28;Nationalt;20408;5874648;10.3;603773
2021-04-29;Nationalt;17814;5874648;10.6;621587
2021-04-30;Nationalt;3960;5874648;10.6;625547
2021-05-01;Nationalt;6102;5874648;10.8;631649
2021-05-02;Nationalt;13736;5874648;11.0;645385
2021-05-03;Nationalt;45476;5874648;11.8;690861
2021-05-04;Nationalt;24673;5874648;12.2;715534
2021-05-05;Nationalt;29140;5874648;12.7;744674
2021-05-06;Nationalt;25473;5874648;13.1;770147
