"dato","kommunenavn","sex","Paabegyndt vacc. idag","Faerdigvacc. idag","Paabegyndt vacc. igaar","Faerdigvacc. igaar","Paabegyndt vacc. difference","Faerdigvaccineret difference"
2021-03-12,København,K,30920,12399,30783,11952,137,447
2021-03-12,København,M,16818,5987,16749,5665,69,322
2021-03-12,Frederiksberg,K,6252,2668,6239,2499,13,169
2021-03-12,Frederiksberg,M,3325,1324,3316,1215,9,109
2021-03-12,Ballerup,K,3250,1122,3247,1038,3,84
2021-03-12,Ballerup,M,1552,505,1548,457,4,48
2021-03-12,Brøndby,K,2394,873,2385,832,9,41
2021-03-12,Brøndby,M,1191,381,1188,346,3,35
2021-03-12,Dragør,K,945,416,922,369,23,47
2021-03-12,Dragør,M,536,198,520,166,16,32
2021-03-12,Gentofte,K,5023,2144,5015,2061,8,83
2021-03-12,Gentofte,M,2516,983,2513,937,3,46
2021-03-12,Gladsaxe,K,4910,2010,4900,1954,10,56
2021-03-12,Gladsaxe,M,2223,847,2216,812,7,35
2021-03-12,Glostrup,K,1903,846,1901,780,2,66
2021-03-12,Glostrup,M,934,452,933,408,1,44
2021-03-12,Herlev,K,2296,981,2288,935,8,46
2021-03-12,Herlev,M,948,318,947,301,1,17
2021-03-12,Albertslund,K,1738,813,1737,746,1,67
2021-03-12,Albertslund,M,890,414,889,371,1,43
2021-03-12,Hvidovre,K,3882,1750,3875,1625,7,125
2021-03-12,Hvidovre,M,1885,747,1882,685,3,62
2021-03-12,Høje Tåstrup,K,3191,1407,3167,1299,24,108
2021-03-12,Høje Tåstrup,M,1745,887,1736,802,9,85
2021-03-12,Lyngby-Taarbæk,K,4025,1553,4018,1482,7,71
2021-03-12,Lyngby-Taarbæk,M,1882,697,1877,656,5,41
2021-03-12,Rødovre,K,2991,1105,2971,961,20,144
2021-03-12,Rødovre,M,1259,408,1253,358,6,50
2021-03-12,Ishøj,K,1289,502,1282,465,7,37
2021-03-12,Ishøj,M,636,250,635,222,1,28
2021-03-12,Tårnby,K,2847,1176,2841,1064,6,112
2021-03-12,Tårnby,M,1400,462,1400,389,0,73
2021-03-12,Vallensbæk,K,1082,432,1077,395,5,37
2021-03-12,Vallensbæk,M,624,267,623,248,1,19
2021-03-12,Furesø,K,3062,1197,3043,1099,19,98
2021-03-12,Furesø,M,1497,534,1486,484,11,50
2021-03-12,Allerød,K,1837,642,1833,612,4,30
2021-03-12,Allerød,M,957,328,956,296,1,32
2021-03-12,Fredensborg,K,2935,1238,2913,1187,22,51
2021-03-12,Fredensborg,M,1545,561,1521,515,24,46
2021-03-12,Helsingør,K,4702,1874,4682,1694,20,180
2021-03-12,Helsingør,M,2459,905,2450,782,9,123
2021-03-12,Hillerød,K,4136,1739,4122,1682,14,57
2021-03-12,Hillerød,M,2039,798,2034,713,5,85
2021-03-12,Hørsholm,K,1938,760,1933,732,5,28
2021-03-12,Hørsholm,M,1072,391,1071,360,1,31
2021-03-12,Rudersdal,K,4127,1582,4121,1479,6,103
2021-03-12,Rudersdal,M,2190,761,2188,707,2,54
2021-03-12,Egedal,K,2713,1020,2706,959,7,61
2021-03-12,Egedal,M,1212,408,1209,357,3,51
2021-03-12,Frederikssund,K,3500,1291,3471,1215,29,76
2021-03-12,Frederikssund,M,1647,618,1618,573,29,45
2021-03-12,Greve,K,3027,1307,3019,1234,8,73
2021-03-12,Greve,M,1575,619,1565,533,10,86
2021-03-12,Køge,K,3847,1894,3807,1829,40,65
2021-03-12,Køge,M,1870,817,1849,774,21,43
2021-03-12,Halsnæs,K,2448,838,2441,818,7,20
2021-03-12,Halsnæs,M,1297,414,1290,370,7,44
2021-03-12,Roskilde,K,6063,2948,6019,2907,44,41
2021-03-12,Roskilde,M,3055,1346,3008,1324,47,22
2021-03-12,Solrød,K,1369,666,1366,644,3,22
2021-03-12,Solrød,M,728,310,727,295,1,15
2021-03-12,Gribskov,K,3024,1166,3017,1115,7,51
2021-03-12,Gribskov,M,1664,603,1657,544,7,59
2021-03-12,Odsherred,K,2357,983,2340,926,17,57
2021-03-12,Odsherred,M,1288,561,1281,520,7,41
2021-03-12,Holbæk,K,5027,2364,4954,2250,73,114
2021-03-12,Holbæk,M,2336,1023,2289,961,47,62
2021-03-12,Faxe,K,2271,1065,2266,1043,5,22
2021-03-12,Faxe,M,1167,482,1162,465,5,17
2021-03-12,Kalundborg,K,3114,1317,3101,1241,13,76
2021-03-12,Kalundborg,M,1479,678,1468,628,11,50
2021-03-12,Ringsted,K,2099,1002,2066,954,33,48
2021-03-12,Ringsted,M,928,442,897,413,31,29
2021-03-12,Slagelse,K,5707,2608,5656,2532,51,76
2021-03-12,Slagelse,M,2506,1108,2460,1070,46,38
2021-03-12,Stevns,K,1530,669,1508,646,22,23
2021-03-12,Stevns,M,809,283,777,273,32,10
2021-03-12,Sorø,K,2170,927,2136,907,34,20
2021-03-12,Sorø,M,972,425,943,403,29,22
2021-03-12,Lejre,K,1924,917,1916,890,8,27
2021-03-12,Lejre,M,935,364,928,347,7,17
2021-03-12,Lolland,K,2671,1297,2607,1294,64,3
2021-03-12,Lolland,M,1471,761,1438,759,33,2
2021-03-12,Næstved,K,5790,2809,5774,2802,16,7
2021-03-12,Næstved,M,2662,1247,2648,1241,14,6
2021-03-12,Guldborgsund,K,4570,2044,4562,2032,8,12
2021-03-12,Guldborgsund,M,2356,1063,2345,1059,11,4
2021-03-12,Vordingborg,K,2977,1277,2974,1271,3,6
2021-03-12,Vordingborg,M,1609,719,1603,714,6,5
2021-03-12,Bornholm,K,3172,1221,3156,1183,16,38
2021-03-12,Bornholm,M,1568,523,1563,492,5,31
2021-03-12,Middelfart,K,3080,1175,3068,1174,12,1
2021-03-12,Middelfart,M,1684,519,1675,516,9,3
2021-03-12,Assens,K,2828,932,2811,925,17,7
2021-03-12,Assens,M,1313,364,1288,362,25,2
2021-03-12,Faaborg-Midtfyn,K,3659,1312,3627,1271,32,41
2021-03-12,Faaborg-Midtfyn,M,1710,470,1683,457,27,13
2021-03-12,Kerteminde,K,1727,607,1694,588,33,19
2021-03-12,Kerteminde,M,763,227,732,222,31,5
2021-03-12,Nyborg,K,2332,721,2297,706,35,15
2021-03-12,Nyborg,M,1077,317,1038,304,39,13
2021-03-12,Odense,K,14066,5133,13903,5059,163,74
2021-03-12,Odense,M,6710,2155,6595,2134,115,21
2021-03-12,Svendborg,K,4966,2388,4874,2372,92,16
2021-03-12,Svendborg,M,2335,941,2248,934,87,7
2021-03-12,Nordfyn,K,2035,657,1994,651,41,6
2021-03-12,Nordfyn,M,994,232,966,231,28,1
2021-03-12,Langeland,K,1077,423,1028,406,49,17
2021-03-12,Langeland,M,512,174,469,169,43,5
2021-03-12,Ærø,K,571,226,509,224,62,2
2021-03-12,Ærø,M,333,81,232,81,101,0
2021-03-12,Haderslev,K,3502,1405,3472,1380,30,25
2021-03-12,Haderslev,M,1748,588,1739,566,9,22
2021-03-12,Billund,K,1576,598,1575,597,1,1
2021-03-12,Billund,M,823,212,822,212,1,0
2021-03-12,Sønderborg,K,4755,1988,4711,1968,44,20
2021-03-12,Sønderborg,M,2399,609,2347,600,52,9
2021-03-12,Tønder,K,2415,1077,2404,1039,11,38
2021-03-12,Tønder,M,1123,395,1112,370,11,25
2021-03-12,Esbjerg,K,8303,2992,8278,2992,25,0
2021-03-12,Esbjerg,M,4362,1260,4354,1260,8,0
2021-03-12,Fanø,K,249,84,248,84,1,0
2021-03-12,Fanø,M,134,51,134,51,0,0
2021-03-12,Varde,K,3520,1109,3518,1109,2,0
2021-03-12,Varde,M,1807,448,1806,447,1,1
2021-03-12,Vejen,K,2999,1061,2992,1060,7,1
2021-03-12,Vejen,M,1549,490,1547,490,2,0
2021-03-12,Aabenraa,K,3306,1297,3285,1297,21,0
2021-03-12,Aabenraa,M,1708,513,1676,513,32,0
2021-03-12,Fredericia,K,3667,1376,3664,1373,3,3
2021-03-12,Fredericia,M,1935,692,1933,691,2,1
2021-03-12,Horsens,K,5727,2509,5687,2424,40,85
2021-03-12,Horsens,M,2490,1013,2462,950,28,63
2021-03-12,Kolding,K,5821,2339,5805,2337,16,2
2021-03-12,Kolding,M,3099,1039,3096,1039,3,0
2021-03-12,Vejle,K,7578,2926,7556,2926,22,0
2021-03-12,Vejle,M,3913,1348,3910,1347,3,1
2021-03-12,Herning,K,6130,3060,6124,3051,6,9
2021-03-12,Herning,M,2647,1133,2644,1131,3,2
2021-03-12,Holstebro,K,4393,1986,4386,1964,7,22
2021-03-12,Holstebro,M,1845,763,1838,743,7,20
2021-03-12,Lemvig,K,1400,715,1397,715,3,0
2021-03-12,Lemvig,M,666,281,664,280,2,1
2021-03-12,Struer,K,1548,691,1546,691,2,0
2021-03-12,Struer,M,756,307,754,307,2,0
2021-03-12,Syddjurs,K,2878,1363,2806,1349,72,14
2021-03-12,Syddjurs,M,1494,640,1458,636,36,4
2021-03-12,Norddjurs,K,2763,1483,2694,1456,69,27
2021-03-12,Norddjurs,M,1320,619,1280,592,40,27
2021-03-12,Favrskov,K,3196,1417,3163,1414,33,3
2021-03-12,Favrskov,M,1320,522,1294,518,26,4
2021-03-12,Odder,K,1738,879,1732,867,6,12
2021-03-12,Odder,M,799,391,794,379,5,12
2021-03-12,Randers,K,7004,3051,6912,3029,92,22
2021-03-12,Randers,M,2991,1248,2919,1241,72,7
2021-03-12,Silkeborg,K,6225,2837,6206,2749,19,88
2021-03-12,Silkeborg,M,2905,1211,2896,1157,9,54
2021-03-12,Samsø,K,392,286,392,286,0,0
2021-03-12,Samsø,M,240,163,239,163,1,0
2021-03-12,Skanderborg,K,3852,1562,3821,1541,31,21
2021-03-12,Skanderborg,M,1717,718,1692,706,25,12
2021-03-12,Århus,K,21731,8323,21547,8026,184,297
2021-03-12,Århus,M,10104,3841,10003,3655,101,186
2021-03-12,Ikast-Brande,K,2444,1255,2437,1251,7,4
2021-03-12,Ikast-Brande,M,1139,458,1134,456,5,2
2021-03-12,Ringkøbing-Skjern,K,3808,1995,3806,1995,2,0
2021-03-12,Ringkøbing-Skjern,M,1750,824,1749,824,1,0
2021-03-12,Hedensted,K,2951,1516,2938,1491,13,25
2021-03-12,Hedensted,M,1281,605,1269,595,12,10
2021-03-12,Morsø,K,1743,811,1698,811,45,0
2021-03-12,Morsø,M,898,362,844,362,54,0
2021-03-12,Skive,K,3230,1685,3218,1683,12,2
2021-03-12,Skive,M,1626,775,1619,773,7,2
2021-03-12,Thisted,K,3055,1262,2990,1259,65,3
2021-03-12,Thisted,M,1369,420,1313,418,56,2
2021-03-12,Viborg,K,7059,3405,7027,3234,32,171
2021-03-12,Viborg,M,3167,1332,3145,1229,22,103
2021-03-12,Brønderslev,K,2686,1072,2650,1069,36,3
2021-03-12,Brønderslev,M,1096,391,1070,391,26,0
2021-03-12,Frederikshavn,K,4215,1774,4205,1766,10,8
2021-03-12,Frederikshavn,M,1945,616,1935,613,10,3
2021-03-12,Vesthimmerland,K,2684,1119,2643,1102,41,17
2021-03-12,Vesthimmerland,M,1255,395,1198,377,57,18
2021-03-12,Læsø,K,172,87,172,87,0,0
2021-03-12,Læsø,M,114,31,114,31,0,0
2021-03-12,Rebild,K,2058,972,2024,839,34,133
2021-03-12,Rebild,M,859,379,821,248,38,131
2021-03-12,Mariagerfjord,K,2906,1137,2869,1104,37,33
2021-03-12,Mariagerfjord,M,1469,499,1431,469,38,30
2021-03-12,Jammerbugt,K,2591,1083,2542,953,49,130
2021-03-12,Jammerbugt,M,1219,500,1186,369,33,131
2021-03-12,Aalborg,K,15061,5670,14917,5596,144,74
2021-03-12,Aalborg,M,7042,2419,6948,2325,94,94
2021-03-12,Hjørring,K,5189,2030,5125,2026,64,4
2021-03-12,Hjørring,M,2180,646,2125,646,55,0
