"Vaccinedato","geo","Antal påbegyndt vacc. personer","Antal borgere","Påbegyndtvacc. (%)","Kumuleret antal påbegyndt vacc."
2020-12-27,Nationalt,6442,5842270,0.11,6442
2020-12-28,Nationalt,1991,5842270,0.14,8433
2020-12-29,Nationalt,8897,5842270,0.30,17330
2020-12-30,Nationalt,11409,5842270,0.49,28739
2020-12-31,Nationalt,6130,5842270,0.60,34869
2021-01-01,Nationalt,2323,5842270,0.64,37192
2021-01-02,Nationalt,8821,5842270,0.79,46013
2021-01-03,Nationalt,5970,5842270,0.89,51983
2021-01-04,Nationalt,2396,5842270,0.93,54379
2021-01-05,Nationalt,13452,5842270,1.16,67831
2021-01-06,Nationalt,19653,5842270,1.50,87484
2021-01-07,Nationalt,17406,5842270,1.80,104890
2021-01-08,Nationalt,8439,5842270,1.94,113329
2021-01-09,Nationalt,1900,5842270,1.97,115229
2021-01-10,Nationalt,813,5842270,1.99,116042
2021-01-11,Nationalt,657,5842270,2.00,116699
2021-01-12,Nationalt,463,5842270,2.01,117162
2021-01-13,Nationalt,12708,5842270,2.22,129870
2021-01-14,Nationalt,17883,5842270,2.53,147753
2021-01-15,Nationalt,15191,5842270,2.79,162944
2021-01-16,Nationalt,4602,5842270,2.87,167546
2021-01-17,Nationalt,2525,5842270,2.91,170071
2021-01-18,Nationalt,3880,5842270,2.98,173951
2021-01-19,Nationalt,2480,5842270,3.02,176431
2021-01-20,Nationalt,1506,5842270,3.05,177937
2021-01-21,Nationalt,1517,5842270,3.07,179454
2021-01-22,Nationalt,665,5842270,3.08,180119
2021-01-23,Nationalt,784,5842270,3.10,180903
2021-01-24,Nationalt,614,5842270,3.11,181517
2021-01-25,Nationalt,261,5842270,3.11,181778
2021-01-26,Nationalt,213,5842270,3.12,181991
2021-01-27,Nationalt,209,5842270,3.12,182200
2021-01-28,Nationalt,236,5842270,3.12,182436
2021-01-29,Nationalt,1134,5842270,3.14,183570
2021-01-30,Nationalt,1227,5842270,3.16,184797
2021-01-31,Nationalt,1249,5842270,3.18,186046
2021-02-01,Nationalt,756,5842270,3.20,186802
2021-02-02,Nationalt,2043,5842270,3.23,188845
2021-02-03,Nationalt,1551,5842270,3.26,190396
2021-02-04,Nationalt,1440,5842270,3.28,191836
2021-02-05,Nationalt,1586,5842270,3.31,193422
2021-02-06,Nationalt,1040,5842270,3.33,194462
2021-02-07,Nationalt,1913,5842270,3.36,196375
2021-02-08,Nationalt,2556,5842270,3.41,198931
2021-02-09,Nationalt,3560,5842270,3.47,202491
2021-02-10,Nationalt,3285,5842270,3.52,205776
2021-02-11,Nationalt,5665,5842270,3.62,211441
2021-02-12,Nationalt,12043,5842270,3.83,223484
2021-02-13,Nationalt,6554,5842270,3.94,230038
2021-02-14,Nationalt,6236,5842270,4.04,236274
2021-02-15,Nationalt,13848,5842270,4.28,250122
2021-02-16,Nationalt,13202,5842270,4.51,263324
2021-02-17,Nationalt,10496,5842270,4.69,273820
2021-02-18,Nationalt,11487,5842270,4.88,285307
2021-02-19,Nationalt,13908,5842270,5.12,299215
2021-02-20,Nationalt,10511,5842270,5.30,309726
2021-02-21,Nationalt,10798,5842270,5.49,320524
2021-02-22,Nationalt,13501,5842270,5.72,334025
2021-02-23,Nationalt,14398,5842270,5.96,348423
2021-02-24,Nationalt,13691,5842270,6.20,362114
2021-02-25,Nationalt,14445,5842270,6.45,376559
2021-02-26,Nationalt,35938,5842270,7.06,412497
2021-02-27,Nationalt,6656,5842270,7.17,419153
2021-02-28,Nationalt,10973,5842270,7.36,430126
2021-03-01,Nationalt,19736,5842270,7.70,449862
2021-03-02,Nationalt,16690,5842270,7.99,466552
2021-03-03,Nationalt,12996,5842270,8.21,479548
2021-03-04,Nationalt,17252,5842270,8.50,496800
2021-03-05,Nationalt,16640,5842270,8.79,513440
2021-03-06,Nationalt,14634,5842270,9.04,528074
2021-03-07,Nationalt,12077,5842270,9.25,540151
2021-03-08,Nationalt,9421,5842270,9.41,549572
2021-03-09,Nationalt,10933,5842270,9.59,560505
2021-03-10,Nationalt,11972,5842270,9.80,572477
2021-03-11,Nationalt,4420,5842270,9.87,576897
