"Vaccinedato","geo","Antal færdigvacc. personer","Antal borgere","Færdigvacc. (%)","Kumuleret antal færdigvacc."
2021-01-15,Nationalt,5,5842270,0.00,5
2021-01-16,Nationalt,7,5842270,0.00,12
2021-01-17,Nationalt,711,5842270,0.01,723
2021-01-18,Nationalt,2129,5842270,0.05,2852
2021-01-19,Nationalt,2084,5842270,0.08,4936
2021-01-20,Nationalt,1882,5842270,0.12,6818
2021-01-21,Nationalt,2350,5842270,0.16,9168
2021-01-22,Nationalt,5645,5842270,0.25,14813
2021-01-23,Nationalt,7164,5842270,0.38,21977
2021-01-24,Nationalt,6530,5842270,0.49,28507
2021-01-25,Nationalt,2448,5842270,0.53,30955
2021-01-26,Nationalt,1744,5842270,0.56,32699
2021-01-27,Nationalt,4361,5842270,0.63,37060
2021-01-28,Nationalt,8113,5842270,0.77,45173
2021-01-29,Nationalt,18313,5842270,1.09,63486
2021-01-30,Nationalt,12960,5842270,1.31,76446
2021-01-31,Nationalt,12285,5842270,1.52,88731
2021-02-01,Nationalt,7869,5842270,1.65,96600
2021-02-02,Nationalt,3023,5842270,1.71,99623
2021-02-03,Nationalt,6181,5842270,1.81,105804
2021-02-04,Nationalt,10918,5842270,2.00,116722
2021-02-05,Nationalt,13472,5842270,2.23,130194
2021-02-06,Nationalt,6759,5842270,2.34,136953
2021-02-07,Nationalt,3639,5842270,2.41,140592
2021-02-08,Nationalt,7051,5842270,2.53,147643
2021-02-09,Nationalt,4915,5842270,2.61,152558
2021-02-10,Nationalt,3919,5842270,2.68,156477
2021-02-11,Nationalt,2453,5842270,2.72,158930
2021-02-12,Nationalt,7607,5842270,2.85,166537
2021-02-13,Nationalt,976,5842270,2.87,167513
2021-02-14,Nationalt,631,5842270,2.88,168144
2021-02-15,Nationalt,3137,5842270,2.93,171281
2021-02-16,Nationalt,1327,5842270,2.95,172608
2021-02-17,Nationalt,429,5842270,2.96,173037
2021-02-18,Nationalt,302,5842270,2.97,173339
2021-02-19,Nationalt,966,5842270,2.98,174305
2021-02-20,Nationalt,577,5842270,2.99,174882
2021-02-21,Nationalt,350,5842270,3.00,175232
2021-02-22,Nationalt,1083,5842270,3.02,176315
2021-02-23,Nationalt,1952,5842270,3.05,178267
2021-02-24,Nationalt,1971,5842270,3.09,180238
2021-02-25,Nationalt,634,5842270,3.10,180872
2021-02-26,Nationalt,993,5842270,3.11,181865
2021-02-27,Nationalt,1483,5842270,3.14,183348
2021-02-28,Nationalt,1428,5842270,3.16,184776
2021-03-01,Nationalt,1053,5842270,3.18,185829
2021-03-02,Nationalt,1298,5842270,3.20,187127
2021-03-03,Nationalt,1021,5842270,3.22,188148
2021-03-04,Nationalt,1814,5842270,3.25,189962
2021-03-05,Nationalt,5657,5842270,3.35,195619
2021-03-06,Nationalt,4010,5842270,3.42,199629
2021-03-07,Nationalt,4357,5842270,3.49,203986
2021-03-08,Nationalt,6442,5842270,3.60,210428
2021-03-09,Nationalt,7239,5842270,3.73,217667
2021-03-10,Nationalt,7215,5842270,3.85,224882
2021-03-11,Nationalt,7684,5842270,3.98,232566
