"Regionsnavn";"Aldersgruppe";"sex";"Antal første vacc.";"Antal faerdigvacc."
Hovedstaden;0-9;K;11989;2
Hovedstaden;0-9;M;12628;2
Hovedstaden;10-19;K;72149;60375
Hovedstaden;10-19;M;74920;62453
Hovedstaden;20-29;K;120025;115603
Hovedstaden;20-29;M;113217;108471
Hovedstaden;30-39;K;109866;105766
Hovedstaden;30-39;M;107723;104172
Hovedstaden;40-49;K;110416;108567
Hovedstaden;40-49;M;107417;105616
Hovedstaden;50-59;K;113523;112524
Hovedstaden;50-59;M;112573;111439
Hovedstaden;60-69;K;90002;89567
Hovedstaden;60-69;M;85372;84875
Hovedstaden;70-79;K;83566;83272
Hovedstaden;70-79;M;70252;70021
Hovedstaden;80-89;K;38851;38695
Hovedstaden;80-89;M;26340;26257
Hovedstaden;90+;K;9106;9042
Hovedstaden;90+;M;3354;3335
Midtjylland;0-9;K;10810;4
Midtjylland;0-9;M;11494;1
Midtjylland;10-19;K;63210;52483
Midtjylland;10-19;M;65357;54028
Midtjylland;20-29;K;79322;76628
Midtjylland;20-29;M;80809;77704
Midtjylland;30-39;K;67210;64985
Midtjylland;30-39;M;68556;66410
Midtjylland;40-49;K;76201;75353
Midtjylland;40-49;M;75074;74100
Midtjylland;50-59;K;84302;83787
Midtjylland;50-59;M;84856;84342
Midtjylland;60-69;K;74727;74463
Midtjylland;60-69;M;72925;72675
Midtjylland;70-79;K;65254;65147
Midtjylland;70-79;M;60879;60764
Midtjylland;80-89;K;29765;29685
Midtjylland;80-89;M;22980;22926
Midtjylland;90+;K;6677;6643
Midtjylland;90+;M;3041;3030
Nordjylland;0-9;K;3816;1
Nordjylland;0-9;M;4021;0
Nordjylland;10-19;K;25805;21732
Nordjylland;10-19;M;27242;22904
Nordjylland;20-29;K;31339;30087
Nordjylland;20-29;M;35082;33549
Nordjylland;30-39;K;27296;26393
Nordjylland;30-39;M;28547;27498
Nordjylland;40-49;K;31765;31405
Nordjylland;40-49;M;31932;31470
Nordjylland;50-59;K;37990;37752
Nordjylland;50-59;M;38347;38039
Nordjylland;60-69;K;36073;35924
Nordjylland;60-69;M;35425;35270
Nordjylland;70-79;K;32199;32130
Nordjylland;70-79;M;30471;30402
Nordjylland;80-89;K;15032;14993
Nordjylland;80-89;M;11813;11773
Nordjylland;90+;K;3418;3402
Nordjylland;90+;M;1608;1595
Sjælland;0-9;K;5116;2
Sjælland;0-9;M;5601;1
Sjælland;10-19;K;37100;31748
Sjælland;10-19;M;39390;33520
Sjælland;20-29;K;30240;28878
Sjælland;20-29;M;33250;31712
Sjælland;30-39;K;36270;34834
Sjælland;30-39;M;35317;33975
Sjælland;40-49;K;49124;48427
Sjælland;40-49;M;46753;46037
Sjælland;50-59;K;59738;59289
Sjælland;50-59;M;60082;59618
Sjælland;60-69;K;53115;52901
Sjælland;60-69;M;51527;51302
Sjælland;70-79;K;50172;50060
Sjælland;70-79;M;45830;45736
Sjælland;80-89;K;21603;21534
Sjælland;80-89;M;16718;16683
Sjælland;90+;K;4418;4398
Sjælland;90+;M;1951;1946
Syddanmark;0-9;K;8750;2
Syddanmark;0-9;M;9532;5
Syddanmark;10-19;K;56215;47143
Syddanmark;10-19;M;58208;48524
Syddanmark;20-29;K;56932;54526
Syddanmark;20-29;M;61187;58408
Syddanmark;30-39;K;56269;53980
Syddanmark;30-39;M;56757;54597
Syddanmark;40-49;K;69299;68393
Syddanmark;40-49;M;67373;66251
Syddanmark;50-59;K;81432;80879
Syddanmark;50-59;M;82430;81780
Syddanmark;60-69;K;74173;73905
Syddanmark;60-69;M;72965;72677
Syddanmark;70-79;K;66004;65842
Syddanmark;70-79;M;61321;61162
Syddanmark;80-89;K;32013;31932
Syddanmark;80-89;M;24458;24387
Syddanmark;90+;K;7123;7072
Syddanmark;90+;M;3160;3149
