"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2021-12-20;København;K;255933;244037;91493;255435;243932;89388;498;105;2105
2021-12-20;København;M;242882;230781;84781;242357;230662;82591;525;119;2190
2021-12-20;Frederiksberg;K;45604;43670;21235;45561;43649;20994;43;21;241
2021-12-20;Frederiksberg;M;39940;37975;17513;39870;37960;17233;70;15;280
2021-12-20;Ballerup;K;19818;18910;9575;19771;18903;9360;47;7;215
2021-12-20;Ballerup;M;18353;17463;7505;18279;17456;7273;74;7;232
2021-12-20;Brøndby;K;13117;12514;6227;13092;12509;6091;25;5;136
2021-12-20;Brøndby;M;12154;11569;5138;12138;11560;4986;16;9;152
2021-12-20;Dragør;K;6202;5892;3487;6161;5890;3432;41;2;55
2021-12-20;Dragør;M;5787;5474;2986;5744;5472;2926;43;2;60
2021-12-20;Gentofte;K;32210;30470;17963;32159;30453;17679;51;17;284
2021-12-20;Gentofte;M;28898;27165;15074;28841;27148;14769;57;17;305
2021-12-20;Gladsaxe;K;27642;26187;13306;27578;26177;13001;64;10;305
2021-12-20;Gladsaxe;M;26614;25118;10908;26532;25106;10605;82;12;303
2021-12-20;Glostrup;K;9149;8731;4504;9138;8728;4402;11;3;102
2021-12-20;Glostrup;M;8788;8352;3617;8774;8346;3525;14;6;92
2021-12-20;Herlev;K;11549;11008;5896;11532;11003;5787;17;5;109
2021-12-20;Herlev;M;10651;10040;4556;10625;10036;4440;26;4;116
2021-12-20;Albertslund;K;10303;9732;4779;10295;9725;4656;8;7;123
2021-12-20;Albertslund;M;9848;9215;3915;9839;9210;3791;9;5;124
2021-12-20;Hvidovre;K;20808;19740;9943;20725;19722;9722;83;18;221
2021-12-20;Hvidovre;M;19788;18660;8351;19719;18647;8110;69;13;241
2021-12-20;Høje Tåstrup;K;19555;18521;8774;19523;18495;8506;32;26;268
2021-12-20;Høje Tåstrup;M;19191;18109;7443;19163;18089;7122;28;20;321
2021-12-20;Lyngby-Taarbæk;K;24469;23132;12877;24400;23124;12539;69;8;338
2021-12-20;Lyngby-Taarbæk;M;23263;21889;10614;23170;21880;10277;93;9;337
2021-12-20;Rødovre;K;16327;15530;8012;16293;15520;7859;34;10;153
2021-12-20;Rødovre;M;15052;14262;6463;15022;14258;6278;30;4;185
2021-12-20;Ishøj;K;8078;7647;3650;8072;7641;3588;6;6;62
2021-12-20;Ishøj;M;7772;7304;3167;7769;7298;3082;3;6;85
2021-12-20;Tårnby;K;17231;16364;8331;17161;16361;8167;70;3;164
2021-12-20;Tårnby;M;16318;15394;6979;16229;15390;6775;89;4;204
2021-12-20;Vallensbæk;K;6246;5889;3003;6235;5884;2924;11;5;79
2021-12-20;Vallensbæk;M;6053;5681;2627;6044;5676;2535;9;5;92
2021-12-20;Furesø;K;17303;16337;9263;17249;16333;9086;54;4;177
2021-12-20;Furesø;M;16202;15163;7662;16138;15156;7470;64;7;192
2021-12-20;Allerød;K;11118;10522;5650;11088;10520;5517;30;2;133
2021-12-20;Allerød;M;10515;9900;4777;10474;9898;4630;41;2;147
2021-12-20;Fredensborg;K;17158;16339;8738;17127;16335;8553;31;4;185
2021-12-20;Fredensborg;M;15708;14906;7283;15671;14904;7121;37;2;162
2021-12-20;Helsingør;K;26595;25480;13897;26586;25476;13691;9;4;206
2021-12-20;Helsingør;M;24298;23151;11214;24288;23148;11007;10;3;207
2021-12-20;Hillerød;K;22295;21180;10348;22232;21174;10090;63;6;258
2021-12-20;Hillerød;M;21029;19898;8314;20970;19894;8070;59;4;244
2021-12-20;Hørsholm;K;11176;10714;6464;11155;10714;6348;21;0;116
2021-12-20;Hørsholm;M;9659;9204;5094;9640;9200;4982;19;4;112
2021-12-20;Rudersdal;K;24588;23315;13589;24536;23309;13379;52;6;210
2021-12-20;Rudersdal;M;23067;21734;11654;23011;21725;11435;56;9;219
2021-12-20;Egedal;K;18465;17563;9230;18422;17553;8914;43;10;316
2021-12-20;Egedal;M;17824;16887;7900;17766;16881;7566;58;6;334
2021-12-20;Frederikssund;K;19442;18683;10287;19398;18679;10101;44;4;186
2021-12-20;Frederikssund;M;18492;17651;8522;18443;17649;8284;49;2;238
2021-12-20;Greve;K;20482;19508;10267;20450;19497;9887;32;11;380
2021-12-20;Greve;M;19523;18481;8816;19489;18470;8425;34;11;391
2021-12-20;Køge;K;25209;24160;11644;25152;24150;11182;57;10;462
2021-12-20;Køge;M;24297;23182;9544;24255;23169;9083;42;13;461
2021-12-20;Halsnæs;K;13054;12562;7040;13032;12559;6910;22;3;130
2021-12-20;Halsnæs;M;12533;12030;5875;12514;12030;5745;19;0;130
2021-12-20;Roskilde;K;37998;36303;18688;37927;36289;17783;71;14;905
2021-12-20;Roskilde;M;35729;33905;15385;35656;33890;14441;73;15;944
2021-12-20;Solrød;K;9780;9366;4726;9745;9360;4539;35;6;187
2021-12-20;Solrød;M;9310;8810;4063;9287;8807;3865;23;3;198
2021-12-20;Gribskov;K;17007;16357;8621;16974;16355;8458;33;2;163
2021-12-20;Gribskov;M;16598;15946;7433;16562;15944;7264;36;2;169
2021-12-20;Odsherred;K;13722;13261;6562;13703;13256;6390;19;5;172
2021-12-20;Odsherred;M;13561;13076;5758;13547;13071;5579;14;5;179
2021-12-20;Holbæk;K;30401;29005;14126;30351;28988;13605;50;17;521
2021-12-20;Holbæk;M;29218;27831;11392;29154;27807;10776;64;24;616
2021-12-20;Faxe;K;14898;14319;6945;14877;14314;6574;21;5;371
2021-12-20;Faxe;M;14933;14298;6089;14916;14284;5675;17;14;414
2021-12-20;Kalundborg;K;19647;18892;8929;19607;18887;8637;40;5;292
2021-12-20;Kalundborg;M;19526;18635;7591;19480;18624;7296;46;11;295
2021-12-20;Ringsted;K;13979;13297;5716;13952;13287;5363;27;10;353
2021-12-20;Ringsted;M;13654;12923;4764;13618;12921;4405;36;2;359
2021-12-20;Slagelse;K;32424;30980;15291;32361;30961;14715;63;19;576
2021-12-20;Slagelse;M;31442;29843;12232;31363;29820;11628;79;23;604
2021-12-20;Stevns;K;9550;9157;4472;9538;9155;4259;12;2;213
2021-12-20;Stevns;M;9562;9151;3902;9552;9150;3692;10;1;210
2021-12-20;Sorø;K;12473;11925;5852;12446;11921;5611;27;4;241
2021-12-20;Sorø;M;12215;11565;4867;12191;11560;4575;24;5;292
2021-12-20;Lejre;K;11822;11253;6015;11807;11246;5755;15;7;260
2021-12-20;Lejre;M;11507;10943;5260;11491;10941;4960;16;2;300
2021-12-20;Lolland;K;16276;15636;8880;16242;15625;8597;34;11;283
2021-12-20;Lolland;M;16134;15455;7919;16107;15441;7616;27;14;303
2021-12-20;Næstved;K;34748;33170;16396;34696;33143;15642;52;27;754
2021-12-20;Næstved;M;33316;31691;13531;33270;31666;12619;46;25;912
2021-12-20;Guldborgsund;K;24824;23842;12852;24759;23826;12396;65;16;456
2021-12-20;Guldborgsund;M;24264;23249;10775;24213;23225;10274;51;24;501
2021-12-20;Vordingborg;K;18663;17997;9217;18638;17987;8814;25;10;403
2021-12-20;Vordingborg;M;18228;17492;8052;18196;17485;7612;32;7;440
2021-12-20;Bornholm;K;17051;16387;10007;17016;16383;9878;35;4;129
2021-12-20;Bornholm;M;16519;15720;8500;16460;15710;8355;59;10;145
2021-12-20;Middelfart;K;16815;15938;8662;16796;15927;8533;19;11;129
2021-12-20;Middelfart;M;16528;15601;7327;16516;15588;7171;12;13;156
