"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-04;Nationalt;1;5854725;0.00;1
2021-01-07;Nationalt;1;5854725;0.00;2
2021-01-08;Nationalt;1;5854725;0.00;3
2021-01-09;Nationalt;1;5854725;0.00;4
2021-01-12;Nationalt;1;5854725;0.00;5
2021-01-13;Nationalt;1;5854725;0.00;6
2021-01-14;Nationalt;1;5854725;0.00;7
2021-01-15;Nationalt;5;5854725;0.00;12
2021-01-16;Nationalt;8;5854725;0.00;20
2021-01-17;Nationalt;667;5854725;0.01;687
2021-01-18;Nationalt;2045;5854725;0.05;2732
2021-01-19;Nationalt;1992;5854725;0.08;4724
2021-01-20;Nationalt;1798;5854725;0.11;6522
2021-01-21;Nationalt;2263;5854725;0.15;8785
2021-01-22;Nationalt;5526;5854725;0.24;14311
2021-01-23;Nationalt;6824;5854725;0.36;21135
2021-01-24;Nationalt;6224;5854725;0.47;27359
2021-01-25;Nationalt;2383;5854725;0.51;29742
2021-01-26;Nationalt;1677;5854725;0.54;31419
2021-01-27;Nationalt;4246;5854725;0.61;35665
2021-01-28;Nationalt;7992;5854725;0.75;43657
2021-01-29;Nationalt;17819;5854725;1.05;61476
2021-01-30;Nationalt;12480;5854725;1.26;73956
2021-01-31;Nationalt;11781;5854725;1.46;85737
2021-02-01;Nationalt;7710;5854725;1.60;93447
2021-02-02;Nationalt;2949;5854725;1.65;96396
2021-02-03;Nationalt;6088;5854725;1.75;102484
2021-02-04;Nationalt;10748;5854725;1.93;113232
2021-02-05;Nationalt;13132;5854725;2.16;126364
2021-02-06;Nationalt;6634;5854725;2.27;132998
2021-02-07;Nationalt;3582;5854725;2.33;136580
2021-02-08;Nationalt;6919;5854725;2.45;143499
2021-02-09;Nationalt;4796;5854725;2.53;148295
2021-02-10;Nationalt;3841;5854725;2.60;152136
2021-02-11;Nationalt;2433;5854725;2.64;154569
2021-02-12;Nationalt;7587;5854725;2.77;162156
2021-02-13;Nationalt;954;5854725;2.79;163110
2021-02-14;Nationalt;620;5854725;2.80;163730
2021-02-15;Nationalt;3118;5854725;2.85;166848
2021-02-16;Nationalt;1319;5854725;2.87;168167
2021-02-17;Nationalt;427;5854725;2.88;168594
2021-02-18;Nationalt;309;5854725;2.88;168903
2021-02-19;Nationalt;960;5854725;2.90;169863
2021-02-20;Nationalt;574;5854725;2.91;170437
2021-02-21;Nationalt;359;5854725;2.92;170796
2021-02-22;Nationalt;1102;5854725;2.94;171898
2021-02-23;Nationalt;1917;5854725;2.97;173815
2021-02-24;Nationalt;1923;5854725;3.00;175738
2021-02-25;Nationalt;622;5854725;3.01;176360
