"dato";"kommunenavn";"sex";"Paabegyndt vacc. idag";"Faerdigvacc. idag";"Revacc. 1 idag";"Paabegyndt vacc. igaar";"Faerdigvacc. igaar";"Revacc. 1 igaar";"Paabegyndt vacc. difference";"Faerdigvaccineret difference";"Revacc. 1 difference"
2022-02-22;København;K;260752;255409;186394;260772;255410;186259;-20;-1;135
2022-02-22;København;M;247518;241914;174661;247537;241919;174539;-19;-5;122
2022-02-22;Frederiksberg;K;46155;45391;35223;46161;45396;35204;-6;-5;19
2022-02-22;Frederiksberg;M;40583;39755;30205;40588;39757;30199;-5;-2;6
2022-02-22;Ballerup;K;20261;19826;15269;20263;19827;15265;-2;-1;4
2022-02-22;Ballerup;M;18795;18388;13650;18798;18389;13648;-3;-1;2
2022-02-22;Brøndby;K;13427;13062;9570;13430;13065;9569;-3;-3;1
2022-02-22;Brøndby;M;12447;12087;8637;12449;12088;8633;-2;-1;4
2022-02-22;Dragør;K;6326;6181;4822;6327;6181;4823;-1;0;-1
2022-02-22;Dragør;M;5920;5784;4354;5920;5784;4353;0;0;1
2022-02-22;Gentofte;K;32771;32178;24764;32775;32183;24757;-4;-5;7
2022-02-22;Gentofte;M;29462;28846;21637;29463;28845;21631;-1;1;6
2022-02-22;Gladsaxe;K;28244;27662;20699;28248;27660;20696;-4;2;3
2022-02-22;Gladsaxe;M;27293;26643;19293;27300;26648;19290;-7;-5;3
2022-02-22;Glostrup;K;9312;9104;6826;9313;9105;6825;-1;-1;1
2022-02-22;Glostrup;M;8953;8743;6285;8953;8744;6284;0;-1;1
2022-02-22;Herlev;K;11789;11514;8720;11790;11515;8717;-1;-1;3
2022-02-22;Herlev;M;10860;10575;7657;10861;10575;7652;-1;0;5
2022-02-22;Albertslund;K;10553;10254;7289;10553;10251;7285;0;3;4
2022-02-22;Albertslund;M;10084;9755;6773;10085;9755;6773;-1;0;0
2022-02-22;Hvidovre;K;21281;20726;15298;21288;20732;15297;-7;-6;1
2022-02-22;Hvidovre;M;20229;19694;14117;20233;19699;14119;-4;-5;-2
2022-02-22;Høje Tåstrup;K;20052;19575;14242;20055;19575;14237;-3;0;5
2022-02-22;Høje Tåstrup;M;19740;19238;13643;19740;19237;13642;0;1;1
2022-02-22;Lyngby-Taarbæk;K;24865;24371;18873;24866;24373;18866;-1;-2;7
2022-02-22;Lyngby-Taarbæk;M;23747;23190;17284;23751;23191;17279;-4;-1;5
2022-02-22;Rødovre;K;16721;16342;12216;16722;16343;12210;-1;-1;6
2022-02-22;Rødovre;M;15438;15020;10755;15442;15022;10755;-4;-2;0
2022-02-22;Ishøj;K;8234;7987;5455;8234;7987;5453;0;0;2
2022-02-22;Ishøj;M;7958;7705;5218;7960;7705;5215;-2;0;3
2022-02-22;Tårnby;K;17568;17229;13061;17571;17232;13063;-3;-3;-2
2022-02-22;Tårnby;M;16703;16301;11921;16704;16300;11921;-1;1;0
2022-02-22;Vallensbæk;K;6372;6216;4538;6374;6218;4539;-2;-2;-1
2022-02-22;Vallensbæk;M;6177;6021;4303;6175;6021;4303;2;0;0
2022-02-22;Furesø;K;17677;17325;13392;17677;17324;13390;0;1;2
2022-02-22;Furesø;M;16561;16206;12127;16564;16209;12127;-3;-3;0
2022-02-22;Allerød;K;11282;11106;8661;11282;11104;8658;0;2;3
2022-02-22;Allerød;M;10725;10527;8061;10725;10526;8059;0;1;2
2022-02-22;Fredensborg;K;17489;17197;13285;17493;17200;13287;-4;-3;-2
2022-02-22;Fredensborg;M;16077;15751;11994;16079;15750;11994;-2;1;0
2022-02-22;Helsingør;K;26971;26529;20965;26974;26529;20961;-3;0;4
2022-02-22;Helsingør;M;24736;24244;18608;24736;24243;18606;0;1;2
2022-02-22;Hillerød;K;22698;22355;17261;22699;22356;17262;-1;-1;-1
2022-02-22;Hillerød;M;21392;20955;15824;21394;20957;15824;-2;-2;0
2022-02-22;Hørsholm;K;11300;11131;8888;11301;11131;8888;-1;0;0
2022-02-22;Hørsholm;M;9805;9623;7508;9805;9622;7503;0;1;5
2022-02-22;Rudersdal;K;24959;24505;19199;24961;24508;19194;-2;-3;5
2022-02-22;Rudersdal;M;23484;23035;17615;23488;23038;17614;-4;-3;1
2022-02-22;Egedal;K;18809;18506;14060;18809;18502;14053;0;4;7
2022-02-22;Egedal;M;18166;17828;13233;18168;17830;13233;-2;-2;0
2022-02-22;Frederikssund;K;19723;19423;15341;19724;19424;15341;-1;-1;0
2022-02-22;Frederikssund;M;18785;18424;14064;18786;18424;14064;-1;0;0
2022-02-22;Greve;K;20863;20475;15533;20863;20475;15526;0;0;7
2022-02-22;Greve;M;19917;19518;14521;19919;19517;14519;-2;1;2
2022-02-22;Køge;K;25709;25243;19560;25712;25241;19551;-3;2;9
2022-02-22;Køge;M;24759;24255;18178;24761;24254;18169;-2;1;9
2022-02-22;Halsnæs;K;13225;12982;10341;13226;12983;10343;-1;-1;-2
2022-02-22;Halsnæs;M;12763;12509;9754;12764;12510;9753;-1;-1;1
2022-02-22;Roskilde;K;38678;38062;29602;38686;38066;29591;-8;-4;11
2022-02-22;Roskilde;M;36437;35783;26927;36440;35785;26921;-3;-2;6
2022-02-22;Solrød;K;9978;9810;7443;9980;9812;7443;-2;-2;0
2022-02-22;Solrød;M;9519;9328;7003;9521;9329;7004;-2;-1;-1
2022-02-22;Gribskov;K;17320;17050;13661;17320;17050;13659;0;0;2
2022-02-22;Gribskov;M;16870;16578;12981;16874;16581;12983;-4;-3;-2
2022-02-22;Odsherred;K;13920;13714;11229;13922;13715;11227;-2;-1;2
2022-02-22;Odsherred;M;13728;13560;10723;13734;13565;10728;-6;-5;-5
2022-02-22;Holbæk;K;30885;30426;23671;30887;30424;23654;-2;2;17
2022-02-22;Holbæk;M;29845;29320;22012;29846;29321;22011;-1;-1;1
2022-02-22;Faxe;K;15192;14942;11757;15194;14944;11758;-2;-2;-1
2022-02-22;Faxe;M;15236;14950;11352;15237;14950;11352;-1;0;0
2022-02-22;Kalundborg;K;19951;19651;15660;19951;19647;15649;0;4;11
2022-02-22;Kalundborg;M;19844;19517;14919;19844;19514;14913;0;3;6
2022-02-22;Ringsted;K;14254;14005;10779;14255;14006;10780;-1;-1;-1
2022-02-22;Ringsted;M;13971;13730;10242;13973;13732;10244;-2;-2;-2
2022-02-22;Slagelse;K;33056;32449;25418;33060;32448;25409;-4;1;9
2022-02-22;Slagelse;M;31984;31412;23793;31992;31418;23788;-8;-6;5
2022-02-22;Stevns;K;9729;9563;7667;9730;9565;7669;-1;-2;-2
2022-02-22;Stevns;M;9773;9602;7429;9772;9600;7428;1;2;1
2022-02-22;Sorø;K;12708;12548;9873;12709;12547;9870;-1;1;3
2022-02-22;Sorø;M;12446;12251;9256;12450;12255;9257;-4;-4;-1
