"Vaccinedato";"Regionsnavn";"Kumulerede antal færdigvacc.";"Antal borgere";"Vaccinations dækning (%)"
2020-12-29;Hovedstaden;0;1869803;0.00
2021-01-04;Hovedstaden;0;1869803;0.00
2021-01-05;Hovedstaden;1;1869803;0.00
2021-01-07;Hovedstaden;2;1869803;0.00
2021-01-08;Hovedstaden;3;1869803;0.00
2021-01-09;Hovedstaden;5;1869803;0.00
2021-01-11;Hovedstaden;6;1869803;0.00
2021-01-12;Hovedstaden;6;1869803;0.00
2021-01-13;Hovedstaden;8;1869803;0.00
2021-01-14;Hovedstaden;9;1869803;0.00
2021-01-15;Hovedstaden;14;1869803;0.00
2021-01-16;Hovedstaden;16;1869803;0.00
2021-01-17;Hovedstaden;58;1869803;0.00
2021-01-18;Hovedstaden;194;1869803;0.01
2021-01-19;Hovedstaden;365;1869803;0.02
2021-01-20;Hovedstaden;501;1869803;0.03
2021-01-21;Hovedstaden;617;1869803;0.03
2021-01-22;Hovedstaden;699;1869803;0.04
2021-01-23;Hovedstaden;4407;1869803;0.24
2021-01-24;Hovedstaden;7951;1869803;0.43
2021-01-25;Hovedstaden;8179;1869803;0.44
2021-01-26;Hovedstaden;8317;1869803;0.44
2021-01-27;Hovedstaden;8936;1869803;0.48
2021-01-28;Hovedstaden;12610;1869803;0.67
2021-01-29;Hovedstaden;19637;1869803;1.05
2021-01-30;Hovedstaden;23818;1869803;1.27
2021-01-31;Hovedstaden;26197;1869803;1.40
2021-02-01;Hovedstaden;28074;1869803;1.50
2021-02-02;Hovedstaden;28185;1869803;1.51
2021-02-03;Hovedstaden;30985;1869803;1.66
2021-02-04;Hovedstaden;37149;1869803;1.99
2021-02-05;Hovedstaden;41819;1869803;2.24
2021-02-06;Hovedstaden;44718;1869803;2.39
2021-02-07;Hovedstaden;45281;1869803;2.42
2021-02-08;Hovedstaden;46416;1869803;2.48
2021-02-09;Hovedstaden;46463;1869803;2.48
2021-02-10;Hovedstaden;47379;1869803;2.53
2021-02-11;Hovedstaden;47624;1869803;2.55
2021-02-12;Hovedstaden;51754;1869803;2.77
2021-02-13;Hovedstaden;51765;1869803;2.77
2021-02-14;Hovedstaden;51778;1869803;2.77
2021-02-15;Hovedstaden;53138;1869803;2.84
2021-02-16;Hovedstaden;53543;1869803;2.86
2021-02-17;Hovedstaden;53580;1869803;2.87
2021-02-18;Hovedstaden;53662;1869803;2.87
2021-02-19;Hovedstaden;53717;1869803;2.87
2021-02-20;Hovedstaden;53821;1869803;2.88
2021-02-21;Hovedstaden;53926;1869803;2.88
2021-02-22;Hovedstaden;54074;1869803;2.89
2021-02-23;Hovedstaden;54244;1869803;2.90
2021-02-24;Hovedstaden;54326;1869803;2.91
2021-02-25;Hovedstaden;54367;1869803;2.91
2021-02-26;Hovedstaden;54438;1869803;2.91
2021-02-27;Hovedstaden;55445;1869803;2.97
2021-02-28;Hovedstaden;56481;1869803;3.02
2021-03-01;Hovedstaden;56696;1869803;3.03
2021-03-02;Hovedstaden;56949;1869803;3.05
2021-03-03;Hovedstaden;56998;1869803;3.05
