"Vaccinedato";"geo";"Antal påbegyndt vacc. personer";"Antal borgere";"Påbegyndtvacc. (%)";"Kumuleret antal påbegyndt vacc."
2020-12-01;Nationalt;1;5863223;0.00;1
2020-12-16;Nationalt;1;5863223;0.00;2
2020-12-17;Nationalt;1;5863223;0.00;3
2020-12-19;Nationalt;1;5863223;0.00;4
2020-12-21;Nationalt;2;5863223;0.00;6
2020-12-22;Nationalt;3;5863223;0.00;9
2020-12-23;Nationalt;4;5863223;0.00;13
2020-12-24;Nationalt;4;5863223;0.00;17
2020-12-26;Nationalt;3;5863223;0.00;20
2020-12-27;Nationalt;6039;5863223;0.10;6059
2020-12-28;Nationalt;1956;5863223;0.14;8015
2020-12-29;Nationalt;8483;5863223;0.28;16498
2020-12-30;Nationalt;10820;5863223;0.47;27318
2020-12-31;Nationalt;5726;5863223;0.56;33044
2021-01-01;Nationalt;2180;5863223;0.60;35224
2021-01-02;Nationalt;8215;5863223;0.74;43439
2021-01-03;Nationalt;5476;5863223;0.83;48915
2021-01-04;Nationalt;2368;5863223;0.87;51283
2021-01-05;Nationalt;12713;5863223;1.09;63996
2021-01-06;Nationalt;18426;5863223;1.41;82422
2021-01-07;Nationalt;16346;5863223;1.68;98768
2021-01-08;Nationalt;7919;5863223;1.82;106687
2021-01-09;Nationalt;1855;5863223;1.85;108542
2021-01-10;Nationalt;819;5863223;1.87;109361
2021-01-11;Nationalt;660;5863223;1.88;110021
2021-01-12;Nationalt;463;5863223;1.88;110484
2021-01-13;Nationalt;12317;5863223;2.09;122801
2021-01-14;Nationalt;17191;5863223;2.39;139992
2021-01-15;Nationalt;14527;5863223;2.64;154519
2021-01-16;Nationalt;4409;5863223;2.71;158928
2021-01-17;Nationalt;2346;5863223;2.75;161274
2021-01-18;Nationalt;3673;5863223;2.81;164947
2021-01-19;Nationalt;2369;5863223;2.85;167316
2021-01-20;Nationalt;1458;5863223;2.88;168774
2021-01-21;Nationalt;1481;5863223;2.90;170255
2021-01-22;Nationalt;644;5863223;2.91;170899
2021-01-23;Nationalt;693;5863223;2.93;171592
2021-01-24;Nationalt;572;5863223;2.94;172164
2021-01-25;Nationalt;275;5863223;2.94;172439
2021-01-26;Nationalt;209;5863223;2.94;172648
2021-01-27;Nationalt;201;5863223;2.95;172849
2021-01-28;Nationalt;225;5863223;2.95;173074
2021-01-29;Nationalt;1059;5863223;2.97;174133
2021-01-30;Nationalt;1139;5863223;2.99;175272
2021-01-31;Nationalt;1155;5863223;3.01;176427
2021-02-01;Nationalt;736;5863223;3.02;177163
2021-02-02;Nationalt;1918;5863223;3.05;179081
2021-02-03;Nationalt;1449;5863223;3.08;180530
2021-02-04;Nationalt;1369;5863223;3.10;181899
2021-02-05;Nationalt;1536;5863223;3.13;183435
2021-02-06;Nationalt;980;5863223;3.15;184415
2021-02-07;Nationalt;1802;5863223;3.18;186217
2021-02-08;Nationalt;2424;5863223;3.22;188641
2021-02-09;Nationalt;3438;5863223;3.28;192079
2021-02-10;Nationalt;3229;5863223;3.33;195308
2021-02-11;Nationalt;5644;5863223;3.43;200952
2021-02-12;Nationalt;11950;5863223;3.63;212902
2021-02-13;Nationalt;6430;5863223;3.74;219332
2021-02-14;Nationalt;6122;5863223;3.85;225454
2021-02-15;Nationalt;13486;5863223;4.08;238940
2021-02-16;Nationalt;12939;5863223;4.30;251879
2021-02-17;Nationalt;10245;5863223;4.47;262124
2021-02-18;Nationalt;11319;5863223;4.66;273443
2021-02-19;Nationalt;13681;5863223;4.90;287124
2021-02-20;Nationalt;10262;5863223;5.07;297386
2021-02-21;Nationalt;10570;5863223;5.25;307956
2021-02-22;Nationalt;13302;5863223;5.48;321258
2021-02-23;Nationalt;14179;5863223;5.72;335437
2021-02-24;Nationalt;13491;5863223;5.95;348928
2021-02-25;Nationalt;14413;5863223;6.20;363341
2021-02-26;Nationalt;35650;5863223;6.80;398991
2021-02-27;Nationalt;6546;5863223;6.92;405537
2021-02-28;Nationalt;10747;5863223;7.10;416284
2021-03-01;Nationalt;19448;5863223;7.43;435732
2021-03-02;Nationalt;16538;5863223;7.71;452270
2021-03-03;Nationalt;12903;5863223;7.93;465173
2021-03-04;Nationalt;17345;5863223;8.23;482518
2021-03-05;Nationalt;16422;5863223;8.51;498940
2021-03-06;Nationalt;14467;5863223;8.76;513407
2021-03-07;Nationalt;11846;5863223;8.96;525253
2021-03-08;Nationalt;9477;5863223;9.12;534730
2021-03-09;Nationalt;10796;5863223;9.30;545526
2021-03-10;Nationalt;11950;5863223;9.51;557476
2021-03-11;Nationalt;4484;5863223;9.58;561960
2021-03-12;Nationalt;3289;5863223;9.64;565249
2021-03-13;Nationalt;4483;5863223;9.72;569732
2021-03-14;Nationalt;1218;5863223;9.74;570950
2021-03-15;Nationalt;2775;5863223;9.79;573725
2021-03-16;Nationalt;6737;5863223;9.90;580462
2021-03-17;Nationalt;10644;5863223;10.1;591106
2021-03-18;Nationalt;14545;5863223;10.3;605651
2021-03-19;Nationalt;7779;5863223;10.5;613430
2021-03-20;Nationalt;2953;5863223;10.5;616383
2021-03-21;Nationalt;4936;5863223;10.6;621319
2021-03-22;Nationalt;4078;5863223;10.7;625397
2021-03-23;Nationalt;6069;5863223;10.8;631466
2021-03-24;Nationalt;9789;5863223;10.9;641255
2021-03-25;Nationalt;7692;5863223;11.1;648947
2021-03-26;Nationalt;6140;5863223;11.2;655087
2021-03-27;Nationalt;9928;5863223;11.3;665015
2021-03-28;Nationalt;10725;5863223;11.5;675740
2021-03-29;Nationalt;17896;5863223;11.8;693636
2021-03-30;Nationalt;21518;5863223;12.2;715154
2021-03-31;Nationalt;13015;5863223;12.4;728169
2021-04-01;Nationalt;4217;5863223;12.5;732386
2021-04-02;Nationalt;4896;5863223;12.6;737282
2021-04-03;Nationalt;12069;5863223;12.8;749351
2021-04-04;Nationalt;11643;5863223;13.0;760994
2021-04-05;Nationalt;12277;5863223;13.2;773271
2021-04-06;Nationalt;15975;5863223;13.5;789246
