"Vaccinedato";"geo";"Antal færdigvacc. personer";"Antal borgere";"Færdigvacc. (%)";"Kumuleret antal færdigvacc."
2021-01-01;Nationalt;1;5863223;0.00;1
2021-01-04;Nationalt;1;5863223;0.00;2
2021-01-07;Nationalt;1;5863223;0.00;3
2021-01-09;Nationalt;2;5863223;0.00;5
2021-01-12;Nationalt;2;5863223;0.00;7
2021-01-13;Nationalt;2;5863223;0.00;9
2021-01-14;Nationalt;1;5863223;0.00;10
2021-01-15;Nationalt;5;5863223;0.00;15
2021-01-16;Nationalt;9;5863223;0.00;24
2021-01-17;Nationalt;650;5863223;0.01;674
2021-01-18;Nationalt;2002;5863223;0.05;2676
2021-01-19;Nationalt;1952;5863223;0.08;4628
2021-01-20;Nationalt;1756;5863223;0.11;6384
2021-01-21;Nationalt;2227;5863223;0.15;8611
2021-01-22;Nationalt;5414;5863223;0.24;14025
2021-01-23;Nationalt;6681;5863223;0.35;20706
2021-01-24;Nationalt;6060;5863223;0.46;26766
2021-01-25;Nationalt;2349;5863223;0.50;29115
2021-01-26;Nationalt;1657;5863223;0.52;30772
2021-01-27;Nationalt;4181;5863223;0.60;34953
2021-01-28;Nationalt;7910;5863223;0.73;42863
2021-01-29;Nationalt;17539;5863223;1.03;60402
2021-01-30;Nationalt;12234;5863223;1.24;72636
2021-01-31;Nationalt;11529;5863223;1.44;84165
2021-02-01;Nationalt;7619;5863223;1.57;91784
2021-02-02;Nationalt;2915;5863223;1.62;94699
2021-02-03;Nationalt;6026;5863223;1.72;100725
2021-02-04;Nationalt;10615;5863223;1.90;111340
2021-02-05;Nationalt;12968;5863223;2.12;124308
2021-02-06;Nationalt;6546;5863223;2.23;130854
2021-02-07;Nationalt;3524;5863223;2.29;134378
2021-02-08;Nationalt;6840;5863223;2.41;141218
2021-02-09;Nationalt;4738;5863223;2.49;145956
2021-02-10;Nationalt;3806;5863223;2.55;149762
2021-02-11;Nationalt;2411;5863223;2.60;152173
2021-02-12;Nationalt;7560;5863223;2.72;159733
2021-02-13;Nationalt;937;5863223;2.74;160670
2021-02-14;Nationalt;612;5863223;2.75;161282
2021-02-15;Nationalt;3100;5863223;2.80;164382
2021-02-16;Nationalt;1312;5863223;2.83;165694
2021-02-17;Nationalt;420;5863223;2.83;166114
2021-02-18;Nationalt;314;5863223;2.84;166428
2021-02-19;Nationalt;947;5863223;2.85;167375
2021-02-20;Nationalt;566;5863223;2.86;167941
2021-02-21;Nationalt;355;5863223;2.87;168296
2021-02-22;Nationalt;1095;5863223;2.89;169391
2021-02-23;Nationalt;1901;5863223;2.92;171292
2021-02-24;Nationalt;1887;5863223;2.95;173179
2021-02-25;Nationalt;609;5863223;2.96;173788
2021-02-26;Nationalt;1005;5863223;2.98;174793
2021-02-27;Nationalt;1394;5863223;3.00;176187
2021-02-28;Nationalt;1350;5863223;3.03;177537
2021-03-01;Nationalt;1053;5863223;3.05;178590
2021-03-02;Nationalt;1266;5863223;3.07;179856
2021-03-03;Nationalt;1014;5863223;3.08;180870
2021-03-04;Nationalt;1790;5863223;3.12;182660
2021-03-05;Nationalt;5631;5863223;3.21;188291
2021-03-06;Nationalt;3887;5863223;3.28;192178
2021-03-07;Nationalt;4244;5863223;3.35;196422
2021-03-08;Nationalt;6345;5863223;3.46;202767
2021-03-09;Nationalt;7057;5863223;3.58;209824
2021-03-10;Nationalt;7105;5863223;3.70;216929
2021-03-11;Nationalt;7845;5863223;3.83;224774
2021-03-12;Nationalt;10406;5863223;4.01;235180
2021-03-13;Nationalt;5813;5863223;4.11;240993
2021-03-14;Nationalt;9237;5863223;4.27;250230
2021-03-15;Nationalt;9723;5863223;4.43;259953
2021-03-16;Nationalt;9319;5863223;4.59;269272
2021-03-17;Nationalt;9013;5863223;4.75;278285
2021-03-18;Nationalt;7164;5863223;4.87;285449
2021-03-19;Nationalt;11607;5863223;5.07;297056
2021-03-20;Nationalt;4751;5863223;5.15;301807
2021-03-21;Nationalt;4606;5863223;5.23;306413
2021-03-22;Nationalt;7675;5863223;5.36;314088
2021-03-23;Nationalt;7501;5863223;5.48;321589
2021-03-24;Nationalt;13290;5863223;5.71;334879
2021-03-25;Nationalt;8328;5863223;5.85;343207
2021-03-26;Nationalt;7760;5863223;5.99;350967
2021-03-27;Nationalt;3073;5863223;6.04;354040
2021-03-28;Nationalt;2785;5863223;6.09;356825
2021-03-29;Nationalt;6141;5863223;6.19;362966
2021-03-30;Nationalt;6000;5863223;6.29;368966
2021-03-31;Nationalt;9654;5863223;6.46;378620
2021-04-01;Nationalt;6863;5863223;6.57;385483
2021-04-02;Nationalt;6939;5863223;6.69;392422
2021-04-03;Nationalt;2178;5863223;6.73;394600
2021-04-04;Nationalt;1772;5863223;6.76;396372
2021-04-05;Nationalt;1320;5863223;6.78;397692
2021-04-06;Nationalt;6049;5863223;6.89;403741
2021-04-07;Nationalt;8180;5863223;7.03;411921
2021-04-08;Nationalt;8506;5863223;7.17;420427
2021-04-09;Nationalt;8628;5863223;7.32;429055
2021-04-10;Nationalt;5420;5863223;7.41;434475
2021-04-11;Nationalt;3900;5863223;7.48;438375
2021-04-12;Nationalt;11493;5863223;7.67;449868
2021-04-13;Nationalt;6221;5863223;7.78;456089
2021-04-14;Nationalt;11122;5863223;7.97;467211
2021-04-15;Nationalt;9077;5863223;8.12;476288
2021-04-16;Nationalt;8143;5863223;8.26;484431
2021-04-17;Nationalt;2732;5863223;8.31;487163
2021-04-18;Nationalt;5124;5863223;8.40;492287
2021-04-19;Nationalt;14349;5863223;8.64;506636
2021-04-20;Nationalt;16898;5863223;8.93;523534
2021-04-21;Nationalt;12708;5863223;9.15;536242
2021-04-22;Nationalt;5384;5863223;9.24;541626
2021-04-23;Nationalt;11200;5863223;9.43;552826
2021-04-24;Nationalt;7585;5863223;9.56;560411
2021-04-25;Nationalt;5281;5863223;9.65;565692
2021-04-26;Nationalt;7861;5863223;9.78;573553
2021-04-27;Nationalt;20862;5863223;10.1;594415
2021-04-28;Nationalt;20525;5863223;10.5;614940
2021-04-29;Nationalt;17899;5863223;10.8;632839
2021-04-30;Nationalt;3952;5863223;10.9;636791
2021-05-01;Nationalt;6119;5863223;11.0;642910
2021-05-02;Nationalt;13779;5863223;11.2;656689
2021-05-03;Nationalt;45653;5863223;12.0;702342
2021-05-04;Nationalt;24749;5863223;12.4;727091
2021-05-05;Nationalt;29227;5863223;12.9;756318
2021-05-06;Nationalt;25539;5863223;13.3;781857
2021-05-07;Nationalt;24581;5863223;13.8;806438
2021-05-08;Nationalt;30802;5863223;14.3;837240
2021-05-09;Nationalt;16681;5863223;14.6;853921
2021-05-10;Nationalt;36110;5863223;15.2;890031
2021-05-11;Nationalt;26235;5863223;15.6;916266
2021-05-12;Nationalt;26977;5863223;16.1;943243
2021-05-13;Nationalt;19687;5863223;16.4;962930
2021-05-14;Nationalt;30767;5863223;16.9;993697
2021-05-15;Nationalt;19435;5863223;17.3;1013132
2021-05-16;Nationalt;14074;5863223;17.5;1027206
2021-05-17;Nationalt;30130;5863223;18.0;1057336
2021-05-18;Nationalt;30764;5863223;18.6;1088100
2021-05-19;Nationalt;22616;5863223;18.9;1110716
2021-05-20;Nationalt;22341;5863223;19.3;1133057
2021-05-21;Nationalt;19265;5863223;19.7;1152322
2021-05-22;Nationalt;11892;5863223;19.9;1164214
2021-05-23;Nationalt;6199;5863223;20.0;1170413
2021-05-24;Nationalt;9725;5863223;20.1;1180138
2021-05-25;Nationalt;12891;5863223;20.3;1193029
2021-05-26;Nationalt;12131;5863223;20.6;1205160
2021-05-27;Nationalt;12410;5863223;20.8;1217570
2021-05-28;Nationalt;9738;5863223;20.9;1227308
2021-05-29;Nationalt;5243;5863223;21.0;1232551
2021-05-30;Nationalt;6972;5863223;21.1;1239523
2021-05-31;Nationalt;21493;5863223;21.5;1261016
2021-06-01;Nationalt;17670;5863223;21.8;1278686
2021-06-02;Nationalt;17378;5863223;22.1;1296064
2021-06-03;Nationalt;23713;5863223;22.5;1319777
2021-06-04;Nationalt;14280;5863223;22.8;1334057
2021-06-05;Nationalt;7500;5863223;22.9;1341557
2021-06-06;Nationalt;15119;5863223;23.1;1356676
2021-06-07;Nationalt;21825;5863223;23.5;1378501
2021-06-08;Nationalt;24644;5863223;23.9;1403145
2021-06-09;Nationalt;24219;5863223;24.3;1427364
2021-06-10;Nationalt;17494;5863223;24.6;1444858
2021-06-11;Nationalt;18312;5863223;25.0;1463170
2021-06-12;Nationalt;12877;5863223;25.2;1476047
2021-06-13;Nationalt;13344;5863223;25.4;1489391
2021-06-14;Nationalt;22060;5863223;25.8;1511451
2021-06-15;Nationalt;18620;5863223;26.1;1530071
2021-06-16;Nationalt;25968;5863223;26.5;1556039
2021-06-17;Nationalt;21620;5863223;26.9;1577659
2021-06-18;Nationalt;27206;5863223;27.4;1604865
2021-06-19;Nationalt;18023;5863223;27.7;1622888
2021-06-20;Nationalt;15712;5863223;27.9;1638600
2021-06-21;Nationalt;26002;5863223;28.4;1664602
2021-06-22;Nationalt;27082;5863223;28.9;1691684
2021-06-23;Nationalt;32612;5863223;29.4;1724296
2021-06-24;Nationalt;34472;5863223;30.0;1758768
2021-06-25;Nationalt;32768;5863223;30.6;1791536
2021-06-26;Nationalt;22576;5863223;30.9;1814112
2021-06-27;Nationalt;24256;5863223;31.4;1838368
2021-06-28;Nationalt;34310;5863223;31.9;1872678
2021-06-29;Nationalt;42239;5863223;32.7;1914917
2021-06-30;Nationalt;38605;5863223;33.3;1953522
2021-07-01;Nationalt;40634;5863223;34.0;1994156
2021-07-02;Nationalt;44067;5863223;34.8;2038223
2021-07-03;Nationalt;32693;5863223;35.3;2070916
2021-07-04;Nationalt;29344;5863223;35.8;2100260
2021-07-05;Nationalt;43084;5863223;36.6;2143344
2021-07-06;Nationalt;42302;5863223;37.3;2185646
2021-07-07;Nationalt;39652;5863223;38.0;2225298
2021-07-08;Nationalt;36890;5863223;38.6;2262188
2021-07-09;Nationalt;33202;5863223;39.1;2295390
2021-07-10;Nationalt;21762;5863223;39.5;2317152
2021-07-11;Nationalt;22007;5863223;39.9;2339159
2021-07-12;Nationalt;54540;5863223;40.8;2393699
2021-07-13;Nationalt;49659;5863223;41.7;2443358
2021-07-14;Nationalt;44756;5863223;42.4;2488114
2021-07-15;Nationalt;53477;5863223;43.3;2541591
2021-07-16;Nationalt;43481;5863223;44.1;2585072
2021-07-17;Nationalt;26402;5863223;44.5;2611474
2021-07-18;Nationalt;33910;5863223;45.1;2645384
2021-07-19;Nationalt;54559;5863223;46.0;2699943
2021-07-20;Nationalt;56481;5863223;47.0;2756424
2021-07-21;Nationalt;55077;5863223;48.0;2811501
2021-07-22;Nationalt;51752;5863223;48.8;2863253
2021-07-23;Nationalt;43655;5863223;49.6;2906908
2021-07-24;Nationalt;23704;5863223;50.0;2930612
2021-07-25;Nationalt;31548;5863223;50.5;2962160
2021-07-26;Nationalt;42043;5863223;51.2;3004203
2021-07-27;Nationalt;44794;5863223;52.0;3048997
2021-07-28;Nationalt;43283;5863223;52.7;3092280
2021-07-29;Nationalt;39005;5863223;53.4;3131285
2021-07-30;Nationalt;34789;5863223;54.0;3166074
2021-07-31;Nationalt;20033;5863223;54.3;3186107
2021-08-01;Nationalt;19192;5863223;54.7;3205299
2021-08-02;Nationalt;40647;5863223;55.4;3245946
2021-08-03;Nationalt;43062;5863223;56.1;3289008
2021-08-04;Nationalt;44561;5863223;56.9;3333569
2021-08-05;Nationalt;39878;5863223;57.5;3373447
2021-08-06;Nationalt;39969;5863223;58.2;3413416
2021-08-07;Nationalt;26961;5863223;58.7;3440377
2021-08-08;Nationalt;35907;5863223;59.3;3476284
2021-08-09;Nationalt;55422;5863223;60.2;3531706
2021-08-10;Nationalt;54722;5863223;61.2;3586428
2021-08-11;Nationalt;57522;5863223;62.1;3643950
2021-08-12;Nationalt;50103;5863223;63.0;3694053
2021-08-13;Nationalt;46899;5863223;63.8;3740952
2021-08-14;Nationalt;35328;5863223;64.4;3776280
2021-08-15;Nationalt;37474;5863223;65.0;3813754
2021-08-16;Nationalt;45059;5863223;65.8;3858813
2021-08-17;Nationalt;37695;5863223;66.5;3896508
2021-08-18;Nationalt;36608;5863223;67.1;3933116
2021-08-19;Nationalt;26504;5863223;67.5;3959620
2021-08-20;Nationalt;28752;5863223;68.0;3988372
2021-08-21;Nationalt;19684;5863223;68.4;4008056
